seed,replication,N,L,counts,releases,arrival_rate,h_F,h_S,threshold,max_platoon_size,method,partition,number_of_platoons,ordering_variable_count,vehicle_level_ordering_variable_count,dimension_reduction_ratio,formation_time_ms,formation_repetitions,model_build_time_s,solve_time_s,end_to_end_time_s,status,objective,actual_optimality_gap,actual_gap_reference,terminal_mip_gap,node_count,partition_specific_upper_bound,scaled_partition_specific_upper_bound,rule_level_upper_bound,scaled_rule_level_upper_bound,np_optimal_objective,matching_chp_objective,pp_optimal_objective,D_NP,D_CHP,D_PP,bound_check_available,bound_valid,bound_slack,delay_order_check_available,np_pp_chp_delay_order_holds
7978900739485728337,0,20,4,"[5, 5, 5, 5]","[[2, 5, 6, 8, 13], [2, 4, 5, 8, 9], [2, 9, 9, 11, 14], [2, 3, 4, 9, 15]]",0.4,1,2,,1,NP,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",20,150,150,0.0,0.0012715,20,0.014674670062959194,30.010825157165527,30.025570443144748,TIME_LIMIT,6.4,,,0.3417110568614934,374491.0,0.0,0,0.0,0,,,,,,,False,,,False,
7978900739485728337,0,20,4,"[5, 5, 5, 5]","[[2, 5, 6, 8, 13], [2, 4, 5, 8, 9], [2, 9, 9, 11, 14], [2, 3, 4, 9, 15]]",0.4,1,2,2,,CHP,"[[1, 3, 1], [3, 2], [1, 3, 1], [3, 1, 1]]",11,45,150,0.7,0.0043115,20,0.006125188432633877,0.10851597785949707,0.11473142768989707,OPTIMAL,6.4,,,0.0,1782.0,2.35,47,16.15,323,,,,,6.4,,False,,,False,
7978900739485728337,0,20,4,"[5, 5, 5, 5]","[[2, 5, 6, 8, 13], [2, 4, 5, 8, 9], [2, 9, 9, 11, 14], [2, 3, 4, 9, 15]]",0.4,1,2,2,2,PP,"[[1, 2, 1, 1], [2, 1, 2], [1, 2, 1, 1], [2, 1, 1, 1]]",15,84,150,0.43999999999999995,0.0030495,20,0.007904277183115482,1.780569076538086,1.7885490044725056,OPTIMAL,6.4,,,0.0,49716.0,0.85,17,8.5,170,,6.4,6.4,,6.4,6.4,False,,,False,
7978900739485728337,0,20,4,"[5, 5, 5, 5]","[[2, 5, 6, 8, 13], [2, 4, 5, 8, 9], [2, 9, 9, 11, 14], [2, 3, 4, 9, 15]]",0.4,1,2,2,3,PP,"[[1, 3, 1], [3, 2], [1, 3, 1], [3, 1, 1]]",11,45,150,0.7,0.003135,20,0.007284108549356461,0.10273504257202148,0.11012312600446701,OPTIMAL,6.4,,,0.0,1782.0,2.35,47,11.05,221,,6.4,6.4,,6.4,6.4,False,,,False,
7978900739485728337,0,20,4,"[5, 5, 5, 5]","[[2, 5, 6, 8, 13], [2, 4, 5, 8, 9], [2, 9, 9, 11, 14], [2, 3, 4, 9, 15]]",0.4,1,2,2,4,PP,"[[1, 3, 1], [3, 2], [1, 3, 1], [3, 1, 1]]",11,45,150,0.7,0.0045065,20,0.005563739687204361,0.10242199897766113,0.10805568082028055,OPTIMAL,6.4,,,0.0,1782.0,2.35,47,12.75,255,,6.4,6.4,,6.4,6.4,False,,,False,
7978900739485728337,0,20,4,"[5, 5, 5, 5]","[[2, 5, 6, 8, 13], [2, 4, 5, 8, 9], [2, 9, 9, 11, 14], [2, 3, 4, 9, 15]]",0.4,1,2,2,5,PP,"[[1, 3, 1], [3, 2], [1, 3, 1], [3, 1, 1]]",11,45,150,0.7,0.0018925,20,0.006158829666674137,0.09856796264648438,0.10479995054789067,OPTIMAL,6.4,,,0.0,1782.0,2.35,47,13.6,272,,6.4,6.4,,6.4,6.4,False,,,False,
7978900739485728337,0,20,4,"[5, 5, 5, 5]","[[2, 5, 6, 8, 13], [2, 4, 5, 8, 9], [2, 9, 9, 11, 14], [2, 3, 4, 9, 15]]",0.4,1,2,3,,CHP,"[[4, 1], [5], [1, 4], [3, 1, 1]]",8,23,150,0.8466666666666667,0.001793,20,0.0052266800776124,0.0211029052734375,0.026398850808935642,OPTIMAL,6.4,,,0.0,209.0,7.25,145,34.2,684,,,,,6.4,,False,,,False,
7978900739485728337,0,20,4,"[5, 5, 5, 5]","[[2, 5, 6, 8, 13], [2, 4, 5, 8, 9], [2, 9, 9, 11, 14], [2, 3, 4, 9, 15]]",0.4,1,2,3,2,PP,"[[2, 2, 1], [2, 2, 1], [1, 2, 2], [2, 1, 1, 1]]",13,63,150,0.5800000000000001,0.004552,20,0.005989282391965389,0.5675029754638672,0.5735694520853301,OPTIMAL,6.4,,,0.0,23455.0,6.5,130,18.0,360,,6.4,6.4,,6.4,6.4,False,,,False,
7978900739485728337,0,20,4,"[5, 5, 5, 5]","[[2, 5, 6, 8, 13], [2, 4, 5, 8, 9], [2, 9, 9, 11, 14], [2, 3, 4, 9, 15]]",0.4,1,2,3,3,PP,"[[3, 1, 1], [3, 2], [1, 3, 1], [3, 1, 1]]",11,45,150,0.7,0.001843,20,0.005855400115251541,0.12018895149230957,0.12612108691239882,OPTIMAL,6.4,,,0.0,2560.0,3.4,68,23.4,468,,6.4,6.4,,6.4,6.4,False,,,False,
7978900739485728337,0,20,4,"[5, 5, 5, 5]","[[2, 5, 6, 8, 13], [2, 4, 5, 8, 9], [2, 9, 9, 11, 14], [2, 3, 4, 9, 15]]",0.4,1,2,3,4,PP,"[[4, 1], [4, 1], [1, 4], [3, 1, 1]]",9,30,150,0.8,0.004722,20,0.005831054411828518,0.03193497657775879,0.037845307224330424,OPTIMAL,6.4,,,0.0,434.0,7.25,145,27.0,540,,6.4,6.4,,6.4,6.4,False,,,False,
