N,L,demand_pattern,arrival_mode,target_dimension_reduction,method_family,cases,mean_end_to_end_seconds,ci95_end_to_end_seconds,mean_partition_time_seconds,ci95_partition_time_seconds,mean_model_construction_seconds,ci95_model_construction_seconds,mean_downstream_optimization_seconds,ci95_downstream_optimization_seconds,mean_actual_average_gap,ci95_actual_average_gap,mean_indexed_bound,ci95_indexed_bound,mean_ordering_variables,ci95_ordering_variables,mean_nodes,ci95_nodes,actual_gap_case_count,statuses,all_actual_gaps_within_bound
40,4,balanced,poisson,0.25,fixed_size_closest_dimension,5,30.00747058298439,0.0003526503702673112,3.541391342878342e-05,1.2973600201494634e-05,0.007072329334914684,0.0003321733776285597,30.00030632019043,0.0001512583952651114,,,25.15,5.9322792584301025,150.0,0.0,60916.0,6897.517619306238,0,"{""TIME_LIMIT"": 5}",N/A
40,4,balanced,poisson,0.25,proposed_bound_aware,5,30.023936545476317,0.001368513007908911,0.01628165915608406,0.0004972395923714956,0.007440605759620666,0.0009450018832646277,30.000158834457398,1.9406981173118993e-05,,,0.0,0.0,184.2,48.05558681360576,66711.4,15245.251402624228,0,"{""TIME_LIMIT"": 5}",N/A
40,4,balanced,poisson,0.25,threshold_closest_dimension,5,30.009406349435448,0.00235838119878331,9.353123605251312e-05,3.94409070806232e-05,0.009043070860207081,0.002248946442182671,30.000212383270263,0.00014895851453890885,,,0.0,0.0,266.4,115.08989154569569,49711.8,27608.293517470145,0,"{""TIME_LIMIT"": 5}",N/A
40,4,balanced,poisson,0.5,fixed_size_closest_dimension,5,30.00736994370818,0.00017446797547362362,4.4996291399002077e-05,1.5086415657820814e-05,0.007069162651896476,0.00015111888839510344,30.000200033187866,0.00011424420019478847,,,25.15,5.9322792584301025,150.0,0.0,60853.0,7064.912072364383,0,"{""TIME_LIMIT"": 5}",N/A
40,4,balanced,poisson,0.5,proposed_bound_aware,5,30.02395057491958,0.0007114245153654563,0.016102956794202327,0.0004991518783835823,0.00758036058396101,0.001071318943325162,30.000212335586546,6.617732866583787e-05,,,0.0,0.0,184.2,48.05558681360576,66508.2,15312.915061536256,0,"{""TIME_LIMIT"": 5}",N/A
40,4,balanced,poisson,0.5,threshold_closest_dimension,5,30.008025514893234,0.0007662474212720857,0.00010656304657459259,3.212243149603152e-05,0.007700911164283753,0.0007672070039360128,30.00016059875488,1.750200700962447e-05,,,0.0,0.0,184.2,48.05558681360576,68028.8,13687.14825880921,0,"{""TIME_LIMIT"": 5}",N/A
40,4,balanced,poisson,0.75,fixed_size_closest_dimension,5,30.007214685715734,0.0002676531763373758,4.0757469832897186e-05,1.1748529315807568e-05,0.006949101015925408,0.000259951694296467,30.000167989730834,6.078186396249597e-05,,,25.15,5.9322792584301025,150.0,0.0,60787.4,6804.085236651287,0,"{""TIME_LIMIT"": 5}",N/A
40,4,balanced,poisson,0.75,proposed_bound_aware,5,30.04669115971774,0.026616317611244805,0.03959667719900608,0.026364697007844332,0.006879053078591824,0.0003486868302543579,30.000157833099365,1.3799215888050776e-05,,,1.9599999999999997,2.249553657950839,143.2,4.736554021649072,96463.2,29159.51586842936,0,"{""TIME_LIMIT"": 5}",N/A
40,4,balanced,poisson,0.75,threshold_closest_dimension,5,29.802940048277378,0.400918141268635,0.0001021645963191986,2.8693845705426802e-05,0.006932311505079269,0.00038130098009770015,29.795847034454347,0.40060583388591264,,,3.175,2.630346288989341,130.4,15.049941395234733,100204.2,23028.822296798073,0,"{""OPTIMAL"": 1, ""TIME_LIMIT"": 4}",N/A
40,4,balanced,poisson,0.9,fixed_size_closest_dimension,5,0.6414234066382051,0.28113267515118695,4.078987985849381e-05,1.0763189358040502e-05,0.005129916220903396,0.00013713484262219697,0.636204195022583,0.28124913187743356,,,30.82,6.655823513285189,54.0,0.0,5835.2,2780.386488627795,0,"{""OPTIMAL"": 5}",N/A
40,4,balanced,poisson,0.9,proposed_bound_aware,5,1.2075572710484266,0.5663467854537612,0.10906224250793457,0.020591017573852254,0.005203399620950222,0.0003114497965523237,1.0932355880737306,0.5821331180137015,,,23.485,6.010456726406072,54.0,0.0,8942.4,4176.363226015668,0,"{""OPTIMAL"": 5}",N/A
40,4,balanced,poisson,0.9,threshold_closest_dimension,5,0.640786069817841,0.28108861414586545,0.00011718887835741044,9.86032290627162e-06,0.00511197168380022,0.0002889767098743203,0.6355093479156494,0.2809585521447738,,,30.82,6.655823513285189,54.0,0.0,5835.2,2780.386488627795,0,"{""OPTIMAL"": 5}",N/A
