seed,replication,N,L,counts,releases,arrival_rate,h_F,h_S,threshold,max_platoon_size,method,partition,number_of_platoons,ordering_variable_count,vehicle_level_ordering_variable_count,dimension_reduction_ratio,formation_time_ms,formation_repetitions,model_build_time_s,solve_time_s,end_to_end_time_s,status,objective,actual_optimality_gap,actual_gap_reference,terminal_mip_gap,node_count,partition_specific_upper_bound,scaled_partition_specific_upper_bound,rule_level_upper_bound,scaled_rule_level_upper_bound,np_optimal_objective,matching_chp_objective,pp_optimal_objective,D_NP,D_CHP,D_PP,bound_check_available,bound_valid,bound_slack,delay_order_check_available,np_pp_chp_delay_order_holds
13608824610981170908,0,20,4,"[5, 5, 5, 5]","[[1, 1, 6, 6, 6], [2, 5, 7, 11, 13], [2, 3, 3, 3, 9], [4, 7, 8, 8, 11]]",0.7,1,2,,1,NP,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",20,150,150,0.0,0.001312,20,0.01508786529302597,30.00903606414795,30.024200732586227,TIME_LIMIT,7.0,,,0.251267730180847,331396.0,0.0,0,0.0,0,,,,,,,False,,,False,
13608824610981170908,0,20,4,"[5, 5, 5, 5]","[[1, 1, 6, 6, 6], [2, 5, 7, 11, 13], [2, 3, 3, 3, 9], [4, 7, 8, 8, 11]]",0.7,1,2,2,,CHP,"[[2, 3], [1, 2, 2], [4, 1], [1, 3, 1]]",10,37,150,0.7533333333333333,0.0042315,20,0.005623028613626957,0.07769393920898438,0.08339988024768256,OPTIMAL,7.0,,,0.0,1760.0,1.5,30,16.15,323,,,,,7.0,,False,,,False,
13608824610981170908,0,20,4,"[5, 5, 5, 5]","[[1, 1, 6, 6, 6], [2, 5, 7, 11, 13], [2, 3, 3, 3, 9], [4, 7, 8, 8, 11]]",0.7,1,2,2,2,PP,"[[2, 2, 1], [1, 2, 2], [2, 2, 1], [1, 2, 1, 1]]",13,63,150,0.5800000000000001,0.001868,20,0.00573132187128067,0.4832730293273926,0.4890722983979874,OPTIMAL,7.0,,,0.0,17074.0,1.5,30,8.5,170,,7.0,7.0,,7.0,7.0,False,,,False,
13608824610981170908,0,20,4,"[5, 5, 5, 5]","[[1, 1, 6, 6, 6], [2, 5, 7, 11, 13], [2, 3, 3, 3, 9], [4, 7, 8, 8, 11]]",0.7,1,2,2,3,PP,"[[2, 3], [1, 2, 2], [3, 1, 1], [1, 3, 1]]",11,45,150,0.7,0.0016925,20,0.005424990318715572,0.1641831398010254,0.16968785627562286,OPTIMAL,7.0,,,0.0,5338.0,1.5,30,11.05,221,,7.0,7.0,,7.0,7.0,False,,,False,
13608824610981170908,0,20,4,"[5, 5, 5, 5]","[[1, 1, 6, 6, 6], [2, 5, 7, 11, 13], [2, 3, 3, 3, 9], [4, 7, 8, 8, 11]]",0.7,1,2,2,4,PP,"[[2, 3], [1, 2, 2], [4, 1], [1, 3, 1]]",10,37,150,0.7533333333333333,0.004667,20,0.005435536615550518,0.07363009452819824,0.07913665208322239,OPTIMAL,7.0,,,0.0,1760.0,1.5,30,12.75,255,,7.0,7.0,,7.0,7.0,False,,,False,
13608824610981170908,0,20,4,"[5, 5, 5, 5]","[[1, 1, 6, 6, 6], [2, 5, 7, 11, 13], [2, 3, 3, 3, 9], [4, 7, 8, 8, 11]]",0.7,1,2,2,5,PP,"[[2, 3], [1, 2, 2], [4, 1], [1, 3, 1]]",10,37,150,0.7533333333333333,0.001748,20,0.005071456544101238,0.07855010032653809,0.08369766166499662,OPTIMAL,7.0,,,0.0,1760.0,1.5,30,13.6,272,,7.0,7.0,,7.0,7.0,False,,,False,
13608824610981170908,0,20,4,"[5, 5, 5, 5]","[[1, 1, 6, 6, 6], [2, 5, 7, 11, 13], [2, 3, 3, 3, 9], [4, 7, 8, 8, 11]]",0.7,1,2,3,,CHP,"[[2, 3], [3, 2], [4, 1], [5]]",7,18,150,0.88,0.0017325,20,0.005030684173107147,0.018573999404907227,0.02366933529983282,OPTIMAL,7.0,,,0.0,151.0,6.6,132,34.2,684,,,,,7.0,,False,,,False,
13608824610981170908,0,20,4,"[5, 5, 5, 5]","[[1, 1, 6, 6, 6], [2, 5, 7, 11, 13], [2, 3, 3, 3, 9], [4, 7, 8, 8, 11]]",0.7,1,2,3,2,PP,"[[2, 2, 1], [2, 1, 2], [2, 2, 1], [2, 2, 1]]",12,54,150,0.64,0.0017875,20,0.005473613739013672,0.20797109603881836,0.21351414389303922,OPTIMAL,7.0,,,0.0,5626.0,4.3,86,18.0,360,,7.0,7.0,,7.0,7.0,False,,,False,
13608824610981170908,0,20,4,"[5, 5, 5, 5]","[[1, 1, 6, 6, 6], [2, 5, 7, 11, 13], [2, 3, 3, 3, 9], [4, 7, 8, 8, 11]]",0.7,1,2,3,3,PP,"[[2, 3], [3, 2], [3, 1, 1], [3, 2]]",9,30,150,0.8,0.0023635,20,0.007497231476008892,0.08057904243469238,0.08818730226606226,OPTIMAL,7.0,,,0.0,1007.0,6.6,132,23.4,468,,7.0,7.0,,7.0,7.0,False,,,False,
13608824610981170908,0,20,4,"[5, 5, 5, 5]","[[1, 1, 6, 6, 6], [2, 5, 7, 11, 13], [2, 3, 3, 3, 9], [4, 7, 8, 8, 11]]",0.7,1,2,3,4,PP,"[[2, 3], [3, 2], [4, 1], [4, 1]]",8,24,150,0.84,0.003255,20,0.007364972494542599,0.03969407081604004,0.047169115421955586,OPTIMAL,7.0,,,0.0,269.0,5.1,102,27.0,540,,7.0,7.0,,7.0,7.0,False,,,False,
