instance_id,N,lambda,arrival_rate,total_arrival_rate,per_approach_arrival_rate,replication,method,threshold,delta,max_platoon_size,Pmax,run_role,point_index,time_s,incumbent_total_delay,incumbent_average_delay,best_bound_total_delay,best_bound_average_delay,mip_gap
N20_lambda1_rep006_seed8948835412789504895,20,1.0,1.0,1.0,0.25,6,PP,4,4,4,4,uniform_600s,1,0.0013000965118408203,148.0,7.4,2.0,0.1,0.9864864864864865
N20_lambda1_rep006_seed8948835412789504895,20,1.0,1.0,1.0,0.25,6,PP,4,4,4,4,uniform_600s,2,0.0017540454864501953,143.99999999999181,7.199999999999591,2.0,0.1,0.9861111111111103
N20_lambda1_rep006_seed8948835412789504895,20,1.0,1.0,1.0,0.25,6,PP,4,4,4,4,uniform_600s,3,0.0018041133880615234,141.99999999999125,7.099999999999563,2.0,0.1,0.9859154929577456
N20_lambda1_rep006_seed8948835412789504895,20,1.0,1.0,1.0,0.25,6,PP,4,4,4,4,uniform_600s,4,0.03246712684631348,142.0,7.1,141.99999999999125,7.099999999999563,6.164708806031292e-14
N20_lambda1_rep007_seed11310922086590633895,20,1.0,1.0,1.0,0.25,7,NP,,,1,1,uniform_600s,0,0.0014369487762451172,281.99999999999943,14.099999999999971,2.0,0.1,0.9929078014184397
N20_lambda1_rep007_seed11310922086590633895,20,1.0,1.0,1.0,0.25,7,NP,,,1,1,uniform_600s,1,0.003231048583984375,280.99999999994884,14.049999999997443,2.0,0.1,0.9928825622775788
N20_lambda1_rep007_seed11310922086590633895,20,1.0,1.0,1.0,0.25,7,NP,,,1,1,uniform_600s,2,0.004269123077392578,274.9999999999584,13.74999999999792,2.0,0.1,0.9927272727272717
N20_lambda1_rep007_seed11310922086590633895,20,1.0,1.0,1.0,0.25,7,NP,,,1,1,uniform_600s,3,0.009707927703857422,258.99999999992417,12.949999999996209,27.995882300801547,1.3997941150400774,0.8919077903443638
N20_lambda1_rep007_seed11310922086590633895,20,1.0,1.0,1.0,0.25,7,NP,,,1,1,uniform_600s,4,0.030591964721679688,161.0,8.05,36.62533352541095,1.8312666762705476,0.7725134563639071
N20_lambda1_rep007_seed11310922086590633895,20,1.0,1.0,1.0,0.25,7,NP,,,1,1,uniform_600s,5,0.05020403861999512,156.9999999999958,7.84999999999979,40.838943574343034,2.0419471787171517,0.7398793402908017
N20_lambda1_rep007_seed11310922086590633895,20,1.0,1.0,1.0,0.25,7,NP,,,1,1,uniform_600s,6,0.050241947174072266,154.99999999999534,7.749999999999767,40.838943574343034,2.0419471787171517,0.7365229446816499
N20_lambda1_rep007_seed11310922086590633895,20,1.0,1.0,1.0,0.25,7,NP,,,1,1,uniform_600s,7,1.1072559356689453,146.99999999999966,7.349999999999983,75.56141011801525,3.778070505900762,0.4859768019182624
N20_lambda1_rep007_seed11310922086590633895,20,1.0,1.0,1.0,0.25,7,NP,,,1,1,uniform_600s,8,1.4994080066680908,141.0,7.05,83.59999999999413,4.179999999999707,0.40709219858160195
N20_lambda1_rep007_seed11310922086590633895,20,1.0,1.0,1.0,0.25,7,NP,,,1,1,uniform_600s,9,9.005504131317139,141.0,7.05,141.0,7.05,0.0
N20_lambda1_rep007_seed11310922086590633895,20,1.0,1.0,1.0,0.25,7,CHP,4,4,,,uniform_600s,0,0.00017404556274414062,165.0,8.25,-1e+100,-5e+98,6.0606060606060606e+97
N20_lambda1_rep007_seed11310922086590633895,20,1.0,1.0,1.0,0.25,7,CHP,4,4,,,uniform_600s,1,0.0015959739685058594,161.0000000000013,8.050000000000065,2.0,0.1,0.9875776397515529
N20_lambda1_rep007_seed11310922086590633895,20,1.0,1.0,1.0,0.25,7,CHP,4,4,,,uniform_600s,2,0.008565902709960938,161.0,8.05,160.9999999999983,8.049999999999915,1.0591941402635033e-14
N20_lambda1_rep007_seed11310922086590633895,20,1.0,1.0,1.0,0.25,7,PP,4,4,4,4,uniform_600s,0,0.00021600723266601562,263.0,13.15,-1e+100,-5e+98,3.8022813688212925e+97
N20_lambda1_rep007_seed11310922086590633895,20,1.0,1.0,1.0,0.25,7,PP,4,4,4,4,uniform_600s,1,0.0014531612396240234,196.99999999995975,9.849999999997987,2.0,0.1,0.9898477157360386
N20_lambda1_rep007_seed11310922086590633895,20,1.0,1.0,1.0,0.25,7,PP,4,4,4,4,uniform_600s,2,0.001583099365234375,188.99999999996817,9.449999999998408,2.0,0.1,0.9894179894179876
N20_lambda1_rep007_seed11310922086590633895,20,1.0,1.0,1.0,0.25,7,PP,4,4,4,4,uniform_600s,3,0.0017390251159667969,186.99999999995703,9.349999999997852,2.0,0.1,0.9893048128342221
N20_lambda1_rep007_seed11310922086590633895,20,1.0,1.0,1.0,0.25,7,PP,4,4,4,4,uniform_600s,4,0.0030241012573242188,180.99999999998522,9.049999999999262,55.4755367583208,2.77377683791604,0.6935053217772081
N20_lambda1_rep007_seed11310922086590633895,20,1.0,1.0,1.0,0.25,7,PP,4,4,4,4,uniform_600s,5,0.003123044967651367,178.9999999999722,8.94999999999861,55.4755367583208,2.77377683791604,0.6900808002327966
N20_lambda1_rep007_seed11310922086590633895,20,1.0,1.0,1.0,0.25,7,PP,4,4,4,4,uniform_600s,6,0.003844022750854492,174.99999999998204,8.749999999999101,60.111815858088704,3.005590792904435,0.656503909382315
N20_lambda1_rep007_seed11310922086590633895,20,1.0,1.0,1.0,0.25,7,PP,4,4,4,4,uniform_600s,7,0.005195140838623047,168.9999999999785,8.449999999998926,85.99999999999727,4.299999999999864,0.491124260354981
N20_lambda1_rep007_seed11310922086590633895,20,1.0,1.0,1.0,0.25,7,PP,4,4,4,4,uniform_600s,8,0.024637937545776367,166.99999999998852,8.349999999999426,123.99999999999432,6.199999999999716,0.25748502994010275
N20_lambda1_rep007_seed11310922086590633895,20,1.0,1.0,1.0,0.25,7,PP,4,4,4,4,uniform_600s,9,0.02473616600036621,162.99999999999102,8.149999999999551,123.99999999999432,6.199999999999716,0.23926380368097455
N20_lambda1_rep007_seed11310922086590633895,20,1.0,1.0,1.0,0.25,7,PP,4,4,4,4,uniform_600s,10,0.026560068130493164,160.99999999998602,8.0499999999993,140.00000000000105,7.000000000000052,0.1304347826086136
N20_lambda1_rep007_seed11310922086590633895,20,1.0,1.0,1.0,0.25,7,PP,4,4,4,4,uniform_600s,11,0.027246952056884766,161.0,8.05,160.99999999998602,8.0499999999993,8.685391950160728e-14
N20_lambda1_rep008_seed10120808185930139006,20,1.0,1.0,1.0,0.25,8,NP,,,1,1,uniform_600s,0,0.001986980438232422,521.9999999999993,26.099999999999966,2.0,0.1,0.9961685823754789
N20_lambda1_rep008_seed10120808185930139006,20,1.0,1.0,1.0,0.25,8,NP,,,1,1,uniform_600s,1,0.00380706787109375,200.9999999999091,10.049999999995455,2.0,0.1,0.9900497512437766
N20_lambda1_rep008_seed10120808185930139006,20,1.0,1.0,1.0,0.25,8,NP,,,1,1,uniform_600s,2,0.004528999328613281,188.9999999998953,9.449999999994764,2.0,0.1,0.9894179894179835
N20_lambda1_rep008_seed10120808185930139006,20,1.0,1.0,1.0,0.25,8,NP,,,1,1,uniform_600s,3,0.005318880081176758,99.0,4.95,3.999999999998579,0.19999999999992896,0.959595959595974
N20_lambda1_rep008_seed10120808185930139006,20,1.0,1.0,1.0,0.25,8,NP,,,1,1,uniform_600s,4,0.010621070861816406,85.99999999999932,4.299999999999966,27.377320987420457,1.368866049371023,0.6816590582858061
N20_lambda1_rep008_seed10120808185930139006,20,1.0,1.0,1.0,0.25,8,NP,,,1,1,uniform_600s,5,0.031147003173828125,81.99999999995504,4.099999999997752,34.96257343031993,1.7481286715159965,0.5736271532885475
N20_lambda1_rep008_seed10120808185930139006,20,1.0,1.0,1.0,0.25,8,NP,,,1,1,uniform_600s,6,0.050961971282958984,79.99999999998494,3.999999999999247,35.25968135258949,1.7629840676294743,0.5592539830925484
N20_lambda1_rep008_seed10120808185930139006,20,1.0,1.0,1.0,0.25,8,NP,,,1,1,uniform_600s,7,0.07646298408508301,68.99999999997033,3.4499999999985165,35.25968135258949,1.7629840676294743,0.48899012532457026
N20_lambda1_rep008_seed10120808185930139006,20,1.0,1.0,1.0,0.25,8,NP,,,1,1,uniform_600s,8,0.07956695556640625,65.99999999999966,3.299999999999983,35.35786952587846,1.7678934762939231,0.46427470415335387
N20_lambda1_rep008_seed10120808185930139006,20,1.0,1.0,1.0,0.25,8,NP,,,1,1,uniform_600s,9,0.26034092903137207,66.0,3.3,65.99999999999966,3.299999999999983,5.167583532800729e-15
N20_lambda1_rep008_seed10120808185930139006,20,1.0,1.0,1.0,0.25,8,CHP,4,4,,,uniform_600s,0,0.0001728534698486328,95.0,4.75,-1e+100,-5e+98,1.0526315789473685e+98
N20_lambda1_rep008_seed10120808185930139006,20,1.0,1.0,1.0,0.25,8,CHP,4,4,,,uniform_600s,1,0.0012080669403076172,78.0,3.9,2.0,0.1,0.9743589743589743
N20_lambda1_rep008_seed10120808185930139006,20,1.0,1.0,1.0,0.25,8,CHP,4,4,,,uniform_600s,2,0.0018930435180664062,68.0,3.4,16.0,0.8,0.7647058823529411
N20_lambda1_rep008_seed10120808185930139006,20,1.0,1.0,1.0,0.25,8,PP,4,4,4,4,uniform_600s,0,0.00018095970153808594,107.0,5.35,-1e+100,-5e+98,9.345794392523364e+97
N20_lambda1_rep008_seed10120808185930139006,20,1.0,1.0,1.0,0.25,8,PP,4,4,4,4,uniform_600s,1,0.0015819072723388672,68.0,3.4,2.0,0.1,0.9705882352941176
N20_lambda1_rep009_seed4589433162379639785,20,1.0,1.0,1.0,0.25,9,NP,,,1,1,uniform_600s,0,0.0016188621520996094,125.99999999999909,6.2999999999999545,5.0,0.25,0.96031746031746
N20_lambda1_rep009_seed4589433162379639785,20,1.0,1.0,1.0,0.25,9,NP,,,1,1,uniform_600s,1,1.1336967945098877,126.0,6.3,125.99999999999909,6.2999999999999545,7.218211918832763e-15
N20_lambda1_rep009_seed4589433162379639785,20,1.0,1.0,1.0,0.25,9,CHP,4,4,,,uniform_600s,0,0.0005249977111816406,125.99999999999909,6.2999999999999545,5.0,0.25,0.96031746031746
N20_lambda1_rep009_seed4589433162379639785,20,1.0,1.0,1.0,0.25,9,CHP,4,4,,,uniform_600s,1,0.002502918243408203,126.0,6.3,125.99999999999909,6.2999999999999545,7.218211918832763e-15
N20_lambda1_rep009_seed4589433162379639785,20,1.0,1.0,1.0,0.25,9,PP,4,4,4,4,uniform_600s,0,0.0002460479736328125,134.0,6.7,-1e+100,-5e+98,7.46268656716418e+97
N20_lambda1_rep009_seed4589433162379639785,20,1.0,1.0,1.0,0.25,9,PP,4,4,4,4,uniform_600s,1,0.0017361640930175781,125.99999999997806,6.299999999998903,5.0,0.25,0.9603174603174534
N20_lambda1_rep009_seed4589433162379639785,20,1.0,1.0,1.0,0.25,9,PP,4,4,4,4,uniform_600s,2,0.012089967727661133,126.0,6.3,125.99999999997806,6.299999999998903,1.7413936254184044e-13
N20_lambda2_rep000_seed11577102449566563413,20,2.0,2.0,2.0,0.5,0,NP,,,1,1,uniform_600s,0,0.002089977264404297,305.99999999999943,15.299999999999972,4.0,0.2,0.9869281045751633
N20_lambda2_rep000_seed11577102449566563413,20,2.0,2.0,2.0,0.5,0,NP,,,1,1,uniform_600s,1,0.008080005645751953,233.0,11.65,6.999999999998977,0.34999999999994885,0.9699570815450688
N20_lambda2_rep000_seed11577102449566563413,20,2.0,2.0,2.0,0.5,0,NP,,,1,1,uniform_600s,2,0.042901039123535156,179.9999999999933,8.999999999999664,47.49410301880539,2.3747051509402697,0.736143872117738
N20_lambda2_rep000_seed11577102449566563413,20,2.0,2.0,2.0,0.5,0,NP,,,1,1,uniform_600s,3,0.06896209716796875,175.99999999999585,8.799999999999793,50.54246527092309,2.5271232635461542,0.7128269018697484
N20_lambda2_rep000_seed11577102449566563413,20,2.0,2.0,2.0,0.5,0,NP,,,1,1,uniform_600s,4,0.23220491409301758,174.0,8.7,56.076108599962986,2.803805429998149,0.6777235137933161
N20_lambda2_rep000_seed11577102449566563413,20,2.0,2.0,2.0,0.5,0,NP,,,1,1,uniform_600s,5,3.3140130043029785,174.0,8.7,174.0,8.7,0.0
N20_lambda2_rep000_seed11577102449566563413,20,2.0,2.0,2.0,0.5,0,CHP,4,4,,,uniform_600s,0,0.0005369186401367188,305.9999999999989,15.299999999999946,4.0,0.2,0.9869281045751633
N20_lambda2_rep000_seed11577102449566563413,20,2.0,2.0,2.0,0.5,0,CHP,4,4,,,uniform_600s,1,0.0006058216094970703,220.9999999999771,11.049999999998855,4.0,0.2,0.981900452488686
N20_lambda2_rep000_seed11577102449566563413,20,2.0,2.0,2.0,0.5,0,CHP,4,4,,,uniform_600s,2,0.0011730194091796875,205.0,10.25,4.0,0.2,0.9804878048780488
N20_lambda2_rep000_seed11577102449566563413,20,2.0,2.0,2.0,0.5,0,PP,4,4,4,4,uniform_600s,0,0.00022077560424804688,228.0,11.4,-1e+100,-5e+98,4.385964912280702e+97
N20_lambda2_rep000_seed11577102449566563413,20,2.0,2.0,2.0,0.5,0,PP,4,4,4,4,uniform_600s,1,0.0014698505401611328,220.99999999997863,11.049999999998931,4.0,0.2,0.9819004524886861
N20_lambda2_rep000_seed11577102449566563413,20,2.0,2.0,2.0,0.5,0,PP,4,4,4,4,uniform_600s,2,0.0016968250274658203,212.99999999999136,10.649999999999569,4.0,0.2,0.9812206572769946
N20_lambda2_rep000_seed11577102449566563413,20,2.0,2.0,2.0,0.5,0,PP,4,4,4,4,uniform_600s,3,0.002228975296020508,205.0,10.25,16.99999999999821,0.8499999999999105,0.917073170731716
N20_lambda2_rep000_seed11577102449566563413,20,2.0,2.0,2.0,0.5,0,PP,4,4,4,4,uniform_600s,4,0.003131866455078125,197.0,9.85,63.11414770109337,3.1557073850546686,0.6796236157304905
N20_lambda2_rep001_seed12897078421252634529,20,2.0,2.0,2.0,0.5,1,NP,,,1,1,uniform_600s,0,0.0015888214111328125,219.99999999999955,10.999999999999977,4.0,0.2,0.9818181818181818
N20_lambda2_rep001_seed12897078421252634529,20,2.0,2.0,2.0,0.5,1,NP,,,1,1,uniform_600s,1,0.004728794097900391,218.99999999999676,10.949999999999838,4.0,0.2,0.9817351598173514
N20_lambda2_rep001_seed12897078421252634529,20,2.0,2.0,2.0,0.5,1,NP,,,1,1,uniform_600s,2,0.006618976593017578,217.0,10.85,4.0,0.2,0.9815668202764977
N20_lambda2_rep001_seed12897078421252634529,20,2.0,2.0,2.0,0.5,1,NP,,,1,1,uniform_600s,3,0.04373598098754883,200.72580645160986,10.036290322580493,45.28362481917935,2.2641812409589677,0.7744005834641091
N20_lambda2_rep001_seed12897078421252634529,20,2.0,2.0,2.0,0.5,1,NP,,,1,1,uniform_600s,4,0.05153298377990723,199.99999999999693,9.999999999999847,48.61258708358872,2.430629354179436,0.7569370645820527
N20_lambda2_rep001_seed12897078421252634529,20,2.0,2.0,2.0,0.5,1,NP,,,1,1,uniform_600s,5,0.1262519359588623,197.99999999999858,9.89999999999993,53.843924176781435,2.692196208839072,0.7280609890061525
N20_lambda2_rep001_seed12897078421252634529,20,2.0,2.0,2.0,0.5,1,NP,,,1,1,uniform_600s,6,0.12689685821533203,193.0,9.65,55.343160086765074,2.7671580043382535,0.7132478751981085
N20_lambda2_rep001_seed12897078421252634529,20,2.0,2.0,2.0,0.5,1,NP,,,1,1,uniform_600s,7,0.363278865814209,190.9999999999912,9.54999999999956,84.41280821203202,4.220640410601601,0.5580481245443146
N20_lambda2_rep001_seed12897078421252634529,20,2.0,2.0,2.0,0.5,1,NP,,,1,1,uniform_600s,8,8.57807183265686,191.0,9.55,190.9999999999912,9.54999999999956,4.6129476038875615e-14
N20_lambda2_rep001_seed12897078421252634529,20,2.0,2.0,2.0,0.5,1,CHP,4,4,,,uniform_600s,0,0.00046515464782714844,219.99999999999937,10.999999999999968,4.0,0.2,0.9818181818181818
N20_lambda2_rep001_seed12897078421252634529,20,2.0,2.0,2.0,0.5,1,CHP,4,4,,,uniform_600s,1,0.003147125244140625,220.0,11.0,219.99999999999937,10.999999999999968,2.842170943040401e-15
N20_lambda2_rep001_seed12897078421252634529,20,2.0,2.0,2.0,0.5,1,PP,4,4,4,4,uniform_600s,0,0.0006821155548095703,219.9999999999995,10.999999999999975,4.0,0.2,0.9818181818181818
N20_lambda2_rep001_seed12897078421252634529,20,2.0,2.0,2.0,0.5,1,PP,4,4,4,4,uniform_600s,1,0.0035750865936279297,216.0,10.8,74.99999999999898,3.749999999999949,0.6527777777777826
N20_lambda2_rep001_seed12897078421252634529,20,2.0,2.0,2.0,0.5,1,PP,4,4,4,4,uniform_600s,2,0.01344919204711914,208.0,10.4,130.9999999999975,6.549999999999875,0.3701923076923197
N20_lambda2_rep001_seed12897078421252634529,20,2.0,2.0,2.0,0.5,1,PP,4,4,4,4,uniform_600s,3,0.02321600914001465,208.0,10.4,208.0,10.4,0.0
N20_lambda2_rep002_seed12882011409513087247,20,2.0,2.0,2.0,0.5,2,NP,,,1,1,uniform_600s,0,0.001444101333618164,230.99999999999943,11.549999999999972,7.0,0.35,0.9696969696969696
N20_lambda2_rep002_seed12882011409513087247,20,2.0,2.0,2.0,0.5,2,NP,,,1,1,uniform_600s,1,0.003384113311767578,183.0,9.15,7.0,0.35,0.9617486338797814
N20_lambda2_rep002_seed12882011409513087247,20,2.0,2.0,2.0,0.5,2,NP,,,1,1,uniform_600s,2,0.004625082015991211,176.99999999997885,8.849999999998943,7.0,0.35,0.9604519774011252
N20_lambda2_rep002_seed12882011409513087247,20,2.0,2.0,2.0,0.5,2,NP,,,1,1,uniform_600s,3,0.03926706314086914,170.99999999998442,8.549999999999221,48.40805420266432,2.420402710133216,0.7169119637270834
N20_lambda2_rep002_seed12882011409513087247,20,2.0,2.0,2.0,0.5,2,NP,,,1,1,uniform_600s,4,0.17440104484558105,168.99999999999602,8.4499999999998,57.180750006628074,2.8590375003314037,0.661652366824678
N20_lambda2_rep002_seed12882011409513087247,20,2.0,2.0,2.0,0.5,2,NP,,,1,1,uniform_600s,5,0.30698609352111816,166.0,8.3,66.3010115634853,3.315050578174265,0.6005963158826186
N20_lambda2_rep002_seed12882011409513087247,20,2.0,2.0,2.0,0.5,2,NP,,,1,1,uniform_600s,6,0.3355519771575928,161.99999999999818,8.099999999999909,66.75797085395052,3.337898542697526,0.5879137601607946
N20_lambda2_rep002_seed12882011409513087247,20,2.0,2.0,2.0,0.5,2,NP,,,1,1,uniform_600s,7,1.6143369674682617,161.00000000000284,8.050000000000143,103.5779056181068,5.17889528090534,0.35665897131611823
N20_lambda2_rep002_seed12882011409513087247,20,2.0,2.0,2.0,0.5,2,NP,,,1,1,uniform_600s,8,2.6606099605560303,157.99999999999534,7.899999999999767,124.95856206731855,6.247928103365927,0.20912302489036558
N20_lambda2_rep002_seed12882011409513087247,20,2.0,2.0,2.0,0.5,2,NP,,,1,1,uniform_600s,9,3.2435240745544434,158.0,7.9,157.99999999999534,7.899999999999767,2.9501014851811754e-14
N20_lambda2_rep002_seed12882011409513087247,20,2.0,2.0,2.0,0.5,2,CHP,4,4,,,uniform_600s,0,0.0006759166717529297,230.9999999999992,11.54999999999996,7.0,0.35,0.9696969696969696
N20_lambda2_rep002_seed12882011409513087247,20,2.0,2.0,2.0,0.5,2,CHP,4,4,,,uniform_600s,1,0.0011799335479736328,211.99999999997948,10.599999999998975,7.0,0.35,0.9669811320754685
N20_lambda2_rep002_seed12882011409513087247,20,2.0,2.0,2.0,0.5,2,CHP,4,4,,,uniform_600s,2,0.0020210742950439453,204.0,10.2,32.00000000000007,1.6000000000000036,0.8431372549019605
N20_lambda2_rep002_seed12882011409513087247,20,2.0,2.0,2.0,0.5,2,PP,4,4,4,4,uniform_600s,0,0.0007901191711425781,230.9999999999995,11.549999999999974,7.0,0.35,0.9696969696969696
N20_lambda2_rep002_seed12882011409513087247,20,2.0,2.0,2.0,0.5,2,PP,4,4,4,4,uniform_600s,1,0.0019791126251220703,228.0000000000124,11.40000000000062,21.9999999999998,1.09999999999999,0.9035087719298307
N20_lambda2_rep002_seed12882011409513087247,20,2.0,2.0,2.0,0.5,2,PP,4,4,4,4,uniform_600s,2,0.001995086669921875,224.00000000001342,11.20000000000067,21.9999999999998,1.09999999999999,0.9017857142857211
N20_lambda2_rep002_seed12882011409513087247,20,2.0,2.0,2.0,0.5,2,PP,4,4,4,4,uniform_600s,3,0.002613067626953125,207.99999999997715,10.399999999998858,64.38278281724826,3.2191391408624126,0.690467390301657
N20_lambda2_rep002_seed12882011409513087247,20,2.0,2.0,2.0,0.5,2,PP,4,4,4,4,uniform_600s,4,0.003503084182739258,203.99999999999415,10.199999999999708,66.07615785000164,3.3038078925000818,0.6760972654411591
N20_lambda2_rep002_seed12882011409513087247,20,2.0,2.0,2.0,0.5,2,PP,4,4,4,4,uniform_600s,5,0.022711992263793945,204.0,10.2,203.99999999999415,10.199999999999708,2.8700353640506007e-14
N20_lambda2_rep003_seed14139994511734744264,20,2.0,2.0,2.0,0.5,3,NP,,,1,1,uniform_600s,0,0.0016460418701171875,217.99999999999955,10.899999999999977,7.0,0.35,0.9678899082568807
N20_lambda2_rep003_seed14139994511734744264,20,2.0,2.0,2.0,0.5,3,NP,,,1,1,uniform_600s,1,0.004408836364746094,209.99999999999898,10.499999999999948,7.0,0.35,0.9666666666666665
N20_lambda2_rep003_seed14139994511734744264,20,2.0,2.0,2.0,0.5,3,NP,,,1,1,uniform_600s,2,0.019273996353149414,205.99999999998602,10.2999999999993,43.598932065976435,2.1799466032988217,0.7883546987088379
N20_lambda2_rep003_seed14139994511734744264,20,2.0,2.0,2.0,0.5,3,NP,,,1,1,uniform_600s,3,0.16883301734924316,200.0,10.0,57.70194694829567,2.8850973474147836,0.7114902652585217
N20_lambda2_rep003_seed14139994511734744264,20,2.0,2.0,2.0,0.5,3,NP,,,1,1,uniform_600s,4,0.23978805541992188,197.99999999999687,9.899999999999844,62.33417448869521,3.1167087244347607,0.6851809369257768
N20_lambda2_rep003_seed14139994511734744264,20,2.0,2.0,2.0,0.5,3,NP,,,1,1,uniform_600s,5,0.24028396606445312,188.0,9.4,62.33417448869521,3.1167087244347607,0.6684352420814085
N20_lambda2_rep003_seed14139994511734744264,20,2.0,2.0,2.0,0.5,3,NP,,,1,1,uniform_600s,6,0.28924989700317383,185.99999999999739,9.29999999999987,72.27793151300284,3.613896575650142,0.6114089703601944
N20_lambda2_rep003_seed14139994511734744264,20,2.0,2.0,2.0,0.5,3,NP,,,1,1,uniform_600s,7,0.4956169128417969,181.99999999999056,9.099999999999529,75.43258708695019,3.7716293543475095,0.5855352357859664
N20_lambda2_rep003_seed14139994511734744264,20,2.0,2.0,2.0,0.5,3,NP,,,1,1,uniform_600s,8,1.4872469902038574,178.9999999999991,8.949999999999955,106.11672085189947,5.305836042594974,0.40716915725195524
N20_lambda2_rep003_seed14139994511734744264,20,2.0,2.0,2.0,0.5,3,NP,,,1,1,uniform_600s,9,4.0840349197387695,179.0,8.95,178.9999999999991,8.949999999999955,5.0809759875582585e-15
N20_lambda2_rep003_seed14139994511734744264,20,2.0,2.0,2.0,0.5,3,CHP,4,4,,,uniform_600s,0,0.0004999637603759766,217.99999999999932,10.899999999999967,7.0,0.35,0.9678899082568806
N20_lambda2_rep003_seed14139994511734744264,20,2.0,2.0,2.0,0.5,3,CHP,4,4,,,uniform_600s,1,0.00055694580078125,207.99999999997885,10.399999999998943,7.0,0.35,0.9663461538461504
N20_lambda2_rep003_seed14139994511734744264,20,2.0,2.0,2.0,0.5,3,CHP,4,4,,,uniform_600s,2,0.0009770393371582031,199.0,9.95,7.0,0.35,0.964824120603015
N20_lambda2_rep003_seed14139994511734744264,20,2.0,2.0,2.0,0.5,3,CHP,4,4,,,uniform_600s,3,0.002802133560180664,181.99999999999426,9.099999999999714,112.99999999999915,5.649999999999958,0.37912087912086423
N20_lambda2_rep003_seed14139994511734744264,20,2.0,2.0,2.0,0.5,3,CHP,4,4,,,uniform_600s,4,0.0035910606384277344,182.0,9.1,181.99999999999426,9.099999999999714,3.154497420297588e-14
N20_lambda2_rep003_seed14139994511734744264,20,2.0,2.0,2.0,0.5,3,PP,4,4,4,4,uniform_600s,0,0.0001990795135498047,247.0,12.35,-1e+100,-5e+98,4.048582995951417e+97
N20_lambda2_rep003_seed14139994511734744264,20,2.0,2.0,2.0,0.5,3,PP,4,4,4,4,uniform_600s,1,0.0013339519500732422,239.0,11.95,7.0,0.35,0.9707112970711297
N20_lambda2_rep003_seed14139994511734744264,20,2.0,2.0,2.0,0.5,3,PP,4,4,4,4,uniform_600s,2,0.0014340877532958984,221.9999999999738,11.09999999999869,7.0,0.35,0.9684684684684648
N20_lambda2_rep003_seed14139994511734744264,20,2.0,2.0,2.0,0.5,3,PP,4,4,4,4,uniform_600s,3,0.0017070770263671875,217.9999999999793,10.899999999998965,7.0,0.35,0.9678899082568777
N20_lambda2_rep003_seed14139994511734744264,20,2.0,2.0,2.0,0.5,3,PP,4,4,4,4,uniform_600s,4,0.0022149085998535156,216.0,10.8,15.999999999999261,0.7999999999999631,0.9259259259259294
N20_lambda2_rep003_seed14139994511734744264,20,2.0,2.0,2.0,0.5,3,PP,4,4,4,4,uniform_600s,5,0.0022270679473876953,213.99999999996413,10.699999999998207,15.999999999999261,0.7999999999999631,0.925233644859804
N20_lambda2_rep003_seed14139994511734744264,20,2.0,2.0,2.0,0.5,3,PP,4,4,4,4,uniform_600s,6,0.0022339820861816406,211.99999999998192,10.599999999999095,15.999999999999261,0.7999999999999631,0.9245283018867895
N20_lambda2_rep003_seed14139994511734744264,20,2.0,2.0,2.0,0.5,3,PP,4,4,4,4,uniform_600s,7,0.0022420883178710938,205.99999999998118,10.29999999999906,15.999999999999261,0.7999999999999631,0.9223300970873751
N20_lambda2_rep003_seed14139994511734744264,20,2.0,2.0,2.0,0.5,3,PP,4,4,4,4,uniform_600s,8,0.005178928375244141,203.99999999997726,10.199999999998862,72.60417421196594,3.630208710598297,0.6440971852354215
N20_lambda2_rep003_seed14139994511734744264,20,2.0,2.0,2.0,0.5,3,PP,4,4,4,4,uniform_600s,9,0.008358955383300781,182.0,9.1,95.99999999999847,4.799999999999923,0.47252747252748095
N20_lambda2_rep003_seed14139994511734744264,20,2.0,2.0,2.0,0.5,3,PP,4,4,4,4,uniform_600s,10,0.022922992706298828,182.0,9.1,182.0,9.1,0.0
N20_lambda2_rep004_seed9650169480092898738,20,2.0,2.0,2.0,0.5,4,NP,,,1,1,uniform_600s,0,0.002683877944946289,377.99999999999943,18.89999999999997,7.0,0.35,0.9814814814814814
N20_lambda2_rep004_seed9650169480092898738,20,2.0,2.0,2.0,0.5,4,NP,,,1,1,uniform_600s,1,0.012614965438842773,336.99999999995043,16.84999999999752,7.0,0.35,0.9792284866468812
N20_lambda2_rep004_seed9650169480092898738,20,2.0,2.0,2.0,0.5,4,NP,,,1,1,uniform_600s,2,0.01746678352355957,332.999999999954,16.6499999999977,48.199210113070365,2.409960505653518,0.855257627288057
N20_lambda2_rep004_seed9650169480092898738,20,2.0,2.0,2.0,0.5,4,NP,,,1,1,uniform_600s,3,0.017535924911499023,324.9999999999852,16.24999999999926,48.199210113070365,2.409960505653518,0.851694738113623
N20_lambda2_rep004_seed9650169480092898738,20,2.0,2.0,2.0,0.5,4,NP,,,1,1,uniform_600s,4,0.022769927978515625,215.0,10.75,48.67743927634702,2.433871963817351,0.7735933056914092
N20_lambda2_rep004_seed9650169480092898738,20,2.0,2.0,2.0,0.5,4,NP,,,1,1,uniform_600s,5,0.0859229564666748,210.9999999999995,10.549999999999974,55.79538371311986,2.789769185655993,0.7355669018335546
