N,lambda,arrival_rate,total_arrival_rate,per_approach_arrival_rate,method,threshold,delta,max_platoon_size,Pmax,case_count,optimality_rate,mean_average_delay_or_incumbent,median_average_delay_or_incumbent,mean_terminal_mip_gap,mean_solve_time_s,mean_end_to_end_time_s,mean_model_construction_time_s,mean_node_count,mean_number_of_platoons,mean_ordering_variable_count,mean_dimension_reduction_ratio,delay_order_check_case_count,delay_order_failure_count
40,2.5,2.5,2.5,0.625,CHP,2,2,NA,NA,10,1.0,15.85,16.0125,0.0,0.0861295223236084,0.09213301966970053,0.00592166194692254,1888.4,10.0,37.3,0.9378333333333334,0,0
40,2.5,2.5,2.5,0.625,CHP,4,4,NA,NA,10,1.0,16.145,16.2375,0.0,0.009135985374450683,0.014498292234959173,0.005294714495539666,31.6,5.6,11.3,0.9811666666666665,0,0
40,2.5,2.5,2.5,0.625,CHP,6,6,NA,NA,10,1.0,16.4575,16.475,0.0,0.004259181022644043,0.00949947411471858,0.005172537826001644,1.0,4.5,7.5,0.9875,0,0
40,2.5,2.5,2.5,0.625,CHP,8,8,NA,NA,10,1.0,16.715,16.6625,0.0,0.0042999029159545895,0.010029210749396516,0.0056551526300609115,1.0,4.3,6.9,0.9884999999999999,0,0
40,2.5,2.5,2.5,0.625,NP,NA,NA,1,1,10,0.0,15.930000000000001,16.075,0.47270001034341524,600.0109667778015,600.0351253208994,0.024056621920317413,1638110.1,40.0,600.0,0.0,0,0
40,2.5,2.5,2.5,0.625,PP,2,2,2,2,10,1.0,15.85,16.0125,4.779579001041729e-06,120.41749756336212,120.42727346222532,0.009688017144799232,1213345.4,22.7,192.8,0.6786666666666666,0,0
40,2.5,2.5,2.5,0.625,PP,2,2,4,4,10,1.0,15.85,16.0125,2.9609853436158205e-06,0.971076250076294,0.9791735073269884,0.008009891863912344,25419.6,14.8,82.1,0.8631666666666666,0,0
40,2.5,2.5,2.5,0.625,PP,2,2,6,6,10,1.0,15.849998584510848,16.0125,0.0,0.289802622795105,0.2962760065669643,0.006396086793392897,7634.6,12.2,56.2,0.9063333333333332,0,0
40,2.5,2.5,2.5,0.625,PP,2,2,8,8,10,1.0,15.85,16.0125,0.0,0.18346009254455567,0.18964407460487442,0.00610685097053647,3966.4,11.1,46.1,0.9231666666666667,0,0
40,2.5,2.5,2.5,0.625,PP,4,4,2,2,10,1.0,15.89,16.0625,0.0,92.33370969295501,92.34220785930556,0.008418480772525072,1178831.9,21.2,168.3,0.7194999999999999,0,0
40,2.5,2.5,2.5,0.625,PP,4,4,4,4,10,1.0,15.89,16.0625,0.0,0.288117790222168,0.2947363948865803,0.006521639041602611,8886.3,12.8,61.4,0.8976666666666666,0,0
40,2.5,2.5,2.5,0.625,PP,4,4,6,6,10,1.0,16.142500000000002,16.2375,0.0,0.06674337387084961,0.07277459865242172,0.005948951374739409,1089.0,9.2,31.3,0.9478333333333333,0,0
40,2.5,2.5,2.5,0.625,PP,4,4,8,8,10,1.0,16.145,16.2375,1.6590744842205712e-14,0.04156007766723633,0.047764555455203916,0.006126202363520861,503.1,8.6,27.6,0.954,0,0
40,2.5,2.5,2.5,0.625,PP,6,6,2,2,10,1.0,15.91,16.125,0.0,67.28998005390167,67.2989160759034,0.008853980153799058,1197174.1,20.2,153.0,0.745,0,0
40,2.5,2.5,2.5,0.625,PP,6,6,4,4,10,1.0,15.91,16.125,0.0,0.199560284614563,0.20600042888450107,0.006354392692446709,6017.6,12.1,54.9,0.9085000000000001,0,0
40,2.5,2.5,2.5,0.625,PP,6,6,6,6,10,1.0,16.2225,16.475,0.0,0.04862077236175537,0.05453942772178231,0.0058427278883755205,749.9,8.4,26.4,0.9559999999999998,0,0
40,2.5,2.5,2.5,0.625,PP,6,6,8,8,10,1.0,16.185,16.4375,1.6590744842205712e-14,0.029147243499755858,0.03544827517773905,0.006217342242598534,288.4,8.1,24.6,0.959,0,0
40,2.5,2.5,2.5,0.625,PP,8,8,2,2,10,1.0,15.91,16.125,0.0,63.77220537662506,63.78084583682788,0.008556801825761795,1138698.1,20.1,151.5,0.7474999999999999,0,0
40,2.5,2.5,2.5,0.625,PP,8,8,4,4,10,1.0,15.91,16.125,0.0,0.1669165849685669,0.17293958862128167,0.005945450533181429,4778.0,12.0,54.0,0.9099999999999999,0,0
40,2.5,2.5,2.5,0.625,PP,8,8,6,6,10,1.0,16.232499999999998,16.475,0.0,0.04098823070526123,0.046667592684117985,0.005604738835245371,633.3,8.2,25.2,0.958,0,0
40,2.5,2.5,2.5,0.625,PP,8,8,8,8,10,1.0,16.325,16.5375,1.6590744842205712e-14,0.027921390533447266,0.03359753601335154,0.005601610895246268,292.5,8.0,24.0,0.96,0,0
60,0.5,0.5,0.5,0.125,CHP,2,2,NA,NA,10,0.9,2.8333333277340182,2.533333333333333,0.01832548254260453,66.86278409957886,66.88923462887519,0.02634502649307251,420534.5,44.8,751.2,0.44355555555555554,0,0
60,0.5,0.5,0.5,0.125,CHP,4,4,NA,NA,10,1.0,3.029999989290725,2.9249999589537046,0.0,38.60853502750397,38.626350753395336,0.017724756617099047,222792.0,35.0,453.8,0.6638518518518518,0,0
60,0.5,0.5,0.5,0.125,CHP,6,6,NA,NA,10,1.0,3.6149999999999998,3.458333333333333,0.0,0.4266144514083862,0.4398768927237285,0.013176867738366127,3063.2,28.0,291.7,0.7839259259259259,0,0
60,0.5,0.5,0.5,0.125,CHP,8,8,NA,NA,10,1.0,4.638333333333334,4.733333333333333,0.0,0.11059207916259765,0.1214106809617063,0.010737484507262706,238.7,23.7,210.0,0.8444444444444444,0,0
60,0.5,0.5,0.5,0.125,NP,NA,NA,1,1,10,0.8,2.851666653637826,2.5166666666666666,0.040550171877409884,208.49922728538513,208.5374826963438,0.038163173012435436,769115.4,60.0,1350.0,0.0,0,0
60,0.5,0.5,0.5,0.125,PP,2,2,2,2,10,0.9,2.831663648264069,2.525,0.015571293533955342,71.21284782886505,71.24373081686775,0.030772930849343537,374684.4,47.6,849.1,0.371037037037037,8,0
60,0.5,0.5,0.5,0.125,PP,2,2,4,4,10,0.9,2.8333333277340182,2.533333333333333,0.018452595322979774,67.3759491443634,67.4035271536691,0.027474322449415924,411582.8,44.9,754.3,0.4412592592592593,8,0
60,0.5,0.5,0.5,0.125,PP,2,2,6,6,10,0.9,2.8333333277340182,2.533333333333333,0.0183794020400452,67.23855288028717,67.26719697697668,0.028530713450163604,416791.5,44.8,751.2,0.44355555555555554,8,0
60,0.5,0.5,0.5,0.125,PP,2,2,8,8,10,0.9,2.8333333277340182,2.533333333333333,0.018557002011200578,66.6982134103775,66.72524783510383,0.02693271916359663,404483.8,44.8,751.2,0.44355555555555554,8,0
60,0.5,0.5,0.5,0.125,PP,4,4,2,2,10,0.9,2.8899999933333342,2.583333300000004,0.01458915303022348,65.92703204154968,65.95106568576698,0.02393328957259655,353856.0,42.7,684.4,0.49303703703703705,8,0
60,0.5,0.5,0.5,0.125,PP,4,4,4,4,10,1.0,2.94,2.708333333333333,0.0,35.39713680744171,35.41592927124617,0.018696958571672438,241216.0,36.3,490.9,0.6363703703703705,8,0
60,0.5,0.5,0.5,0.125,PP,4,4,6,6,10,1.0,2.9633333251240743,2.7416666666666667,0.0,37.60914857387543,37.62949425094937,0.020244007371366023,223163.0,35.2,459.6,0.6595555555555557,8,0
60,0.5,0.5,0.5,0.125,PP,4,4,8,8,10,1.0,2.969999989290725,2.7416666666666667,0.0,37.31712186336517,37.3353909674081,0.018174858205020426,222733.5,35.1,457.0,0.6614814814814814,8,0
60,0.5,0.5,0.5,0.125,PP,6,6,2,2,10,1.0,3.1266660894505427,2.7333333333333334,0.0,51.287701916694644,51.307654928748306,0.01986193684861064,321859.1,39.3,580.9,0.5697037037037036,8,0
60,0.5,0.5,0.5,0.125,PP,6,6,4,4,10,1.0,3.478333333333333,3.25,0.0,0.9286755561828614,0.9425948511375498,0.01383059024810791,7334.0,30.2,341.6,0.7469629629629629,8,0
60,0.5,0.5,0.5,0.125,PP,6,6,6,6,10,1.0,3.5633333333333335,3.3833333333333333,0.0,0.43897483348846433,0.45245922872522104,0.013395093847066164,3137.9,28.4,301.1,0.776962962962963,8,0
60,0.5,0.5,0.5,0.125,PP,6,6,8,8,10,1.0,3.5549999999999997,3.3833333333333333,0.0,0.4256051778793335,0.4384681556398767,0.012777158990502357,3041.2,28.1,294.4,0.7819259259259259,8,0
60,0.5,0.5,0.5,0.125,PP,8,8,2,2,10,1.0,3.2316664624759652,2.8916666666666666,0.0,11.183287477493286,11.203141153607385,0.019757025875151157,75058.9,37.3,522.6,0.6128888888888888,8,0
60,0.5,0.5,0.5,0.125,PP,8,8,4,4,10,1.0,3.9283333333333332,3.6166666666666667,0.0,0.1951284170150757,0.20842002858949313,0.013201544154435396,1032.5,26.7,268.2,0.8013333333333333,8,0
60,0.5,0.5,0.5,0.125,PP,8,8,6,6,10,1.0,4.1850000000000005,4.033333333333333,2.7478362823658307e-10,0.12926762104034423,0.14101250376666927,0.01165541997179389,243.0,24.7,229.0,0.8303703703703704,8,0
60,0.5,0.5,0.5,0.125,PP,8,8,8,8,10,1.0,4.3950000000000005,4.1,0.0,0.11214189529418946,0.12255526496301652,0.010334117151796818,228.7,23.8,212.1,0.8428888888888888,8,0
60,1.0,1.0,1.0,0.25,CHP,2,2,NA,NA,10,0.0,12.546666580185372,12.625,0.4422109174715686,600.011985206604,600.029135381624,0.017047769483178855,3705366.6,33.7,425.0,0.6851851851851852,0,0
60,1.0,1.0,1.0,0.25,CHP,4,4,NA,NA,10,1.0,12.645,12.691666666666666,0.0,79.51136922836304,79.52430654354133,0.012815969623625278,884060.9,22.2,181.7,0.8654074074074074,0,0
60,1.0,1.0,1.0,0.25,CHP,6,6,NA,NA,10,1.0,14.151666666666666,13.100000000000001,3.6368112914283326e-14,0.6848675727844238,0.6929042793763217,0.007941951882094145,14595.8,14.2,76.7,0.9431851851851851,0,0
60,1.0,1.0,1.0,0.25,CHP,8,8,NA,NA,10,1.0,17.815,17.008333333333333,5.0319056846360156e-14,0.05118837356567383,0.0577811530611793,0.006506867334246635,486.5,9.8,35.1,0.974,0,0
60,1.0,1.0,1.0,0.25,NP,NA,NA,1,1,10,0.0,13.12,13.341666666666667,0.7040585488071915,600.0161697149276,600.0565729429669,0.0403005875647068,898047.8,60.0,1350.0,0.0,0,0
60,1.0,1.0,1.0,0.25,PP,2,2,2,2,10,0.0,12.614999984731378,12.375,0.5928395232342838,600.01141102314,600.0402469935533,0.028720448445528745,2176981.1,41.6,648.4,0.5197037037037038,0,0
60,1.0,1.0,1.0,0.25,PP,2,2,4,4,10,0.0,12.3966666426461,12.49166658707874,0.45695247964363156,600.0145833015442,600.0328376032676,0.018150728289037944,3650351.7,34.6,448.7,0.6676296296296297,0,0
60,1.0,1.0,1.0,0.25,PP,2,2,6,6,10,0.0,12.546666580185372,12.625,0.4409453745621034,600.0109632730484,600.0332111322443,0.02213544016703963,3877744.7,33.7,425.0,0.6851851851851852,0,0
60,1.0,1.0,1.0,0.25,PP,2,2,8,8,10,0.0,12.546666584572016,12.625,0.44066575735488983,600.0100908994675,600.0281821113698,0.017987650725990532,3964020.9,33.7,425.0,0.6851851851851852,0,0
60,1.0,1.0,1.0,0.25,PP,4,4,2,2,10,0.0,12.638333274800722,12.741666666666667,0.5356367915504412,600.0105951070785,600.0319231383255,0.021217457391321658,2851352.2,36.3,493.9,0.6341481481481481,0,0
60,1.0,1.0,1.0,0.25,PP,4,4,4,4,10,0.4,12.395,12.016666666666667,0.14024831951367878,533.5551466703415,533.56870538936,0.013447958510369062,5540212.5,26.1,254.5,0.8114814814814816,0,0
60,1.0,1.0,1.0,0.25,PP,4,4,6,6,10,0.8,12.545,12.608333333333334,0.0345180375556091,177.5023372411728,177.51412416855902,0.01167869744822383,2144347.4,23.5,205.3,0.8479259259259259,0,0
60,1.0,1.0,1.0,0.25,PP,4,4,8,8,10,0.9,12.620000000000001,12.691666666666666,0.015726609072905372,137.15923409461976,137.1712709121615,0.011935353185981512,1637594.4,22.7,190.7,0.8587407407407408,0,0
60,1.0,1.0,1.0,0.25,PP,6,6,2,2,10,0.1,12.826666666666668,12.566666666666666,0.4446889280285853,587.6357407808304,587.6522929545788,0.01645443495362997,3001466.3,33.7,426.0,0.6844444444444444,0,0
60,1.0,1.0,1.0,0.25,PP,6,6,4,4,10,1.0,12.871666666666666,12.575,0.0,86.91495130062103,86.92570247333126,0.010640466772019862,1242903.7,20.9,164.1,0.8784444444444445,0,0
60,1.0,1.0,1.0,0.25,PP,6,6,6,6,10,1.0,13.231666666666666,13.025,3.0407804788191274e-14,12.705517292022705,12.716460125422056,0.010833852086216211,158929.9,17.4,114.0,0.9155555555555555,0,0
60,1.0,1.0,1.0,0.25,PP,6,6,8,8,10,1.0,13.448333333333334,13.100000000000001,3.851748550701166e-14,2.6995612144470216,2.708302501356969,0.00864409115165472,43464.4,15.5,91.2,0.9324444444444444,0,0
60,1.0,1.0,1.0,0.25,PP,8,8,2,2,10,0.1,12.814999551871088,12.633333333333333,0.4218283348390002,586.568492436409,586.5852760395644,0.016685495711863042,3444212.5,32.6,398.4,0.7048888888888889,0,0
60,1.0,1.0,1.0,0.25,PP,8,8,4,4,10,1.0,13.233333333333334,13.058333333333334,0.0,17.624329614639283,17.63462149280973,0.010193670820444822,236953.1,19.1,136.5,0.8988888888888888,0,0
60,1.0,1.0,1.0,0.25,PP,8,8,6,6,10,1.0,14.101666666666665,14.1,4.365287326061256e-14,0.9292290925979614,0.9370139960806361,0.00769326351583004,18708.4,15.1,84.8,0.9371851851851852,0,0
60,1.0,1.0,1.0,0.25,PP,8,8,8,8,10,1.0,15.35,15.858333333333334,0.0,0.17278974056243895,0.1805442846537161,0.007657528948038816,3681.1,12.5,58.2,0.9568888888888889,0,0
60,1.5,1.5,1.5,0.375,CHP,2,2,NA,NA,10,0.6,14.868333333333334,15.35,0.10311230800811703,419.34198608398435,419.35929167211333,0.01718634832650423,3071191.7,26.4,253.5,0.8122222222222222,0,0
60,1.5,1.5,1.5,0.375,CHP,4,4,NA,NA,10,1.0,15.698333333333334,15.416666666666668,3.110414011895751e-14,1.7080316066741943,1.7168434891498303,0.008703058026731015,14475.1,14.4,72.7,0.9461481481481482,0,0
60,1.5,1.5,1.5,0.375,CHP,6,6,NA,NA,10,1.0,17.57333333333333,17.258333333333333,1.590618475140154e-14,0.057451725006103516,0.06520878006992173,0.0076511325314641,757.6,9.0,29.8,0.9779259259259259,0,0
60,1.5,1.5,1.5,0.375,CHP,8,8,NA,NA,10,1.0,19.45,18.09166666666667,7.061075615675135e-14,0.0156299352645874,0.02257644271708112,0.006847831048071384,41.1,6.3,14.4,0.9893333333333333,0,0
60,1.5,1.5,1.5,0.375,NP,NA,NA,1,1,10,0.0,15.649999970185652,16.358333333333334,0.7090518118832349,600.0166921854019,600.0621799581679,0.04537655850872398,682413.8,60.0,1350.0,0.0,0,0
60,1.5,1.5,1.5,0.375,PP,2,2,2,2,10,0.0,15.289999926703171,15.708333333333332,0.5516819198223213,600.0115879058837,600.0387884816366,0.027073686569929124,1887265.3,38.1,543.0,0.5977777777777777,0,0
60,1.5,1.5,1.5,0.375,PP,2,2,4,4,10,0.0,15.108333267834189,15.533333333333333,0.3358315505862274,600.0142043352128,600.0319720998388,0.017643816769123077,3686227.4,29.7,326.9,0.7578518518518519,0,0
60,1.5,1.5,1.5,0.375,PP,2,2,6,6,10,0.3,14.868333250164739,15.349999584157029,0.15234822497309805,515.4401390314102,515.4561015516432,0.015841019991785287,4083993.0,27.2,270.6,0.7995555555555556,0,0
60,1.5,1.5,1.5,0.375,PP,2,2,8,8,10,0.3,14.868333333333334,15.35,0.1458220157699705,506.4599091768265,506.4752399192518,0.015210608020424843,3799562.0,27.0,266.4,0.8026666666666668,0,0
60,1.5,1.5,1.5,0.375,PP,4,4,2,2,10,0.0,15.215,15.366666666666667,0.48546921902069373,600.013811135292,600.035128791568,0.02119798753410578,2806815.8,34.5,446.1,0.6695555555555556,0,0
60,1.5,1.5,1.5,0.375,PP,4,4,4,4,10,1.0,15.215,15.4,1.5271789936137185e-14,130.7602665424347,130.773693024853,0.013306112214922904,1662804.7,22.1,180.9,0.866,0,0
60,1.5,1.5,1.5,0.375,PP,4,4,6,6,10,1.0,15.468333333333334,15.416666666666668,0.0,16.51033627986908,16.520764345313133,0.010321239661425351,192829.1,18.6,127.1,0.9058518518518518,0,0
60,1.5,1.5,1.5,0.375,PP,4,4,8,8,10,1.0,15.498333333333335,15.416666666666668,0.0,2.1740066528320314,2.1828257426498285,0.008716689981520176,26019.9,16.1,93.5,0.9307407407407406,0,0
60,1.5,1.5,1.5,0.375,PP,6,6,2,2,10,0.0,15.245,15.591666666666667,0.4437177200383168,600.017545390129,600.0353925510589,0.017741214856505393,3064173.4,32.7,401.4,0.7026666666666667,0,0
60,1.5,1.5,1.5,0.375,PP,6,6,4,4,10,1.0,15.568333333333333,15.691666666666666,2.0047993477231104e-11,25.17851266860962,25.189608716403065,0.010977678745985032,348780.9,18.7,131.1,0.9028888888888889,0,0
60,1.5,1.5,1.5,0.375,PP,6,6,6,6,10,1.0,16.051666666666666,16.516666666666666,0.0,0.8883026123046875,0.8979706325658727,0.009547598287463188,18470.8,14.6,79.7,0.9409629629629629,0,0
60,1.5,1.5,1.5,0.375,PP,6,6,8,8,10,1.0,16.841666666666665,16.016666666666666,0.0,0.22944767475128175,0.23753567150666707,0.007974456064403057,5650.5,11.7,51.1,0.9621481481481482,0,0
60,1.5,1.5,1.5,0.375,PP,8,8,2,2,10,0.0,15.425,15.633333333333333,0.44084214096843405,600.0147609710693,600.033015153048,0.01814248915761709,3203863.5,32.1,386.4,0.7137777777777777,0,0
60,1.5,1.5,1.5,0.375,PP,8,8,4,4,10,1.0,15.908333333333335,16.03333333333333,2.004661042567731e-11,14.259004139900208,14.269709949150368,0.010597937181591988,186635.3,17.0,108.2,0.9198518518518519,0,0
60,1.5,1.5,1.5,0.375,PP,8,8,6,6,10,1.0,16.544999999999998,17.016666666666666,1.4217769972970958e-14,0.48630342483520506,0.49564455662734275,0.00923517271876335,10497.1,13.2,65.1,0.9517777777777778,0,0
60,1.5,1.5,1.5,0.375,PP,8,8,8,8,10,1.0,17.705000000000002,16.733333333333334,3.905798502362572e-14,0.10724039077758789,0.11605924581102837,0.008712354116141796,1342.5,9.5,33.5,0.9751851851851852,0,0
60,2.0,2.0,2.0,0.5,CHP,2,2,NA,NA,10,1.0,19.0,18.733333333333334,0.0,191.41727602481842,191.4306333500474,0.01324292030185461,1639976.3,21.6,174.0,0.8711111111111112,0,0
60,2.0,2.0,2.0,0.5,CHP,4,4,NA,NA,10,1.0,20.931666666666665,20.833333333333336,0.0,0.12069063186645508,0.12845070477647497,0.007651910558342934,2345.3,9.8,36.0,0.9733333333333333,0,0
60,2.0,2.0,2.0,0.5,CHP,6,6,NA,NA,10,1.0,23.066666666666666,23.166666666666668,3.231877849759632e-14,0.0215130090713501,0.028134975235939313,0.006528058648109436,97.0,6.3,14.6,0.9891851851851852,0,0
60,2.0,2.0,2.0,0.5,CHP,8,8,NA,NA,10,1.0,24.115000000000002,24.666666666666668,8.623875478379473e-14,0.011092495918273926,0.01805871736114731,0.006865833979099989,20.0,5.0,9.4,0.993037037037037,0,0
60,2.0,2.0,2.0,0.5,NP,NA,NA,1,1,10,0.0,19.66666665118922,19.008333333333333,0.7196104520408365,600.0194256067276,600.067965785449,0.0484265667386353,505296.3,60.0,1350.0,0.0,0,0
60,2.0,2.0,2.0,0.5,PP,2,2,2,2,10,0.0,19.468333333333334,19.375,0.5521645158995596,600.0137105226516,600.0387308970478,0.024888476729393004,1672438.3,36.2,491.2,0.6361481481481481,0,0
60,2.0,2.0,2.0,0.5,PP,2,2,4,4,10,0.3,19.081666666666667,18.833333333333336,0.1908031653157814,519.1116423845291,519.127652232653,0.01588001362979412,3809879.4,25.6,245.8,0.817925925925926,0,0
60,2.0,2.0,2.0,0.5,PP,2,2,6,6,10,0.7,19.0,18.733333333333334,0.04996419516418242,399.97718050479887,399.99127885466703,0.013983088452368975,3381515.5,23.2,201.8,0.8505185185185186,0,0
60,2.0,2.0,2.0,0.5,PP,2,2,8,8,10,0.9,19.0,18.733333333333334,0.01509786062116325,249.7086802005768,249.7207717137578,0.011976912338286638,2240233.2,22.0,180.4,0.8663703703703703,0,0
60,2.0,2.0,2.0,0.5,PP,4,4,2,2,10,0.0,19.708333333333336,19.65,0.5181420010550851,600.0122122049331,600.033982401293,0.021645075734704734,2310581.3,32.6,398.6,0.7047407407407407,0,0
60,2.0,2.0,2.0,0.5,PP,4,4,4,4,10,1.0,19.675,19.425,0.0,77.36442935466766,77.37633082843708,0.011779491230845452,1094583.7,19.2,138.2,0.8976296296296296,0,0
60,2.0,2.0,2.0,0.5,PP,4,4,6,6,10,1.0,20.098333333333333,19.833333333333332,0.0,2.107484483718872,2.117146918140005,0.009551586583256721,46727.9,14.9,83.0,0.9385185185185184,0,0
60,2.0,2.0,2.0,0.5,PP,4,4,8,8,10,1.0,20.283333333333335,20.4,4.013894103963794e-14,0.803792405128479,0.8118200592005065,0.00792689323425293,17770.2,13.0,63.4,0.953037037037037,0,0
60,2.0,2.0,2.0,0.5,PP,6,6,2,2,10,0.0,19.516666666666666,19.058333333333334,0.49507074324962047,600.0151892185211,600.0319091844622,0.01661325441673398,2421705.2,32.1,386.4,0.7137777777777777,0,0
60,2.0,2.0,2.0,0.5,PP,6,6,4,4,10,1.0,19.906666666666666,19.941666666666666,0.0,19.195652985572814,19.205912099779262,0.010144885908812285,280189.2,17.1,109.4,0.918962962962963,0,0
60,2.0,2.0,2.0,0.5,PP,6,6,6,6,10,1.0,20.381666666666668,20.4,0.0,0.6884065866470337,0.6964844616757402,0.007971895486116409,18985.8,12.8,61.3,0.9545925925925927,0,0
60,2.0,2.0,2.0,0.5,PP,6,6,8,8,10,1.0,20.96333333333333,21.233333333333334,3.3061719314460536e-14,0.13770406246185302,0.14535924148890803,0.007550098840147257,2723.1,10.0,37.3,0.9723703703703703,0,0
60,2.0,2.0,2.0,0.5,PP,8,8,2,2,10,0.0,19.57,19.058333333333334,0.4869532739780711,600.0168819189072,600.0375383256206,0.020542073622345926,2478664.4,32.0,384.0,0.7155555555555555,0,0
60,2.0,2.0,2.0,0.5,PP,8,8,4,4,10,1.0,20.215,20.333333333333332,0.0,18.311695718765257,18.32239184572251,0.01057459255680442,280109.3,16.4,100.8,0.9253333333333333,0,0
60,2.0,2.0,2.0,0.5,PP,8,8,6,6,10,1.0,20.77,21.141666666666666,1.9599084401518132e-14,0.6676554441452026,0.6756309214726788,0.00787131004035473,17171.0,12.4,57.6,0.9573333333333334,0,0
60,2.0,2.0,2.0,0.5,PP,8,8,8,8,10,1.0,21.21333333333333,21.308333333333334,3.3423581929911384e-14,0.09688658714294433,0.10490957637287002,0.007907995022833347,1717.1,9.0,30.4,0.9774814814814814,0,0
60,2.5,2.5,2.5,0.625,CHP,2,2,NA,NA,10,1.0,21.781666666666666,22.125,1.7858435231341744e-14,6.475171828269959,6.485005109091254,0.009708466473966837,105537.0,15.4,88.6,0.9343703703703703,0,0
60,2.5,2.5,2.5,0.625,CHP,4,4,NA,NA,10,1.0,22.375,22.25,1.5967125938237717e-14,0.06367621421813965,0.07136826043378076,0.00758240120485425,787.8,7.8,22.9,0.9830370370370372,0,0
60,2.5,2.5,2.5,0.625,CHP,6,6,NA,NA,10,1.0,23.553333333333335,23.4,2.846073237241372e-14,0.013231468200683594,0.020203591684199284,0.006865663174539805,51.2,5.1,9.8,0.9927407407407408,0,0
60,2.5,2.5,2.5,0.625,CHP,8,8,NA,NA,10,1.0,24.916666666666664,24.71666666666667,6.145827600999001e-14,0.009971690177917481,0.017103889990729617,0.007015187945216894,1.0,4.1,6.3,0.9953333333333333,0,0
60,2.5,2.5,2.5,0.625,NP,NA,NA,1,1,10,0.0,22.776666666666664,22.71666666666667,0.7117272290363397,600.017516875267,600.0666730929061,0.049037379678338766,438923.2,60.0,1350.0,0.0,0,0
60,2.5,2.5,2.5,0.625,PP,2,2,2,2,10,0.0,21.919999999999998,22.566666666666666,0.47795968514647863,600.0140865802765,600.0399012346357,0.02568036047741771,1874929.0,34.6,448.9,0.6674814814814816,0,0
60,2.5,2.5,2.5,0.625,PP,2,2,4,4,10,0.7,21.781666666666666,22.125,0.037502420937246705,270.08698253631593,270.09991876848403,0.012816011533141136,2433143.9,21.9,180.3,0.8664444444444446,0,0
60,2.5,2.5,2.5,0.625,PP,2,2,6,6,10,1.0,21.781666666666666,22.125,0.0,35.59754478931427,35.610000035713334,0.012333117052912712,367422.3,18.3,125.7,0.9068888888888889,0,0
60,2.5,2.5,2.5,0.625,PP,2,2,8,8,10,1.0,21.781666666666666,22.125,0.0,12.88691508769989,12.898250715368263,0.01121036261320114,172836.3,17.0,108.4,0.9197037037037037,0,0
60,2.5,2.5,2.5,0.625,PP,4,4,2,2,10,0.0,22.216666666666665,22.683333333333334,0.46294381310096655,600.0129303693772,600.0342398566031,0.02118720281869173,2246777.5,32.3,391.3,0.7101481481481481,0,0
60,2.5,2.5,2.5,0.625,PP,4,4,4,4,10,1.0,21.97,22.108333333333334,0.0,36.92556023597717,36.93672253587241,0.011041098367422819,590704.4,18.1,122.8,0.9090370370370371,0,0
60,2.5,2.5,2.5,0.625,PP,4,4,6,6,10,1.0,22.151666666666664,22.108333333333334,0.0,1.368324303627014,1.3778441330285705,0.00940269073471427,32796.3,13.7,70.2,0.9480000000000001,0,0
60,2.5,2.5,2.5,0.625,PP,4,4,8,8,10,1.0,22.226666666666667,22.25,1.8210706271197074e-14,0.2788722515106201,0.28708858080208144,0.008103913720697164,7389.6,10.9,44.9,0.9667407407407408,0,0
60,2.5,2.5,2.5,0.625,PP,6,6,2,2,10,0.0,22.259999999999998,22.30833333333333,0.449524860021765,600.015229344368,600.0343538389467,0.01900783469900489,2448291.7,32.0,384.0,0.7155555555555555,0,0
60,2.5,2.5,2.5,0.625,PP,6,6,4,4,10,1.0,22.2,22.333333333333332,0.0,21.798235654830933,21.808386815934977,0.01003327714279294,306183.8,16.7,104.6,0.9225185185185186,0,0
60,2.5,2.5,2.5,0.625,PP,6,6,6,6,10,1.0,22.625,22.666666666666664,1.472992797495783e-14,0.6423064470291138,0.6510510678965089,0.008628694154322148,15442.5,12.5,58.5,0.9566666666666667,0,0
60,2.5,2.5,2.5,0.625,PP,6,6,8,8,10,1.0,22.848333333333333,22.833333333333332,4.124068187627236e-14,0.11729972362518311,0.1252266402978362,0.007815724145621062,2483.4,9.1,31.1,0.976962962962963,0,0
60,2.5,2.5,2.5,0.625,PP,8,8,2,2,10,0.0,22.168333333333333,22.30833333333333,0.440217372967808,600.0130486011506,600.0323591706117,0.01919430699199438,2447278.9,32.0,384.0,0.7155555555555555,0,0
60,2.5,2.5,2.5,0.625,PP,8,8,4,4,10,1.0,22.253333333333334,22.333333333333332,0.0,14.388242077827453,14.398784710402348,0.010429827962070704,206059.4,16.1,97.2,0.9279999999999999,0,0
60,2.5,2.5,2.5,0.625,PP,8,8,6,6,10,1.0,22.72833333333333,22.691666666666666,2.4219145289561492e-14,0.33279101848602294,0.3411603170591306,0.008262855745851994,8984.2,12.1,54.9,0.9593333333333334,0,0
60,2.5,2.5,2.5,0.625,PP,8,8,8,8,10,1.0,23.121666666666666,23.175,5.414474340396197e-14,0.08922843933105469,0.09664219353636308,0.007306408695876598,1137.4,8.1,24.6,0.9817777777777777,0,0
80,0.5,0.5,0.5,0.125,CHP,2,2,NA,NA,10,0.6,3.7112474925881807,3.674998254866779,0.06732162423276106,302.22522885799407,302.2693472131415,0.04399847406893968,1329858.1,57.1,1228.0,0.4883333333333333,0,0
