scenario,replication,target_dimension_reduction,raw_target_ordering_budget,target_ordering_budget,method_family,method_detail,N,L,counts,demand_pattern,arrival_mode,hF,hS,max_platoon_size,partition,total_platoons,platoons_by_approach,ordering_variables,vehicle_level_ordering_variables,dimension_reduction_fraction,scaled_indexed_bound,indexed_bound,actual_average_gap,actual_gap_le_indexed_bound,vehicle_level_average_delay,vehicle_level_status,vehicle_level_mip_gap,vehicle_level_nodes,vehicle_level_time_to_first_feasible,vehicle_level_model_construction_seconds,vehicle_level_downstream_optimization_seconds,vehicle_level_wall_time_seconds,objective_average_delay,status,mip_gap,nodes,time_to_first_feasible,partition_time_seconds,partition_model_construction_seconds,partition_optimization_seconds,model_construction_seconds,downstream_optimization_seconds,end_to_end_seconds
N30_L4_balanced_poisson_hS2,20,0.25,253,253,proposed_bound_aware,min_Bidx_under_C_budget,30,4,"[8, 8, 7, 7]",balanced,poisson,1,2,4,"[[3, 2, 2, 1], [1, 1, 1, 1, 1, 1, 2], [3, 4], [1, 2, 1, 1, 1, 1]]",19,"[4, 7, 2, 6]",128,337,0.6201780415430267,0,0.0,,,,TIME_LIMIT,0.6711037814129336,20283.0,0.003810882568359375,0.017963793128728867,30.000085830688477,30.01811886858195,9.466666666666667,TIME_LIMIT,0.2568309859155355,82272.0,0.001641988754272461,0.011413144879043102,0.007602225989103317,0.0036330223083496094,0.006205776706337929,30.000138998031616,30.017818743363023
N30_L4_balanced_poisson_hS2,20,0.25,253,253,fixed_size_closest_dimension,fixed_size_2,30,4,"[8, 8, 7, 7]",balanced,poisson,1,2,4,"[[2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 1], [2, 2, 2, 1]]",16,"[4, 4, 4, 4]",96,337,0.7151335311572701,483,16.1,,,,TIME_LIMIT,0.6711037814129336,20283.0,0.003810882568359375,0.017963793128728867,30.000085830688477,30.01811886858195,9.4,OPTIMAL,0.0,67285.0,0.0011088848114013672,4.9795955419540405e-05,4.9795955419540405e-05,0.0,0.006112336181104183,20.799909830093384,20.806126267649233
N30_L4_balanced_poisson_hS2,20,0.25,253,253,threshold_closest_dimension,release_gap_threshold_0,30,4,"[8, 8, 7, 7]",balanced,poisson,1,2,4,"[[1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1], [2, 1, 3, 1], [1, 2, 1, 1, 1, 1]]",26,"[8, 8, 4, 6]",248,337,0.26409495548961426,0,0.0,,,,TIME_LIMIT,0.6711037814129336,20283.0,0.003810882568359375,0.017963793128728867,30.000085830688477,30.01811886858195,9.433333333333334,TIME_LIMIT,0.5723248637228114,32504.0,0.0023140907287597656,9.316951036453247e-05,9.316951036453247e-05,0.0,0.008474474772810936,30.000432014465332,30.009053573943675
N30_L4_balanced_poisson_hS2,20,0.5,168,168,proposed_bound_aware,min_Bidx_under_C_budget,30,4,"[8, 8, 7, 7]",balanced,poisson,1,2,4,"[[3, 2, 2, 1], [1, 1, 1, 1, 1, 1, 2], [3, 4], [1, 2, 1, 1, 1, 1]]",19,"[4, 7, 2, 6]",128,337,0.6201780415430267,0,0.0,,,,TIME_LIMIT,0.6711037814129336,20283.0,0.003810882568359375,0.017963793128728867,30.000085830688477,30.01811886858195,9.466666666666667,TIME_LIMIT,0.2541115456083387,83291.0,0.001455068588256836,0.011479626409709454,0.007634935900568962,0.003679990768432617,0.006119357421994209,30.000205993652344,30.017858861014247
N30_L4_balanced_poisson_hS2,20,0.5,168,168,fixed_size_closest_dimension,fixed_size_2,30,4,"[8, 8, 7, 7]",balanced,poisson,1,2,4,"[[2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 1], [2, 2, 2, 1]]",16,"[4, 4, 4, 4]",96,337,0.7151335311572701,483,16.1,,,,TIME_LIMIT,0.6711037814129336,20283.0,0.003810882568359375,0.017963793128728867,30.000085830688477,30.01811886858195,9.4,OPTIMAL,0.0,67285.0,0.0011179447174072266,6.235390901565552e-05,6.235390901565552e-05,0.0,0.0061093708500266075,20.73902201652527,20.745248606428504
N30_L4_balanced_poisson_hS2,20,0.5,168,168,threshold_closest_dimension,release_gap_threshold_1,30,4,"[8, 8, 7, 7]",balanced,poisson,1,2,4,"[[3, 2, 2, 1], [1, 1, 1, 1, 1, 1, 2], [4, 3], [1, 2, 1, 1, 1, 1]]",19,"[4, 7, 2, 6]",128,337,0.6201780415430267,0,0.0,,,,TIME_LIMIT,0.6711037814129336,20283.0,0.003810882568359375,0.017963793128728867,30.000085830688477,30.01811886858195,9.433333333333334,TIME_LIMIT,0.2783309072752735,74463.0,0.0014760494232177734,3.966968506574631e-05,3.966968506574631e-05,0.0,0.006180638447403908,30.000534057617188,30.006808381527662
N30_L4_balanced_poisson_hS2,20,0.75,84,84,proposed_bound_aware,min_Bidx_under_C_budget,30,4,"[8, 8, 7, 7]",balanced,poisson,1,2,4,"[[3, 2, 3], [1, 1, 1, 1, 1, 3], [3, 4], [1, 2, 1, 3]]",15,"[3, 6, 2, 4]",80,337,0.7626112759643917,88,2.933333333333333,,,,TIME_LIMIT,0.6711037814129336,20283.0,0.003810882568359375,0.017963793128728867,30.000085830688477,30.01811886858195,9.533333333333333,OPTIMAL,0.0,57370.0,0.001233816146850586,0.050294182263314724,0.007187290117144585,0.04294705390930176,0.005568123422563076,15.79628300666809,15.852203681133687
N30_L4_balanced_poisson_hS2,20,0.75,84,84,fixed_size_closest_dimension,fixed_size_3,30,4,"[8, 8, 7, 7]",balanced,poisson,1,2,4,"[[3, 3, 2], [3, 3, 2], [3, 3, 1], [3, 3, 1]]",12,"[3, 3, 3, 3]",54,337,0.8397626112759644,481,16.033333333333335,,,,TIME_LIMIT,0.6711037814129336,20283.0,0.003810882568359375,0.017963793128728867,30.000085830688477,30.01811886858195,9.4,OPTIMAL,0.0,3684.0,0.0008170604705810547,4.224386066198349e-05,4.224386066198349e-05,0.0,0.005044972524046898,0.5190989971160889,0.5242350548505783
N30_L4_balanced_poisson_hS2,20,0.75,84,84,threshold_closest_dimension,release_gap_threshold_2,30,4,"[8, 8, 7, 7]",balanced,poisson,1,2,4,"[[4, 1, 3], [2, 2, 4], [4, 3], [1, 2, 4]]",11,"[3, 3, 2, 3]",45,337,0.8664688427299704,212,7.066666666666666,,,,TIME_LIMIT,0.6711037814129336,20283.0,0.003810882568359375,0.017963793128728867,30.000085830688477,30.01811886858195,9.533333333333333,OPTIMAL,0.0,7487.0,0.000782012939453125,9.775813668966293e-05,9.775813668966293e-05,0.0,0.004689767025411129,0.8178889751434326,0.8227258706465364
N30_L4_balanced_poisson_hS2,20,0.9,34,34,proposed_bound_aware,min_Bidx_under_C_budget,30,4,"[8, 8, 7, 7]",balanced,poisson,1,2,4,"[[3, 2, 3], [4, 4], [4, 3], [3, 4]]",9,"[3, 2, 2, 2]",30,337,0.9109792284866469,326,10.866666666666667,,,,TIME_LIMIT,0.6711037814129336,20283.0,0.003810882568359375,0.017963793128728867,30.000085830688477,30.01811886858195,9.533333333333333,OPTIMAL,0.0,1621.0,0.0007729530334472656,0.038760325871407986,0.007328103296458721,0.03127312660217285,0.004211102612316608,0.13554000854492188,0.17856211960315704
