N,L,demand_pattern,arrival_mode,hS,cases,optimal_case_count,mean_vehicle_level_average_delay,ci95_vehicle_level_average_delay,mean_vehicle_level_mip_gap,ci95_vehicle_level_mip_gap,mean_vehicle_level_nodes,ci95_vehicle_level_nodes,mean_vehicle_level_model_construction_seconds,ci95_vehicle_level_model_construction_seconds,mean_vehicle_level_downstream_optimization_seconds,ci95_vehicle_level_downstream_optimization_seconds,mean_vehicle_level_wall_time_seconds,ci95_vehicle_level_wall_time_seconds,statuses
30,4,balanced,poisson,2,5,0,,,0.6359285518304374,0.05283446501684095,25035.2,5072.902026184223,0.011374622769653796,0.0032358311474332403,30.00019178390503,0.0001159067630897196,30.011623167805375,0.0031888994939508913,"{""TIME_LIMIT"": 5}"
