N,L,demand_pattern,arrival_mode,hS,cases,optimal_case_count,mean_vehicle_level_average_delay,ci95_vehicle_level_average_delay,mean_vehicle_level_mip_gap,ci95_vehicle_level_mip_gap,mean_vehicle_level_nodes,ci95_vehicle_level_nodes,mean_vehicle_level_model_construction_seconds,ci95_vehicle_level_model_construction_seconds,mean_vehicle_level_downstream_optimization_seconds,ci95_vehicle_level_downstream_optimization_seconds,mean_vehicle_level_wall_time_seconds,ci95_vehicle_level_wall_time_seconds,statuses
40,4,balanced,poisson,2,5,0,,,0.7699262309482764,0.02107736965068527,13506.4,2618.9072754750214,0.017348978109657763,0.0039601594919696104,30.005155420303346,0.008506137850455403,30.022565717995167,0.00830511049883191,"{""TIME_LIMIT"": 5}"
