scenario,replication,target_dimension_reduction,raw_target_ordering_budget,target_ordering_budget,method_family,method_detail,N,L,counts,demand_pattern,arrival_mode,hF,hS,max_platoon_size,partition,total_platoons,platoons_by_approach,ordering_variables,vehicle_level_ordering_variables,dimension_reduction_fraction,scaled_indexed_bound,indexed_bound,actual_average_gap,actual_gap_le_indexed_bound,vehicle_level_average_delay,vehicle_level_status,vehicle_level_mip_gap,vehicle_level_nodes,vehicle_level_time_to_first_feasible,vehicle_level_model_construction_seconds,vehicle_level_downstream_optimization_seconds,vehicle_level_wall_time_seconds,objective_average_delay,status,mip_gap,nodes,time_to_first_feasible,partition_time_seconds,partition_model_construction_seconds,partition_optimization_seconds,model_construction_seconds,downstream_optimization_seconds,end_to_end_seconds
N40_L4_balanced_poisson_hS2,25,0.25,450,450,proposed_bound_aware,min_Bidx_under_C_budget,40,4,"[10, 10, 10, 10]",balanced,poisson,1,2,4,"[[2, 3, 2, 1, 1, 1], [4, 2, 3, 1], [1, 4, 3, 1, 1], [1, 1, 1, 1, 1, 1, 1, 3]]",23,"[6, 4, 5, 8]",194,600,0.6766666666666666,0,0.0,,,,TIME_LIMIT,0.727991225046201,17725.0,0.0077190399169921875,0.025420045480132103,30.000200033187866,30.02569317817688,11.175,TIME_LIMIT,0.4544191937205327,37179.0,0.0024728775024414062,0.02132419776171446,0.011418551206588745,0.009604930877685547,0.008371547795832157,30.000202894210815,30.029956984333694
N40_L4_balanced_poisson_hS2,25,0.25,450,450,fixed_size_closest_dimension,fixed_size_2,40,4,"[10, 10, 10, 10]",balanced,poisson,1,2,4,"[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]",20,"[5, 5, 5, 5]",150,600,0.75,1028,25.7,,,,TIME_LIMIT,0.727991225046201,17725.0,0.0077190399169921875,0.025420045480132103,30.000200033187866,30.02569317817688,10.725,TIME_LIMIT,0.3911897012609172,82481.0,0.0016810894012451172,5.627516657114029e-05,5.627516657114029e-05,0.0,0.00716326292604208,30.000187158584595,30.007462356239557
N40_L4_balanced_poisson_hS2,25,0.25,450,450,threshold_closest_dimension,release_gap_threshold_0,40,4,"[10, 10, 10, 10]",balanced,poisson,1,2,4,"[[1, 1, 1, 2, 1, 1, 1, 1, 1], [1, 4, 1, 1, 2, 1], [1, 1, 1, 1, 1, 2, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",34,"[9, 6, 9, 10]",429,600,0.285,0,0.0,,,,TIME_LIMIT,0.727991225046201,17725.0,0.0077190399169921875,0.025420045480132103,30.000200033187866,30.02569317817688,11.95,TIME_LIMIT,0.675436105878868,16331.0,0.005251884460449219,0.0001304270699620247,0.0001304270699620247,0.0,0.011770132929086685,30.00009799003601,30.012055035680532
N40_L4_balanced_poisson_hS2,25,0.5,300,300,proposed_bound_aware,min_Bidx_under_C_budget,40,4,"[10, 10, 10, 10]",balanced,poisson,1,2,4,"[[2, 3, 2, 1, 1, 1], [4, 2, 3, 1], [1, 4, 3, 1, 1], [1, 1, 1, 1, 1, 1, 1, 3]]",23,"[6, 4, 5, 8]",194,600,0.6766666666666666,0,0.0,,,,TIME_LIMIT,0.727991225046201,17725.0,0.0077190399169921875,0.025420045480132103,30.000200033187866,30.02569317817688,11.175,TIME_LIMIT,0.45427045301984825,37334.0,0.0022110939025878906,0.019120567478239536,0.01161603070795536,0.007230043411254883,0.007420720532536507,30.00019407272339,30.026788759976625
N40_L4_balanced_poisson_hS2,25,0.5,300,300,fixed_size_closest_dimension,fixed_size_2,40,4,"[10, 10, 10, 10]",balanced,poisson,1,2,4,"[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]",20,"[5, 5, 5, 5]",150,600,0.75,1028,25.7,,,,TIME_LIMIT,0.727991225046201,17725.0,0.0077190399169921875,0.025420045480132103,30.000200033187866,30.02569317817688,10.725,TIME_LIMIT,0.39123223531905876,82427.0,0.0016748905181884766,1.9900500774383545e-05,1.9900500774383545e-05,0.0,0.007082571275532246,30.000120878219604,30.00727968569845
N40_L4_balanced_poisson_hS2,25,0.5,300,300,threshold_closest_dimension,release_gap_threshold_1,40,4,"[10, 10, 10, 10]",balanced,poisson,1,2,4,"[[2, 4, 1, 1, 1, 1], [4, 2, 3, 1], [1, 4, 3, 1, 1], [1, 1, 1, 1, 1, 1, 1, 3]]",23,"[6, 4, 5, 8]",194,600,0.6766666666666666,0,0.0,,,,TIME_LIMIT,0.727991225046201,17725.0,0.0077190399169921875,0.025420045480132103,30.000200033187866,30.02569317817688,10.875,TIME_LIMIT,0.44267467463219906,56966.0,0.0022420883178710938,0.0001225462183356285,0.0001225462183356285,0.0,0.007926756516098976,30.000291109085083,30.008399954997003
N40_L4_balanced_poisson_hS2,25,0.75,150,150,proposed_bound_aware,min_Bidx_under_C_budget,40,4,"[10, 10, 10, 10]",balanced,poisson,1,2,4,"[[2, 4, 2, 2], [2, 4, 3, 1], [1, 4, 4, 1], [1, 1, 1, 1, 1, 1, 1, 3]]",20,"[4, 4, 4, 8]",144,600,0.76,90,2.25,,,,TIME_LIMIT,0.727991225046201,17725.0,0.0077190399169921875,0.025420045480132103,30.000200033187866,30.02569317817688,10.69999999892699,TIME_LIMIT,0.31308411208065623,84709.0,0.0019099712371826172,0.07433563005179167,0.010823152028024197,0.06325197219848633,0.007630449719727039,30.00013494491577,30.082162007689476
N40_L4_balanced_poisson_hS2,25,0.75,150,150,fixed_size_closest_dimension,fixed_size_2,40,4,"[10, 10, 10, 10]",balanced,poisson,1,2,4,"[[2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2], [2, 2, 2, 2, 2]]",20,"[5, 5, 5, 5]",150,600,0.75,1028,25.7,,,,TIME_LIMIT,0.727991225046201,17725.0,0.0077190399169921875,0.025420045480132103,30.000200033187866,30.02569317817688,10.725,TIME_LIMIT,0.3912104960838668,82470.0,0.0016510486602783203,2.9323622584342957e-05,2.9323622584342957e-05,0.0,0.006815937347710133,30.000224113464355,30.007124059833586
N40_L4_balanced_poisson_hS2,25,0.75,150,150,threshold_closest_dimension,release_gap_threshold_2,40,4,"[10, 10, 10, 10]",balanced,poisson,1,2,4,"[[4, 4, 2], [4, 4, 1, 1], [1, 4, 4, 1], [2, 1, 1, 1, 1, 4]]",17,"[3, 4, 4, 6]",106,600,0.8233333333333334,226,5.65,,,,TIME_LIMIT,0.727991225046201,17725.0,0.0077190399169921875,0.025420045480132103,30.000200033187866,30.02569317817688,10.625,OPTIMAL,0.0,69297.0,0.0013649463653564453,0.00011992175132036209,0.00011992175132036209,0.0,0.006488152779638767,19.62397003173828,19.630638662725687
N40_L4_balanced_poisson_hS2,25,0.9,60,60,proposed_bound_aware,min_Bidx_under_C_budget,40,4,"[10, 10, 10, 10]",balanced,poisson,1,2,4,"[[4, 4, 2], [3, 3, 4], [4, 4, 2], [3, 3, 4]]",12,"[3, 3, 3, 3]",54,600,0.91,1099,27.475,,,,TIME_LIMIT,0.727991225046201,17725.0,0.0077190399169921875,0.025420045480132103,30.000200033187866,30.02569317817688,10.925,OPTIMAL,0.0,8577.0,0.0010459423065185547,0.12641986180096865,0.011241253465414047,0.11490607261657715,0.0051794759929180145,1.0298030376434326,1.1614613039419055
