scenario,replication,target_dimension_reduction,raw_target_ordering_budget,target_ordering_budget,method_family,method_detail,N,L,counts,demand_pattern,arrival_mode,hF,hS,max_platoon_size,partition,total_platoons,platoons_by_approach,ordering_variables,vehicle_level_ordering_variables,dimension_reduction_fraction,scaled_indexed_bound,indexed_bound,actual_average_gap,actual_gap_le_indexed_bound,vehicle_level_average_delay,vehicle_level_status,vehicle_level_mip_gap,vehicle_level_nodes,vehicle_level_time_to_first_feasible,vehicle_level_model_construction_seconds,vehicle_level_downstream_optimization_seconds,vehicle_level_wall_time_seconds,objective_average_delay,status,mip_gap,nodes,time_to_first_feasible,partition_time_seconds,partition_model_construction_seconds,partition_optimization_seconds,model_construction_seconds,downstream_optimization_seconds,end_to_end_seconds
N30_L4_balanced_poisson_hS2,5,0.25,253,253,proposed_bound_aware,min_Bidx_under_C_budget,30,4,"[8, 8, 7, 7]",balanced,poisson,1,2,4,"[[1, 2, 1, 2, 2], [1, 4, 1, 1, 1], [2, 3, 2], [1, 4, 1, 1]]",17,"[5, 5, 3, 4]",107,337,0.6824925816023739,0,0.0,,,,TIME_LIMIT,0.7256232315489289,17203.0,0.004302978515625,0.019948838278651237,30.000102043151855,30.020126562565565,10.4,TIME_LIMIT,0.13034548644763425,131512.0,0.001322031021118164,0.010872315615415573,0.007253878749907017,0.0034520626068115234,0.005647392012178898,30.00016498565674,30.016739272512496
N30_L4_balanced_poisson_hS2,5,0.25,253,253,fixed_size_closest_dimension,fixed_size_2,30,4,"[8, 8, 7, 7]",balanced,poisson,1,2,4,"[[2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 1], [2, 2, 2, 1]]",16,"[4, 4, 4, 4]",96,337,0.7151335311572701,402,13.4,,,,TIME_LIMIT,0.7256232315489289,17203.0,0.004302978515625,0.019948838278651237,30.000102043151855,30.020126562565565,11.233333333333333,TIME_LIMIT,0.2662793514652776,113381.0,0.001116037368774414,5.1206909120082855e-05,5.1206909120082855e-05,0.0,0.0056937625631690025,30.000109910964966,30.005910077132285
N30_L4_balanced_poisson_hS2,5,0.25,253,253,threshold_closest_dimension,release_gap_threshold_0,30,4,"[8, 8, 7, 7]",balanced,poisson,1,2,4,"[[1, 2, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 2, 2], [1, 2, 1, 2, 1]]",25,"[7, 8, 5, 5]",231,337,0.314540059347181,0,0.0,,,,TIME_LIMIT,0.7256232315489289,17203.0,0.004302978515625,0.019948838278651237,30.000102043151855,30.020126562565565,11.133333333333333,TIME_LIMIT,0.6090283771387917,32242.0,0.002248048782348633,0.00010227411985397339,0.00010227411985397339,0.0,0.008294460363686085,30.000505924224854,30.0089572314173
N30_L4_balanced_poisson_hS2,5,0.5,168,168,proposed_bound_aware,min_Bidx_under_C_budget,30,4,"[8, 8, 7, 7]",balanced,poisson,1,2,4,"[[1, 2, 1, 2, 2], [1, 4, 1, 1, 1], [2, 3, 2], [1, 4, 1, 1]]",17,"[5, 5, 3, 4]",107,337,0.6824925816023739,0,0.0,,,,TIME_LIMIT,0.7256232315489289,17203.0,0.004302978515625,0.019948838278651237,30.000102043151855,30.020126562565565,10.4,TIME_LIMIT,0.13108037875572365,130858.0,0.001344919204711914,0.010785754770040512,0.0072261868044734,0.0033931732177734375,0.006066435016691685,30.000852823257446,30.017758851870894
N30_L4_balanced_poisson_hS2,5,0.5,168,168,fixed_size_closest_dimension,fixed_size_2,30,4,"[8, 8, 7, 7]",balanced,poisson,1,2,4,"[[2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 1], [2, 2, 2, 1]]",16,"[4, 4, 4, 4]",96,337,0.7151335311572701,402,13.4,,,,TIME_LIMIT,0.7256232315489289,17203.0,0.004302978515625,0.019948838278651237,30.000102043151855,30.020126562565565,11.233333333333333,TIME_LIMIT,0.265722341111325,113849.0,0.0011031627655029297,4.396587610244751e-05,4.396587610244751e-05,0.0,0.005882858298718929,30.0001220703125,30.00610265135765
N30_L4_balanced_poisson_hS2,5,0.5,168,168,threshold_closest_dimension,release_gap_threshold_1,30,4,"[8, 8, 7, 7]",balanced,poisson,1,2,4,"[[1, 2, 1, 2, 2], [1, 4, 1, 1, 1], [2, 3, 2], [1, 4, 1, 1]]",17,"[5, 5, 3, 4]",107,337,0.6824925816023739,0,0.0,,,,TIME_LIMIT,0.7256232315489289,17203.0,0.004302978515625,0.019948838278651237,30.000102043151855,30.020126562565565,10.4,TIME_LIMIT,0.13090046073344916,131209.0,0.0013270378112792969,3.845803439617157e-05,3.845803439617157e-05,0.0,0.0058243293315172195,30.000148057937622,30.006065364927053
N30_L4_balanced_poisson_hS2,5,0.75,84,84,proposed_bound_aware,min_Bidx_under_C_budget,30,4,"[8, 8, 7, 7]",balanced,poisson,1,2,4,"[[3, 1, 2, 2], [1, 4, 1, 1, 1], [2, 3, 2], [4, 2, 1]]",15,"[4, 5, 3, 3]",83,337,0.7537091988130564,54,1.8,,,,TIME_LIMIT,0.7256232315489289,17203.0,0.004302978515625,0.019948838278651237,30.000102043151855,30.020126562565565,10.4,OPTIMAL,0.0,26330.0,0.0011289119720458984,0.015781141817569733,0.0076437583193182945,0.007970094680786133,0.005690125748515129,4.196610927581787,4.218135491013527
N30_L4_balanced_poisson_hS2,5,0.75,84,84,fixed_size_closest_dimension,fixed_size_3,30,4,"[8, 8, 7, 7]",balanced,poisson,1,2,4,"[[3, 3, 2], [3, 3, 2], [3, 3, 1], [3, 3, 1]]",12,"[3, 3, 3, 3]",54,337,0.8397626112759644,398,13.266666666666667,,,,TIME_LIMIT,0.7256232315489289,17203.0,0.004302978515625,0.019948838278651237,30.000102043151855,30.020126562565565,11.1,OPTIMAL,0.0,7618.0,0.0008490085601806641,1.622457057237625e-05,1.622457057237625e-05,0.0,0.0047937119379639626,0.8653769493103027,0.870236374437809
N30_L4_balanced_poisson_hS2,5,0.75,84,84,threshold_closest_dimension,release_gap_threshold_2,30,4,"[8, 8, 7, 7]",balanced,poisson,1,2,4,"[[3, 1, 2, 2], [1, 4, 1, 1, 1], [4, 3], [4, 2, 1]]",14,"[4, 5, 2, 3]",71,337,0.7893175074183977,103,3.433333333333333,,,,TIME_LIMIT,0.7256232315489289,17203.0,0.004302978515625,0.019948838278651237,30.000102043151855,30.020126562565565,10.4,OPTIMAL,0.0,10827.0,0.0011088848114013672,3.557465970516205e-05,3.557465970516205e-05,0.0,0.0049990322440862656,1.2412009239196777,1.2462905924767256
N30_L4_balanced_poisson_hS2,5,0.9,34,34,proposed_bound_aware,min_Bidx_under_C_budget,30,4,"[8, 8, 7, 7]",balanced,poisson,1,2,4,"[[4, 4], [1, 4, 3], [4, 3], [4, 3]]",9,"[2, 3, 2, 2]",30,337,0.9109792284866469,509,16.966666666666665,,,,TIME_LIMIT,0.7256232315489289,17203.0,0.004302978515625,0.019948838278651237,30.000102043151855,30.020126562565565,10.4,OPTIMAL,0.0,829.0,0.00080108642578125,0.06230795569717884,0.0075433263555169106,0.054602861404418945,0.00429974589496851,0.08586716651916504,0.15252514649182558
