N,L,demand_pattern,arrival_mode,target_dimension_reduction,method_family,cases,mean_end_to_end_seconds,ci95_end_to_end_seconds,mean_partition_time_seconds,ci95_partition_time_seconds,mean_model_construction_seconds,ci95_model_construction_seconds,mean_downstream_optimization_seconds,ci95_downstream_optimization_seconds,mean_actual_average_gap,ci95_actual_average_gap,mean_indexed_bound,ci95_indexed_bound,mean_ordering_variables,ci95_ordering_variables,mean_nodes,ci95_nodes,actual_gap_case_count,statuses,all_actual_gaps_within_bound
30,4,balanced,poisson,0.25,fixed_size_closest_dimension,5,17.76167061049491,6.514190466415185,4.701893776655197e-05,6.198834755045879e-06,0.006093199923634529,0.0003609632361681905,17.75547480583191,6.514482957995265,,,14.886666666666667,7.550894170449837,96.0,0.0,68656.6,26008.5485510579,0,"{""OPTIMAL"": 4, ""TIME_LIMIT"": 1}",N/A
30,4,balanced,poisson,0.25,proposed_bound_aware,5,21.317446806281804,11.26674851745654,0.010561184771358968,0.0001995483372792485,0.006089006178081035,0.0004940095130338855,21.30074276924133,11.26644391770356,,,0.0,0.0,121.2,40.86682253368862,69014.0,42460.915400008984,0,"{""OPTIMAL"": 2, ""TIME_LIMIT"": 3}",N/A
30,4,balanced,poisson,0.25,threshold_closest_dimension,5,30.00864531863481,0.00046155645868932595,9.734872728586196e-05,1.285379341875011e-05,0.008240908943116665,0.0004289261709716929,30.000252723693848,0.00012439226330058554,,,0.0,0.0,226.0,23.454575672989694,44653.6,10746.29962171984,0,"{""TIME_LIMIT"": 5}",N/A
30,4,balanced,poisson,0.5,fixed_size_closest_dimension,5,17.76850532516837,6.513707479994636,3.2228231430053714e-05,1.2888580919651337e-05,0.0058780089020729065,0.0002953192970135014,17.762541151046754,6.513600234813395,,,14.886666666666667,7.550894170449837,96.0,0.0,68750.2,26163.31619219062,0,"{""OPTIMAL"": 4, ""TIME_LIMIT"": 1}",N/A
30,4,balanced,poisson,0.5,proposed_bound_aware,5,21.32439020257443,11.265845232035893,0.01249532364308834,0.00369507341049137,0.005937578901648521,0.0007036266892592862,21.305901527404785,11.263867262879723,,,0.27999999999999997,0.5488,114.6,29.39085191007569,72298.0,42262.57679329834,0,"{""OPTIMAL"": 2, ""TIME_LIMIT"": 3}",N/A
30,4,balanced,poisson,0.5,threshold_closest_dimension,5,16.06773549169302,12.039486574250924,5.6222453713417055e-05,2.6948596586130483e-05,0.005874594114720822,0.00022974499822831144,16.06175136566162,12.039440184899979,,,1.2333333333333334,2.4173333333333336,100.6,16.169703027575984,61384.4,45975.92292894636,0,"{""OPTIMAL"": 3, ""TIME_LIMIT"": 2}",N/A
30,4,balanced,poisson,0.75,fixed_size_closest_dimension,5,0.5713327569887042,0.2508138056625571,3.608036786317825e-05,1.0185997492183414e-05,0.005151987820863724,0.0002192291214010572,0.5660964012145996,0.2509666905925478,,,18.586666666666666,6.811187223645782,54.0,0.0,5219.2,1930.771457564048,0,"{""OPTIMAL"": 5}",N/A
30,4,balanced,poisson,0.75,proposed_bound_aware,5,3.208045202679932,1.849814294222676,0.012449892051517964,0.0018987425536593292,0.00517774261534214,0.00034589776830944543,3.190364408493042,1.8498589383983992,,,2.48,2.3025342791512715,80.8,4.311999999999999,16927.2,6540.911148387814,0,"{""OPTIMAL"": 5}",N/A
30,4,balanced,poisson,0.75,threshold_closest_dimension,5,1.0087252655997871,0.29178777535459716,6.436537951231003e-05,2.5091057662830756e-05,0.004924329929053783,0.0003283432679397499,1.0036868095397948,0.2918268662010925,,,4.513333333333334,3.228193980127794,66.2,7.524970697617366,7506.0,2287.0527727361255,0,"{""OPTIMAL"": 5}",N/A
30,4,balanced,poisson,0.9,fixed_size_closest_dimension,5,0.06560229491442442,0.021172949552394207,3.664139658212662e-05,1.1389601346165679e-05,0.004100283049046994,0.0002900112000637581,0.06142096519470215,0.021202972253406352,,,20.473333333333333,7.72682061854105,24.0,0.0,629.4,294.29620278895885,0,"{""OPTIMAL"": 5}",N/A
30,4,balanced,poisson,0.9,proposed_bound_aware,5,0.13138381764292717,0.02149471740210731,0.04328780751675367,0.013426403689062814,0.004364406131207943,0.00022205947202851757,0.08368244171142578,0.016808752993384878,,,14.853333333333333,5.185985346853361,30.0,0.0,836.4,243.93268960104547,0,"{""OPTIMAL"": 5}",N/A
30,4,balanced,poisson,0.9,threshold_closest_dimension,5,0.07458326667547226,0.015766812039090354,8.653663098812103e-05,1.137724120456692e-05,0.0042516117915511135,0.00026230272222368636,0.0701995849609375,0.01556802049127672,,,17.293333333333333,4.471511847736115,26.4,2.8805999375130176,720.0,224.80012348751052,0,"{""OPTIMAL"": 5}",N/A
