N,L,demand_pattern,arrival_mode,hS,cases,optimal_case_count,mean_vehicle_level_average_delay,ci95_vehicle_level_average_delay,mean_vehicle_level_mip_gap,ci95_vehicle_level_mip_gap,mean_vehicle_level_nodes,ci95_vehicle_level_nodes,mean_vehicle_level_model_construction_seconds,ci95_vehicle_level_model_construction_seconds,mean_vehicle_level_downstream_optimization_seconds,ci95_vehicle_level_downstream_optimization_seconds,mean_vehicle_level_wall_time_seconds,ci95_vehicle_level_wall_time_seconds,statuses
30,4,balanced,poisson,2,5,0,,,0.651227394707971,0.04889723974863339,19501.4,2381.823628822252,0.011603889428079129,0.004091091829545397,30.00018138885498,9.833530888951248e-05,30.011843449249863,0.004062874476128925,"{""TIME_LIMIT"": 5}"
