N,L,demand_pattern,arrival_mode,hS,cases,optimal_case_count,mean_vehicle_level_average_delay,ci95_vehicle_level_average_delay,mean_vehicle_level_mip_gap,ci95_vehicle_level_mip_gap,mean_vehicle_level_nodes,ci95_vehicle_level_nodes,mean_vehicle_level_model_construction_seconds,ci95_vehicle_level_model_construction_seconds,mean_vehicle_level_downstream_optimization_seconds,ci95_vehicle_level_downstream_optimization_seconds,mean_vehicle_level_wall_time_seconds,ci95_vehicle_level_wall_time_seconds,statuses
30,4,balanced,poisson,2,5,0,,,0.6397414729607714,0.047899665101870464,21750.0,3169.494661853842,0.011599869839847088,0.0032208911403886465,30.000132036209106,4.134629074286407e-05,30.011789499409495,0.0032357675430602483,"{""TIME_LIMIT"": 5}"
