seed,replication,N,L,counts,releases,arrival_rate,h_F,h_S,threshold,max_platoon_size,method,partition,number_of_platoons,ordering_variable_count,vehicle_level_ordering_variable_count,dimension_reduction_ratio,formation_time_ms,formation_repetitions,model_build_time_s,solve_time_s,end_to_end_time_s,status,objective,actual_optimality_gap,actual_gap_reference,terminal_mip_gap,node_count,partition_specific_upper_bound,scaled_partition_specific_upper_bound,rule_level_upper_bound,scaled_rule_level_upper_bound,np_optimal_objective,matching_chp_objective,pp_optimal_objective,D_NP,D_CHP,D_PP,bound_check_available,bound_valid,bound_slack,delay_order_check_available,np_pp_chp_delay_order_holds
2560400230500325425,0,16,4,"[4, 4, 4, 4]","[[5, 7, 8, 9], [5, 9, 9, 16], [1, 2, 2, 3], [6, 10, 11, 12]]",0.7,1,2,,1,NP,"[[1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1, 1]]",16,96,96,0.0,0.001137,20,0.014621631242334843,0.11722517013549805,0.13192903422234012,OPTIMAL,2.8125,0.0,np_gurobi_optimal,0.0,1143.0,0.0,0,0.0,0,2.8125,,,2.8125,,,False,,,False,
2560400230500325425,0,16,4,"[4, 4, 4, 4]","[[5, 7, 8, 9], [5, 9, 9, 16], [1, 2, 2, 3], [6, 10, 11, 12]]",0.7,1,2,2,,CHP,"[[4], [1, 2, 1], [4], [1, 3]]",7,17,96,0.8229166666666666,0.001502,20,0.004389054141938686,0.00425410270690918,0.008697204999830246,OPTIMAL,2.8125,0.0,np_gurobi_optimal,0.0,1.0,0.8125,13,12.1875,195,2.8125,,,2.8125,2.8125,,False,,,False,
2560400230500325425,0,16,4,"[4, 4, 4, 4]","[[5, 7, 8, 9], [5, 9, 9, 16], [1, 2, 2, 3], [6, 10, 11, 12]]",0.7,1,2,2,2,PP,"[[2, 2], [1, 2, 1], [2, 2], [1, 2, 1]]",10,37,96,0.6145833333333333,0.004076,20,0.004946436733007431,0.018967151641845703,0.02397488762780523,OPTIMAL,2.8125,0.0,np_gurobi_optimal,0.0,81.0,0.8125,13,6.5,104,2.8125,2.8125,2.8125,2.8125,2.8125,2.8125,True,True,6.5,True,True
2560400230500325425,0,16,4,"[4, 4, 4, 4]","[[5, 7, 8, 9], [5, 9, 9, 16], [1, 2, 2, 3], [6, 10, 11, 12]]",0.7,1,2,2,3,PP,"[[3, 1], [1, 2, 1], [3, 1], [1, 3]]",9,30,96,0.6875,0.0016175,20,0.004803460091352463,0.010926961898803711,0.015793125869147776,OPTIMAL,2.8125,0.0,np_gurobi_optimal,0.0,1.0,0.8125,13,8.125,130,2.8125,2.8125,2.8125,2.8125,2.8125,2.8125,True,True,8.125,True,True
2560400230500325425,0,16,4,"[4, 4, 4, 4]","[[5, 7, 8, 9], [5, 9, 9, 16], [1, 2, 2, 3], [6, 10, 11, 12]]",0.7,1,2,2,4,PP,"[[4], [1, 2, 1], [4], [1, 3]]",7,17,96,0.8229166666666666,0.003851,20,0.004031384363770485,0.0033669471740722656,0.007451027612913609,OPTIMAL,2.8125,0.0,np_gurobi_optimal,0.0,1.0,0.8125,13,9.75,156,2.8125,2.8125,2.8125,2.8125,2.8125,2.8125,True,True,9.75,True,True
2560400230500325425,0,16,4,"[4, 4, 4, 4]","[[5, 7, 8, 9], [5, 9, 9, 16], [1, 2, 2, 3], [6, 10, 11, 12]]",0.7,1,2,2,5,PP,"[[4], [1, 2, 1], [4], [1, 3]]",7,17,96,0.8229166666666666,0.0015725,20,0.0037839794531464577,0.003933906555175781,0.007769734094867706,OPTIMAL,2.8125,0.0,np_gurobi_optimal,0.0,1.0,0.8125,13,9.75,156,2.8125,2.8125,2.8125,2.8125,2.8125,2.8125,True,True,9.75,True,True
2560400230500325425,0,16,4,"[4, 4, 4, 4]","[[5, 7, 8, 9], [5, 9, 9, 16], [1, 2, 2, 3], [6, 10, 11, 12]]",0.7,1,2,3,,CHP,"[[4], [1, 2, 1], [4], [1, 3]]",7,17,96,0.8229166666666666,0.0036055,20,0.0043093543499708176,0.0037670135498046875,0.008128676913815022,OPTIMAL,2.8125,0.0,np_gurobi_optimal,0.0,1.0,0.8125,13,26.25,420,2.8125,,,2.8125,2.8125,,False,,,False,
2560400230500325425,0,16,4,"[4, 4, 4, 4]","[[5, 7, 8, 9], [5, 9, 9, 16], [1, 2, 2, 3], [6, 10, 11, 12]]",0.7,1,2,3,2,PP,"[[2, 2], [1, 2, 1], [2, 2], [1, 2, 1]]",10,37,96,0.6145833333333333,0.0016925,20,0.0048100296407938,0.01685190200805664,0.02171362965184927,OPTIMAL,2.8125,0.0,np_gurobi_optimal,0.0,81.0,0.8125,13,14.0,224,2.8125,2.8125,2.8125,2.8125,2.8125,2.8125,True,True,14.0,True,True
2560400230500325425,0,16,4,"[4, 4, 4, 4]","[[5, 7, 8, 9], [5, 9, 9, 16], [1, 2, 2, 3], [6, 10, 11, 12]]",0.7,1,2,3,3,PP,"[[3, 1], [1, 2, 1], [3, 1], [1, 3]]",9,30,96,0.6875,0.001503,20,0.004693705588579178,0.010142803192138672,0.014907934548297405,OPTIMAL,2.8125,0.0,np_gurobi_optimal,0.0,1.0,0.8125,13,17.5,280,2.8125,2.8125,2.8125,2.8125,2.8125,2.8125,True,True,17.5,True,True
2560400230500325425,0,16,4,"[4, 4, 4, 4]","[[5, 7, 8, 9], [5, 9, 9, 16], [1, 2, 2, 3], [6, 10, 11, 12]]",0.7,1,2,3,4,PP,"[[4], [1, 2, 1], [4], [1, 3]]",7,17,96,0.8229166666666666,0.003705,20,0.005559362471103668,0.003554105758666992,0.009172093321995735,OPTIMAL,2.8125,0.0,np_gurobi_optimal,0.0,1.0,0.8125,13,21.0,336,2.8125,2.8125,2.8125,2.8125,2.8125,2.8125,True,True,21.0,True,True
