N,L,demand_pattern,arrival_mode,target_dimension_reduction,method_family,cases,mean_end_to_end_seconds,ci95_end_to_end_seconds,mean_partition_time_seconds,ci95_partition_time_seconds,mean_model_construction_seconds,ci95_model_construction_seconds,mean_downstream_optimization_seconds,ci95_downstream_optimization_seconds,mean_actual_average_gap,ci95_actual_average_gap,mean_indexed_bound,ci95_indexed_bound,mean_ordering_variables,ci95_ordering_variables,mean_nodes,ci95_nodes,actual_gap_case_count,statuses,all_actual_gaps_within_bound
30,4,balanced,poisson,0.25,fixed_size_closest_dimension,30,15.889238532322148,3.540455031824133,4.046596586704254e-05,4.661814972464523e-06,0.006035953884323438,0.00010081228212784846,15.883106589317322,3.5404791712914423,,,17.33888888888889,2.1102107122023552,96.0,0.0,60426.76666666667,12373.580397774753,0,"{""OPTIMAL"": 25, ""TIME_LIMIT"": 5}",N/A
30,4,balanced,poisson,0.25,proposed_bound_aware,30,19.76275459667668,4.153062956600047,0.010903794442613919,0.00015107872023638295,0.0060528323675195376,0.00020018224002126228,19.745743298530577,4.152938253811051,,,0.0,0.0,122.16666666666667,11.120076421358723,61983.0,12708.34465783874,0,"{""OPTIMAL"": 15, ""TIME_LIMIT"": 15}",N/A
30,4,balanced,poisson,0.25,threshold_closest_dimension,30,29.547637077451995,0.9034436782170164,8.787314097086588e-05,1.1681202980017494e-05,0.008083278965204953,0.0002521992714069845,29.53941113948822,0.903306775573805,,,0.0,0.0,212.6,12.710453093382645,49903.63333333333,6589.302079785443,0,"{""OPTIMAL"": 1, ""TIME_LIMIT"": 29}",N/A
30,4,balanced,poisson,0.5,fixed_size_closest_dimension,30,15.85166448286424,3.5310692937891965,3.3370933185021086e-05,4.962330464541879e-06,0.005950378533452749,0.00010349489740615765,15.845626227060954,3.5310413246517354,,,17.33888888888889,2.1102107122023552,96.0,0.0,60530.9,12427.051143476314,0,"{""OPTIMAL"": 25, ""TIME_LIMIT"": 5}",N/A
30,4,balanced,poisson,0.5,proposed_bound_aware,30,19.76765420595184,4.147567663885813,0.01131984560439984,0.0006037134623292132,0.006032052480926116,0.00020707342601074583,19.750247327486672,4.147276801025136,,,0.07111111111111111,0.10178113866190411,120.53333333333333,9.948347841037902,63097.63333333333,12984.782540445394,0,"{""OPTIMAL"": 15, ""TIME_LIMIT"": 15}",N/A
30,4,balanced,poisson,0.5,threshold_closest_dimension,30,19.706127022517226,4.216635899422727,7.78441938261191e-05,1.1048738402298636e-05,0.0064027845859527584,0.00021778478675295643,19.699591676394146,4.216489115288801,,,0.36777777777777776,0.5045598645277829,120.7,9.325857396717367,62593.666666666664,13183.6730280397,0,"{""OPTIMAL"": 15, ""TIME_LIMIT"": 15}",N/A
30,4,balanced,poisson,0.75,fixed_size_closest_dimension,30,0.45692422380670905,0.09254848999250742,3.7804121772448224e-05,3.6831555613433505e-06,0.00528513736401995,9.970642387070508e-05,0.45155274868011475,0.09256173873720548,,,21.259999999999998,2.08884104198891,54.0,0.0,3809.233333333333,750.6247448207567,0,"{""OPTIMAL"": 30}",N/A
30,4,balanced,poisson,0.75,proposed_bound_aware,30,5.826450723006079,1.6689393852168657,0.014796248978624742,0.002725802857500323,0.005256200271348158,0.00010662942237396916,5.80634380976359,1.6678121945810367,,,2.6733333333333333,0.757165880251556,82.43333333333334,0.8121257664527082,24801.766666666666,5451.835189198894,0,"{""OPTIMAL"": 30}",N/A
30,4,balanced,poisson,0.75,threshold_closest_dimension,30,1.6346710556497177,0.805123411707132,8.402504026889801e-05,1.0857589461856996e-05,0.0050758229879041515,0.00014778620672592277,1.6294610738754272,0.8051140325551037,,,5.021111111111111,1.2132357612796656,66.56666666666666,4.2514470000071425,9769.5,3009.246226086007,0,"{""OPTIMAL"": 30}",N/A
30,4,balanced,poisson,0.9,fixed_size_closest_dimension,30,0.05635154026870926,0.007048715861230143,3.717650348941485e-05,4.523170553888927e-06,0.004098068767537673,9.994172599300966e-05,0.052171881993611655,0.007056099589907704,,,24.89888888888889,2.5823861358675932,24.0,0.0,484.9,95.84068282814725,0,"{""OPTIMAL"": 30}",N/A
30,4,balanced,poisson,0.9,proposed_bound_aware,30,0.12923905675609906,0.015280712176469745,0.04141679306825002,0.004113552438466134,0.004404489944378535,8.614971881206264e-05,0.08336794376373291,0.014513894606140852,,,16.85222222222222,2.140865560797375,30.0,0.0,845.8666666666667,223.9644568659256,0,"{""OPTIMAL"": 30}",N/A
30,4,balanced,poisson,0.9,threshold_closest_dimension,30,0.07704013412197432,0.010454445436102714,7.266302903493245e-05,1.1579021452400539e-05,0.004080818841854731,0.00011229406684511802,0.07284224033355713,0.010446581969120848,,,18.836666666666666,2.3680436271480785,29.2,0.7423414959112309,739.0333333333333,153.02978555818692,0,"{""OPTIMAL"": 30}",N/A
