seed,replication,N,L,counts,releases,arrival_rate,h_F,h_S,threshold,max_platoon_size,method,partition,number_of_platoons,ordering_variable_count,vehicle_level_ordering_variable_count,dimension_reduction_ratio,formation_time_ms,formation_repetitions,model_build_time_s,solve_time_s,end_to_end_time_s,status,objective,actual_optimality_gap,actual_gap_reference,terminal_mip_gap,node_count,partition_specific_upper_bound,scaled_partition_specific_upper_bound,rule_level_upper_bound,scaled_rule_level_upper_bound,np_optimal_objective,matching_chp_objective,pp_optimal_objective,D_NP,D_CHP,D_PP,bound_check_available,bound_valid,bound_slack,delay_order_check_available,np_pp_chp_delay_order_holds
12083534766830397584,0,12,4,"[3, 3, 3, 3]","[[1, 2, 3], [0, 1, 1], [5, 7, 7], [1, 4, 4]]",1.0,1,2,,1,NP,"[[1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1]]",12,54,54,0.0,0.0010765,20,0.015340686775743961,0.10441994667053223,0.11986262433517123,OPTIMAL,4.0,0.0,np_gurobi_optimal,0.0,1654.0,0.0,0,0.0,0,4.0,,,4.0,,,False,,,False,
12083534766830397584,0,12,4,"[3, 3, 3, 3]","[[1, 2, 3], [0, 1, 1], [5, 7, 7], [1, 4, 4]]",1.0,1,2,2,,CHP,"[[3], [3], [3], [1, 2]]",5,9,54,0.8333333333333334,0.003335,20,0.004614213481545448,0.003400087356567383,0.008070708186349869,OPTIMAL,4.0,0.0,np_gurobi_optimal,0.0,1.0,0.75,9,8.25,99,4.0,,,4.0,4.0,,False,,,False,
12083534766830397584,0,12,4,"[3, 3, 3, 3]","[[1, 2, 3], [0, 1, 1], [5, 7, 7], [1, 4, 4]]",1.0,1,2,2,2,PP,"[[2, 1], [2, 1], [2, 1], [1, 2]]",8,24,54,0.5555555555555556,0.0014275,20,0.004025794565677643,0.025482892990112305,0.02956642468129635,OPTIMAL,4.0,0.0,np_gurobi_optimal,0.0,219.0,0.75,9,4.5,54,4.0,4.0,4.0,4.0,4.0,4.0,True,True,4.5,True,True
12083534766830397584,0,12,4,"[3, 3, 3, 3]","[[1, 2, 3], [0, 1, 1], [5, 7, 7], [1, 4, 4]]",1.0,1,2,2,3,PP,"[[3], [3], [3], [1, 2]]",5,9,54,0.8333333333333334,0.0035055,20,0.004344035871326923,0.0031740665435791016,0.007574358025532245,OPTIMAL,4.0,0.0,np_gurobi_optimal,0.0,1.0,0.75,9,6.0,72,4.0,4.0,4.0,4.0,4.0,4.0,True,True,6.0,True,True
12083534766830397584,0,12,4,"[3, 3, 3, 3]","[[1, 2, 3], [0, 1, 1], [5, 7, 7], [1, 4, 4]]",1.0,1,2,2,4,PP,"[[3], [3], [3], [1, 2]]",5,9,54,0.8333333333333334,0.001417,20,0.003760123625397682,0.0027420520782470703,0.006556365166012764,OPTIMAL,4.0,0.0,np_gurobi_optimal,0.0,1.0,0.75,9,6.75,81,4.0,4.0,4.0,4.0,4.0,4.0,True,True,6.75,True,True
12083534766830397584,0,12,4,"[3, 3, 3, 3]","[[1, 2, 3], [0, 1, 1], [5, 7, 7], [1, 4, 4]]",1.0,1,2,2,5,PP,"[[3], [3], [3], [1, 2]]",5,9,54,0.8333333333333334,0.001392,20,0.0036360668018460274,0.002627134323120117,0.006313733429293156,OPTIMAL,4.0,0.0,np_gurobi_optimal,0.0,1.0,0.75,9,6.75,81,4.0,4.0,4.0,4.0,4.0,4.0,True,True,6.75,True,True
12083534766830397584,0,12,4,"[3, 3, 3, 3]","[[1, 2, 3], [0, 1, 1], [5, 7, 7], [1, 4, 4]]",1.0,1,2,3,,CHP,"[[3], [3], [3], [3]]",4,6,54,0.8888888888888888,0.00334,20,0.003996009007096291,0.001783132553100586,0.005832130366649628,OPTIMAL,4.0,0.0,np_gurobi_optimal,0.0,1.0,2.4166666666666665,29,18.333333333333332,220,4.0,,,4.0,4.0,,False,,,False,
12083534766830397584,0,12,4,"[3, 3, 3, 3]","[[1, 2, 3], [0, 1, 1], [5, 7, 7], [1, 4, 4]]",1.0,1,2,3,2,PP,"[[2, 1], [2, 1], [2, 1], [2, 1]]",8,24,54,0.5555555555555556,0.001457,20,0.003929047845304012,0.02049088478088379,0.024472273366374492,OPTIMAL,4.0,0.0,np_gurobi_optimal,0.0,119.0,2.4166666666666665,29,10.0,120,4.0,4.0,4.0,4.0,4.0,4.0,True,True,10.0,True,True
12083534766830397584,0,12,4,"[3, 3, 3, 3]","[[1, 2, 3], [0, 1, 1], [5, 7, 7], [1, 4, 4]]",1.0,1,2,3,3,PP,"[[3], [3], [3], [3]]",4,6,54,0.8888888888888888,0.0018775,20,0.004311677068471909,0.0020520687103271484,0.006428150413813591,OPTIMAL,4.0,0.0,np_gurobi_optimal,0.0,1.0,2.4166666666666665,29,13.333333333333334,160,4.0,4.0,4.0,4.0,4.0,4.0,True,True,13.333333333333334,True,True
12083534766830397584,0,12,4,"[3, 3, 3, 3]","[[1, 2, 3], [0, 1, 1], [5, 7, 7], [1, 4, 4]]",1.0,1,2,3,4,PP,"[[3], [3], [3], [3]]",4,6,54,0.8888888888888888,0.001422,20,0.003554011695086956,0.0024149417877197266,0.006020309273967266,OPTIMAL,4.0,0.0,np_gurobi_optimal,0.0,1.0,2.4166666666666665,29,15.0,180,4.0,4.0,4.0,4.0,4.0,4.0,True,True,15.0,True,True
