experiment_group,scenario,replication,method,counts,releases,hF,hS,N,partition,total_platoons,platoons_by_approach,ordering_variables,vehicle_level_ordering_variables,dimension_reduction_fraction,scaled_indexed_bound,indexed_bound,status,runtime_seconds,node_count,time_to_first_feasible,mip_gap,objective_average_delay,vehicle_level_average_delay,actual_average_gap,actual_gap_le_indexed_bound
comparison_runtime,unbalanced_uniform_L3,9,fixed_size_3,"[8, 5, 3]","[[1, 1, 10, 12, 12, 15, 17, 20], [0, 2, 6, 7, 18], [3, 4, 6]]",1,2,16,"[[3, 3, 2], [3, 2], [3]]",6,"[3, 2, 1]",11,79,68/79,329,20.5625,OPTIMAL,0.003504037857055664,1.0,0.0001239776611328125,0.0,4.4375,2.125,2.3125,True
comparison_runtime,unbalanced_uniform_L3,9,fixed_size_4,"[8, 5, 3]","[[1, 1, 10, 12, 12, 15, 17, 20], [0, 2, 6, 7, 18], [3, 4, 6]]",1,2,16,"[[4, 4], [4, 1], [3]]",5,"[2, 2, 1]",8,79,71/79,230,14.375,OPTIMAL,0.001786947250366211,1.0,0.0003750324249267578,0.0,4.0625,2.125,1.9375,True
comparison_runtime,unbalanced_uniform_L3,9,release_gap_hF,"[8, 5, 3]","[[1, 1, 10, 12, 12, 15, 17, 20], [0, 2, 6, 7, 18], [3, 4, 6]]",1,2,16,"[[2, 1, 2, 1, 1, 1], [1, 1, 2, 1], [2, 1]]",12,"[6, 4, 2]",44,79,35/79,0,0.0,OPTIMAL,0.013881921768188477,62.0,0.00014901161193847656,0.0,2.125,2.125,0.0,True
comparison_runtime,unbalanced_uniform_L3,9,release_gap_hS,"[8, 5, 3]","[[1, 1, 10, 12, 12, 15, 17, 20], [0, 2, 6, 7, 18], [3, 4, 6]]",1,2,16,"[[2, 3, 2, 1], [2, 2, 1], [3]]",8,"[4, 3, 1]",19,79,60/79,44,2.75,OPTIMAL,0.0033609867095947266,1.0,0.00011897087097167969,0.0,2.25,2.125,0.125,True
comparison_runtime,unbalanced_uniform_L3,9,bound_aware_loss_budget,"[8, 5, 3]","[[1, 1, 10, 12, 12, 15, 17, 20], [0, 2, 6, 7, 18], [3, 4, 6]]",1,2,16,"[[2, 3, 3], [4, 1], [3]]",6,"[3, 2, 1]",11,79,68/79,100,6.25,OPTIMAL,0.0020411014556884766,1.0,0.00011205673217773438,0.0,2.375,2.125,0.25,True
comparison_runtime,balanced_uniform_L4,10,vehicle_level,"[4, 4, 4, 4]","[[2, 5, 6, 15], [8, 9, 16, 16], [1, 2, 4, 17], [3, 8, 15, 18]]",1,2,16,"[[1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1, 1]]",16,"[4, 4, 4, 4]",96,96,0,0,0.0,OPTIMAL,0.41589903831481934,10298.0,0.0009679794311523438,0.0,2.75,2.75,0.0,True
comparison_runtime,balanced_uniform_L4,10,fixed_size_2,"[4, 4, 4, 4]","[[2, 5, 6, 15], [8, 9, 16, 16], [1, 2, 4, 17], [3, 8, 15, 18]]",1,2,16,"[[2, 2], [2, 2], [2, 2], [2, 2]]",8,"[2, 2, 2, 2]",24,96,3/4,366,22.875,OPTIMAL,0.005706071853637695,1.0,0.00013208389282226562,0.0,3.375,2.75,0.625,True
comparison_runtime,balanced_uniform_L4,10,fixed_size_3,"[4, 4, 4, 4]","[[2, 5, 6, 15], [8, 9, 16, 16], [1, 2, 4, 17], [3, 8, 15, 18]]",1,2,16,"[[3, 1], [3, 1], [3, 1], [3, 1]]",8,"[2, 2, 2, 2]",24,96,3/4,262,16.375,OPTIMAL,0.0117340087890625,50.0,0.00015091896057128906,0.0,4.0625,2.75,1.3125,True
comparison_runtime,balanced_uniform_L4,10,fixed_size_4,"[4, 4, 4, 4]","[[2, 5, 6, 15], [8, 9, 16, 16], [1, 2, 4, 17], [3, 8, 15, 18]]",1,2,16,"[[4], [4], [4], [4]]",4,"[1, 1, 1, 1]",6,96,15/16,542,33.875,OPTIMAL,0.0033490657806396484,1.0,0.0005700588226318359,0.0,10.3125,2.75,7.5625,True
comparison_runtime,balanced_uniform_L4,10,release_gap_hF,"[4, 4, 4, 4]","[[2, 5, 6, 15], [8, 9, 16, 16], [1, 2, 4, 17], [3, 8, 15, 18]]",1,2,16,"[[1, 2, 1], [2, 2], [2, 1, 1], [1, 1, 1, 1]]",12,"[3, 2, 3, 4]",53,96,43/96,0,0.0,OPTIMAL,0.07290291786193848,1373.0,0.0001628398895263672,0.0,2.75,2.75,0.0,True
comparison_runtime,balanced_uniform_L4,10,release_gap_hS,"[4, 4, 4, 4]","[[2, 5, 6, 15], [8, 9, 16, 16], [1, 2, 4, 17], [3, 8, 15, 18]]",1,2,16,"[[1, 2, 1], [2, 2], [3, 1], [1, 1, 1, 1]]",11,"[3, 2, 2, 4]",44,96,13/24,12,0.75,OPTIMAL,0.03959298133850098,391.0,0.00017499923706054688,0.0,2.9375,2.75,0.1875,True
comparison_runtime,balanced_uniform_L4,10,bound_aware_loss_budget,"[4, 4, 4, 4]","[[2, 5, 6, 15], [8, 9, 16, 16], [1, 2, 4, 17], [3, 8, 15, 18]]",1,2,16,"[[4], [4], [3, 1], [1, 1, 2]]",7,"[1, 1, 2, 3]",17,96,79/96,248,15.5,OPTIMAL,0.0037751197814941406,1.0,0.00013113021850585938,0.0,4.25,2.75,1.5,True
comparison_runtime,high_headway_bursty_L3,11,vehicle_level,"[5, 5, 5]","[[4, 5, 5, 5, 18], [3, 4, 6, 7, 7], [15, 16, 16, 16, 17]]",1,3,15,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",15,"[5, 5, 5]",75,75,0,0,0.0,OPTIMAL,0.027662992477416992,63.0,0.00015807151794433594,0.0,3.533333333333333,3.533333333333333,0.0,True
comparison_runtime,high_headway_bursty_L3,11,fixed_size_2,"[5, 5, 5]","[[4, 5, 5, 5, 18], [3, 4, 6, 7, 7], [15, 16, 16, 16, 17]]",1,3,15,"[[2, 2, 1], [2, 2, 1], [2, 2, 1]]",9,"[3, 3, 3]",27,75,16/25,0,0.0,OPTIMAL,0.004533052444458008,1.0,0.0001468658447265625,0.0,3.533333333333333,3.533333333333333,0.0,True
comparison_runtime,high_headway_bursty_L3,11,fixed_size_3,"[5, 5, 5]","[[4, 5, 5, 5, 18], [3, 4, 6, 7, 7], [15, 16, 16, 16, 17]]",1,3,15,"[[3, 2], [3, 2], [3, 2]]",6,"[2, 2, 2]",12,75,21/25,137,9.133333333333333,OPTIMAL,0.0026869773864746094,1.0,0.00011801719665527344,0.0,3.8,3.533333333333333,0.2666666666666666,True
comparison_runtime,high_headway_bursty_L3,11,fixed_size_4,"[5, 5, 5]","[[4, 5, 5, 5, 18], [3, 4, 6, 7, 7], [15, 16, 16, 16, 17]]",1,3,15,"[[4, 1], [4, 1], [4, 1]]",6,"[2, 2, 2]",12,75,21/25,9,0.6,OPTIMAL,0.002474069595336914,1.0,0.00011801719665527344,0.0,3.533333333333333,3.533333333333333,0.0,True
comparison_runtime,high_headway_bursty_L3,11,release_gap_hF,"[5, 5, 5]","[[4, 5, 5, 5, 18], [3, 4, 6, 7, 7], [15, 16, 16, 16, 17]]",1,3,15,"[[4, 1], [2, 3], [4, 1]]",6,"[2, 2, 2]",12,75,21/25,0,0.0,OPTIMAL,0.0024042129516601562,1.0,0.0001251697540283203,0.0,3.533333333333333,3.533333333333333,0.0,True
comparison_runtime,high_headway_bursty_L3,11,release_gap_hS,"[5, 5, 5]","[[4, 5, 5, 5, 18], [3, 4, 6, 7, 7], [15, 16, 16, 16, 17]]",1,3,15,"[[4, 1], [4, 1], [4, 1]]",6,"[2, 2, 2]",12,75,21/25,9,0.6,OPTIMAL,0.002023935317993164,1.0,0.00016498565673828125,0.0,3.533333333333333,3.533333333333333,0.0,True
comparison_runtime,high_headway_bursty_L3,11,bound_aware_loss_budget,"[5, 5, 5]","[[4, 5, 5, 5, 18], [3, 4, 6, 7, 7], [15, 16, 16, 16, 17]]",1,3,15,"[[4, 1], [2, 3], [4, 1]]",6,"[2, 2, 2]",12,75,21/25,0,0.0,OPTIMAL,0.002393007278442383,1.0,0.00012493133544921875,0.0,3.533333333333333,3.533333333333333,0.0,True
comparison_runtime,balanced_uniform_L3,12,vehicle_level,"[5, 5, 5]","[[4, 5, 13, 15, 17], [8, 9, 15, 15, 15], [2, 4, 12, 14, 16]]",1,2,15,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",15,"[5, 5, 5]",75,75,0,0,0.0,OPTIMAL,0.07929205894470215,218.0,0.00015997886657714844,0.0,2.3333333333333335,2.3333333333333335,0.0,True
comparison_runtime,balanced_uniform_L3,12,fixed_size_2,"[5, 5, 5]","[[4, 5, 13, 15, 17], [8, 9, 15, 15, 15], [2, 4, 12, 14, 16]]",1,2,15,"[[2, 2, 1], [2, 2, 1], [2, 2, 1]]",9,"[3, 3, 3]",27,75,16/25,32,2.1333333333333333,OPTIMAL,0.008353948593139648,1.0,0.0001499652862548828,0.0,2.533333333333333,2.3333333333333335,0.19999999999999973,True
comparison_runtime,balanced_uniform_L3,12,fixed_size_3,"[5, 5, 5]","[[4, 5, 13, 15, 17], [8, 9, 15, 15, 15], [2, 4, 12, 14, 16]]",1,2,15,"[[3, 2], [3, 2], [3, 2]]",6,"[2, 2, 2]",12,75,21/25,271,18.066666666666666,OPTIMAL,0.003777027130126953,1.0,0.00012302398681640625,0.0,6.466666666666667,2.3333333333333335,4.133333333333333,True
comparison_runtime,balanced_uniform_L3,12,fixed_size_4,"[5, 5, 5]","[[4, 5, 13, 15, 17], [8, 9, 15, 15, 15], [2, 4, 12, 14, 16]]",1,2,15,"[[4, 1], [4, 1], [4, 1]]",6,"[2, 2, 2]",12,75,21/25,273,18.2,OPTIMAL,0.004762887954711914,1.0,0.0001327991485595703,0.0,7.066666666666666,2.3333333333333335,4.7333333333333325,True
comparison_runtime,balanced_uniform_L3,12,release_gap_hF,"[5, 5, 5]","[[4, 5, 13, 15, 17], [8, 9, 15, 15, 15], [2, 4, 12, 14, 16]]",1,2,15,"[[2, 1, 1, 1], [2, 3], [1, 1, 1, 1, 1]]",11,"[4, 2, 5]",38,75,37/75,0,0.0,OPTIMAL,0.015421867370605469,50.0,0.00013303756713867188,0.0,2.3333333333333335,2.3333333333333335,0.0,True
comparison_runtime,balanced_uniform_L3,12,release_gap_hS,"[5, 5, 5]","[[4, 5, 13, 15, 17], [8, 9, 15, 15, 15], [2, 4, 12, 14, 16]]",1,2,15,"[[2, 3], [2, 3], [2, 3]]",6,"[2, 2, 2]",12,75,21/25,50,3.3333333333333335,OPTIMAL,0.0027968883514404297,1.0,0.0001518726348876953,0.0,2.8,2.3333333333333335,0.46666666666666634,True
comparison_runtime,balanced_uniform_L3,12,bound_aware_loss_budget,"[5, 5, 5]","[[4, 5, 13, 15, 17], [8, 9, 15, 15, 15], [2, 4, 12, 14, 16]]",1,2,15,"[[2, 3], [2, 3], [2, 3]]",6,"[2, 2, 2]",12,75,21/25,50,3.3333333333333335,OPTIMAL,0.002635955810546875,1.0,0.0001571178436279297,0.0,2.8,2.3333333333333335,0.46666666666666634,True
comparison_runtime,balanced_poisson_L3,13,vehicle_level,"[5, 5, 5]","[[1, 3, 4, 5, 6], [3, 3, 4, 6, 8], [3, 4, 5, 5, 5]]",1,2,15,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",15,"[5, 5, 5]",75,75,0,0,0.0,OPTIMAL,0.14209890365600586,2476.0,0.0009129047393798828,0.0,5.466666666666667,5.466666666666667,0.0,True
comparison_runtime,balanced_poisson_L3,13,fixed_size_2,"[5, 5, 5]","[[1, 3, 4, 5, 6], [3, 3, 4, 6, 8], [3, 4, 5, 5, 5]]",1,2,15,"[[2, 2, 1], [2, 2, 1], [2, 2, 1]]",9,"[3, 3, 3]",27,75,16/25,22,1.4666666666666666,OPTIMAL,0.019192934036254883,133.0,0.0006349086761474609,0.0,5.6,5.466666666666667,0.13333333333333286,True
comparison_runtime,balanced_poisson_L3,13,fixed_size_3,"[5, 5, 5]","[[1, 3, 4, 5, 6], [3, 3, 4, 6, 8], [3, 4, 5, 5, 5]]",1,2,15,"[[3, 2], [3, 2], [3, 2]]",6,"[2, 2, 2]",12,75,21/25,21,1.4,OPTIMAL,0.006118059158325195,1.0,0.0001380443572998047,0.0,5.6,5.466666666666667,0.13333333333333286,True
comparison_runtime,balanced_poisson_L3,13,fixed_size_4,"[5, 5, 5]","[[1, 3, 4, 5, 6], [3, 3, 4, 6, 8], [3, 4, 5, 5, 5]]",1,2,15,"[[4, 1], [4, 1], [4, 1]]",6,"[2, 2, 2]",12,75,21/25,22,1.4666666666666666,OPTIMAL,0.005294084548950195,1.0,0.00013113021850585938,0.0,5.6,5.466666666666667,0.13333333333333286,True
comparison_runtime,balanced_poisson_L3,13,release_gap_hF,"[5, 5, 5]","[[1, 3, 4, 5, 6], [3, 3, 4, 6, 8], [3, 4, 5, 5, 5]]",1,2,15,"[[1, 4], [3, 1, 1], [4, 1]]",7,"[2, 3, 2]",16,75,59/75,0,0.0,OPTIMAL,0.005484104156494141,1.0,0.00018310546875,0.0,5.466666666666667,5.466666666666667,0.0,True
comparison_runtime,balanced_poisson_L3,13,release_gap_hS,"[5, 5, 5]","[[1, 3, 4, 5, 6], [3, 3, 4, 6, 8], [3, 4, 5, 5, 5]]",1,2,15,"[[4, 1], [4, 1], [4, 1]]",6,"[2, 2, 2]",12,75,21/25,22,1.4666666666666666,OPTIMAL,0.005315065383911133,1.0,0.0001518726348876953,0.0,5.6,5.466666666666667,0.13333333333333286,True
comparison_runtime,balanced_poisson_L3,13,bound_aware_loss_budget,"[5, 5, 5]","[[1, 3, 4, 5, 6], [3, 3, 4, 6, 8], [3, 4, 5, 5, 5]]",1,2,15,"[[1, 4], [3, 2], [4, 1]]",6,"[2, 2, 2]",12,75,21/25,9,0.6,OPTIMAL,0.004358053207397461,1.0,0.00015306472778320312,0.0,5.466666666666667,5.466666666666667,0.0,True
comparison_runtime,balanced_bursty_L3,14,vehicle_level,"[5, 5, 5]","[[3, 5, 5, 11, 12], [3, 3, 16, 17, 18], [1, 2, 13, 14, 14]]",1,2,15,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",15,"[5, 5, 5]",75,75,0,0,0.0,OPTIMAL,0.023628950119018555,1.0,0.00014209747314453125,0.0,1.5333333333333334,1.5333333333333334,0.0,True
comparison_runtime,balanced_bursty_L3,14,fixed_size_2,"[5, 5, 5]","[[3, 5, 5, 11, 12], [3, 3, 16, 17, 18], [1, 2, 13, 14, 14]]",1,2,15,"[[2, 2, 1], [2, 2, 1], [2, 2, 1]]",9,"[3, 3, 3]",27,75,16/25,70,4.666666666666667,OPTIMAL,0.003186941146850586,1.0,0.0001399517059326172,0.0,1.6,1.5333333333333334,0.06666666666666665,True
comparison_runtime,balanced_bursty_L3,14,fixed_size_3,"[5, 5, 5]","[[3, 5, 5, 11, 12], [3, 3, 16, 17, 18], [1, 2, 13, 14, 14]]",1,2,15,"[[3, 2], [3, 2], [3, 2]]",6,"[2, 2, 2]",12,75,21/25,294,19.6,OPTIMAL,0.0025370121002197266,1.0,0.00011897087097167969,0.0,5.2,1.5333333333333334,3.666666666666667,True
comparison_runtime,balanced_bursty_L3,14,fixed_size_4,"[5, 5, 5]","[[3, 5, 5, 11, 12], [3, 3, 16, 17, 18], [1, 2, 13, 14, 14]]",1,2,15,"[[4, 1], [4, 1], [4, 1]]",6,"[2, 2, 2]",12,75,21/25,352,23.466666666666665,OPTIMAL,0.0032510757446289062,1.0,0.00012803077697753906,0.0,6.0,1.5333333333333334,4.466666666666667,True
comparison_runtime,balanced_bursty_L3,14,release_gap_hF,"[5, 5, 5]","[[3, 5, 5, 11, 12], [3, 3, 16, 17, 18], [1, 2, 13, 14, 14]]",1,2,15,"[[1, 2, 2], [2, 3], [2, 3]]",7,"[3, 2, 2]",16,75,59/75,0,0.0,OPTIMAL,0.0025589466094970703,1.0,0.00011587142944335938,0.0,1.5333333333333334,1.5333333333333334,0.0,True
comparison_runtime,balanced_bursty_L3,14,release_gap_hS,"[5, 5, 5]","[[3, 5, 5, 11, 12], [3, 3, 16, 17, 18], [1, 2, 13, 14, 14]]",1,2,15,"[[3, 2], [2, 3], [2, 3]]",6,"[2, 2, 2]",12,75,21/25,12,0.8,OPTIMAL,0.0016150474548339844,1.0,0.00011086463928222656,0.0,1.5333333333333334,1.5333333333333334,0.0,True
comparison_runtime,balanced_bursty_L3,14,bound_aware_loss_budget,"[5, 5, 5]","[[3, 5, 5, 11, 12], [3, 3, 16, 17, 18], [1, 2, 13, 14, 14]]",1,2,15,"[[3, 2], [2, 3], [2, 3]]",6,"[2, 2, 2]",12,75,21/25,12,0.8,OPTIMAL,0.0018420219421386719,1.0,0.00011587142944335938,0.0,1.5333333333333334,1.5333333333333334,0.0,True
comparison_runtime,unbalanced_uniform_L3,15,vehicle_level,"[8, 5, 3]","[[1, 3, 6, 9, 12, 12, 19, 20], [1, 6, 16, 17, 20], [13, 14, 17]]",1,2,16,"[[1, 1, 1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1]]",16,"[8, 5, 3]",79,79,0,0,0.0,OPTIMAL,0.04017806053161621,63.0,0.00016808509826660156,0.0,1.5625,1.5625,0.0,True
comparison_runtime,unbalanced_uniform_L3,15,fixed_size_2,"[8, 5, 3]","[[1, 3, 6, 9, 12, 12, 19, 20], [1, 6, 16, 17, 20], [13, 14, 17]]",1,2,16,"[[2, 2, 2, 2], [2, 2, 1], [2, 1]]",9,"[4, 3, 2]",26,79,53/79,95,5.9375,OPTIMAL,0.0030100345611572266,1.0,0.00012087821960449219,0.0,1.625,1.5625,0.0625,True
comparison_runtime,unbalanced_uniform_L3,15,fixed_size_3,"[8, 5, 3]","[[1, 3, 6, 9, 12, 12, 19, 20], [1, 6, 16, 17, 20], [13, 14, 17]]",1,2,16,"[[3, 3, 2], [3, 2], [3]]",6,"[3, 2, 1]",11,79,68/79,291,18.1875,OPTIMAL,0.0021719932556152344,1.0,0.00011491775512695312,0.0,3.875,1.5625,2.3125,True
comparison_runtime,unbalanced_uniform_L3,15,fixed_size_4,"[8, 5, 3]","[[1, 3, 6, 9, 12, 12, 19, 20], [1, 6, 16, 17, 20], [13, 14, 17]]",1,2,16,"[[4, 4], [4, 1], [3]]",5,"[2, 2, 1]",8,79,71/79,329,20.5625,OPTIMAL,0.002640962600708008,1.0,0.00039005279541015625,0.0,4.625,1.5625,3.0625,True
comparison_runtime,unbalanced_uniform_L3,15,release_gap_hF,"[8, 5, 3]","[[1, 3, 6, 9, 12, 12, 19, 20], [1, 6, 16, 17, 20], [13, 14, 17]]",1,2,16,"[[1, 1, 1, 1, 2, 2], [1, 1, 2, 1], [2, 1]]",12,"[6, 4, 2]",44,79,35/79,0,0.0,OPTIMAL,0.0068628787994384766,1.0,0.00016188621520996094,0.0,1.5625,1.5625,0.0,True
comparison_runtime,unbalanced_uniform_L3,15,release_gap_hS,"[8, 5, 3]","[[1, 3, 6, 9, 12, 12, 19, 20], [1, 6, 16, 17, 20], [13, 14, 17]]",1,2,16,"[[2, 1, 1, 2, 2], [1, 1, 2, 1], [2, 1]]",11,"[5, 4, 2]",38,79,41/79,13,0.8125,OPTIMAL,0.005002021789550781,1.0,0.00012683868408203125,0.0,1.5625,1.5625,0.0,True
comparison_runtime,unbalanced_uniform_L3,15,bound_aware_loss_budget,"[8, 5, 3]","[[1, 3, 6, 9, 12, 12, 19, 20], [1, 6, 16, 17, 20], [13, 14, 17]]",1,2,16,"[[2, 1, 3, 2], [2, 3], [3]]",7,"[4, 2, 1]",14,79,65/79,141,8.8125,OPTIMAL,0.0016701221466064453,1.0,0.00010991096496582031,0.0,1.625,1.5625,0.0625,True
comparison_runtime,balanced_uniform_L4,16,vehicle_level,"[4, 4, 4, 4]","[[3, 4, 12, 13], [1, 1, 2, 14], [3, 6, 10, 12], [7, 9, 15, 16]]",1,2,16,"[[1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1, 1]]",16,"[4, 4, 4, 4]",96,96,0,0,0.0,OPTIMAL,1.0233078002929688,15540.0,0.0009999275207519531,0.0,3.0625,3.0625,0.0,True
comparison_runtime,balanced_uniform_L4,16,fixed_size_2,"[4, 4, 4, 4]","[[3, 4, 12, 13], [1, 1, 2, 14], [3, 6, 10, 12], [7, 9, 15, 16]]",1,2,16,"[[2, 2], [2, 2], [2, 2], [2, 2]]",8,"[2, 2, 2, 2]",24,96,3/4,193,12.0625,OPTIMAL,0.016543149948120117,173.0,0.00015115737915039062,0.0,4.0,3.0625,0.9375,True
comparison_runtime,balanced_uniform_L4,16,fixed_size_3,"[4, 4, 4, 4]","[[3, 4, 12, 13], [1, 1, 2, 14], [3, 6, 10, 12], [7, 9, 15, 16]]",1,2,16,"[[3, 1], [3, 1], [3, 1], [3, 1]]",8,"[2, 2, 2, 2]",24,96,3/4,245,15.3125,OPTIMAL,0.01201486587524414,50.0,0.0001518726348876953,0.0,4.5625,3.0625,1.5,True
comparison_runtime,balanced_uniform_L4,16,fixed_size_4,"[4, 4, 4, 4]","[[3, 4, 12, 13], [1, 1, 2, 14], [3, 6, 10, 12], [7, 9, 15, 16]]",1,2,16,"[[4], [4], [4], [4]]",4,"[1, 1, 1, 1]",6,96,15/16,397,24.8125,OPTIMAL,0.003197908401489258,1.0,0.0003669261932373047,0.0,9.3125,3.0625,6.25,True
comparison_runtime,balanced_uniform_L4,16,release_gap_hF,"[4, 4, 4, 4]","[[3, 4, 12, 13], [1, 1, 2, 14], [3, 6, 10, 12], [7, 9, 15, 16]]",1,2,16,"[[2, 2], [3, 1], [1, 1, 1, 1], [1, 1, 2]]",11,"[2, 2, 4, 3]",44,96,13/24,0,0.0,OPTIMAL,0.052445173263549805,954.0,0.000141143798828125,0.0,3.0625,3.0625,0.0,True
comparison_runtime,balanced_uniform_L4,16,release_gap_hS,"[4, 4, 4, 4]","[[3, 4, 12, 13], [1, 1, 2, 14], [3, 6, 10, 12], [7, 9, 15, 16]]",1,2,16,"[[2, 2], [3, 1], [1, 1, 2], [2, 2]]",9,"[2, 2, 3, 2]",30,96,11/16,24,1.5,OPTIMAL,0.029710054397583008,272.0,0.00015497207641601562,0.0,3.125,3.0625,0.0625,True
comparison_runtime,balanced_uniform_L4,16,bound_aware_loss_budget,"[4, 4, 4, 4]","[[3, 4, 12, 13], [1, 1, 2, 14], [3, 6, 10, 12], [7, 9, 15, 16]]",1,2,16,"[[2, 2], [3, 1], [4], [4]]",6,"[2, 2, 1, 1]",13,96,83/96,160,10.0,OPTIMAL,0.0035190582275390625,1.0,0.00012803077697753906,0.0,3.1875,3.0625,0.125,True
comparison_runtime,high_headway_bursty_L3,17,vehicle_level,"[5, 5, 5]","[[0, 1, 12, 13, 14], [2, 4, 4, 9, 10], [15, 15, 15, 15, 16]]",1,3,15,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",15,"[5, 5, 5]",75,75,0,0,0.0,OPTIMAL,0.0058841705322265625,1.0,0.00015401840209960938,0.0,2.1333333333333333,2.1333333333333333,0.0,True
comparison_runtime,high_headway_bursty_L3,17,fixed_size_2,"[5, 5, 5]","[[0, 1, 12, 13, 14], [2, 4, 4, 9, 10], [15, 15, 15, 15, 16]]",1,3,15,"[[2, 2, 1], [2, 2, 1], [2, 2, 1]]",9,"[3, 3, 3]",27,75,16/25,54,3.6,OPTIMAL,0.0024449825286865234,1.0,0.0005650520324707031,0.0,2.1333333333333333,2.1333333333333333,0.0,True
comparison_runtime,high_headway_bursty_L3,17,fixed_size_3,"[5, 5, 5]","[[0, 1, 12, 13, 14], [2, 4, 4, 9, 10], [15, 15, 15, 15, 16]]",1,3,15,"[[3, 2], [3, 2], [3, 2]]",6,"[2, 2, 2]",12,75,21/25,136,9.066666666666666,OPTIMAL,0.0027740001678466797,1.0,0.000125885009765625,0.0,4.4,2.1333333333333333,2.266666666666667,True
comparison_runtime,high_headway_bursty_L3,17,fixed_size_4,"[5, 5, 5]","[[0, 1, 12, 13, 14], [2, 4, 4, 9, 10], [15, 15, 15, 15, 16]]",1,3,15,"[[4, 1], [4, 1], [4, 1]]",6,"[2, 2, 2]",12,75,21/25,180,12.0,OPTIMAL,0.0024421215057373047,1.0,0.00015807151794433594,0.0,4.666666666666667,2.1333333333333333,2.5333333333333337,True
comparison_runtime,high_headway_bursty_L3,17,release_gap_hF,"[5, 5, 5]","[[0, 1, 12, 13, 14], [2, 4, 4, 9, 10], [15, 15, 15, 15, 16]]",1,3,15,"[[2, 3], [1, 2, 2], [4, 1]]",7,"[2, 3, 2]",16,75,59/75,0,0.0,OPTIMAL,0.001847982406616211,1.0,0.00013017654418945312,0.0,2.1333333333333333,2.1333333333333333,0.0,True
comparison_runtime,high_headway_bursty_L3,17,release_gap_hS,"[5, 5, 5]","[[0, 1, 12, 13, 14], [2, 4, 4, 9, 10], [15, 15, 15, 15, 16]]",1,3,15,"[[2, 3], [3, 2], [4, 1]]",6,"[2, 2, 2]",12,75,21/25,10,0.6666666666666666,OPTIMAL,0.0016520023345947266,1.0,0.00012612342834472656,0.0,2.1333333333333333,2.1333333333333333,0.0,True
comparison_runtime,high_headway_bursty_L3,17,bound_aware_loss_budget,"[5, 5, 5]","[[0, 1, 12, 13, 14], [2, 4, 4, 9, 10], [15, 15, 15, 15, 16]]",1,3,15,"[[2, 3], [3, 2], [4, 1]]",6,"[2, 2, 2]",12,75,21/25,10,0.6666666666666666,OPTIMAL,0.0017130374908447266,1.0,0.00012493133544921875,0.0,2.1333333333333333,2.1333333333333333,0.0,True
comparison_runtime,balanced_uniform_L3,18,vehicle_level,"[5, 5, 5]","[[1, 3, 11, 15, 17], [7, 7, 11, 16, 18], [4, 6, 8, 13, 14]]",1,2,15,"[[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]",15,"[5, 5, 5]",75,75,0,0,0.0,OPTIMAL,0.06104779243469238,671.0,0.00014495849609375,0.0,2.066666666666667,2.066666666666667,0.0,True
comparison_runtime,balanced_uniform_L3,18,fixed_size_2,"[5, 5, 5]","[[1, 3, 11, 15, 17], [7, 7, 11, 16, 18], [4, 6, 8, 13, 14]]",1,2,15,"[[2, 2, 1], [2, 2, 1], [2, 2, 1]]",9,"[3, 3, 3]",27,75,16/25,150,10.0,OPTIMAL,0.003879070281982422,1.0,0.0001201629638671875,0.0,2.2,2.066666666666667,0.1333333333333333,True
comparison_runtime,balanced_uniform_L3,18,fixed_size_3,"[5, 5, 5]","[[1, 3, 11, 15, 17], [7, 7, 11, 16, 18], [4, 6, 8, 13, 14]]",1,2,15,"[[3, 2], [3, 2], [3, 2]]",6,"[2, 2, 2]",12,75,21/25,179,11.933333333333334,OPTIMAL,0.0057408809661865234,1.0,0.00014400482177734375,0.0,4.533333333333333,2.066666666666667,2.4666666666666663,True
comparison_runtime,balanced_uniform_L3,18,fixed_size_4,"[5, 5, 5]","[[1, 3, 11, 15, 17], [7, 7, 11, 16, 18], [4, 6, 8, 13, 14]]",1,2,15,"[[4, 1], [4, 1], [4, 1]]",6,"[2, 2, 2]",12,75,21/25,287,19.133333333333333,OPTIMAL,0.0032501220703125,1.0,0.00013017654418945312,0.0,6.933333333333334,2.066666666666667,4.866666666666667,True
