seed,replication,N,L,counts,releases,arrival_rate,h_F,h_S,threshold,max_platoon_size,method,partition,number_of_platoons,ordering_variable_count,vehicle_level_ordering_variable_count,dimension_reduction_ratio,formation_time_ms,formation_repetitions,status,objective,actual_optimality_gap,scaled_actual_optimality_gap,actual_gap_reference,solve_time_s,terminal_mip_gap,node_count,partition_specific_upper_bound,scaled_partition_specific_upper_bound,rule_level_upper_bound,scaled_rule_level_upper_bound,bound_chain_valid,np_status,np_solve_time_s,np_terminal_mip_gap,np_node_count
889291899920662800,1,16,4,"[4, 4, 4, 4]","[[6, 10, 13, 19], [5, 6, 8, 10], [4, 6, 10, 12], [3, 4, 7, 7]]",0.4,1,2,3,5,PP,"[[1, 2, 1], [4], [2, 2], [4]]",7,17,96,0.8229166666666666,0.004306,20,OPTIMAL,5.625,,,,0.019690990447998047,0.0,116.0,6.1875,99,21.0,336,,TIME_LIMIT,5.0000669956207275,0.42051920368781326,12984.0
889291899920662800,1,16,4,"[4, 4, 4, 4]","[[6, 10, 13, 19], [5, 6, 8, 10], [4, 6, 10, 12], [3, 4, 7, 7]]",0.4,1,2,4,2,PP,"[[2, 1, 1], [2, 2], [2, 2], [2, 2]]",9,30,96,0.6875,0.005123,20,OPTIMAL,5.0,,,,0.0601041316986084,0.0,419.0,4.875,78,21.5,344,,TIME_LIMIT,5.0000669956207275,0.42051920368781326,12984.0
889291899920662800,1,16,4,"[4, 4, 4, 4]","[[6, 10, 13, 19], [5, 6, 8, 10], [4, 6, 10, 12], [3, 4, 7, 7]]",0.4,1,2,4,3,PP,"[[3, 1], [3, 1], [3, 1], [3, 1]]",8,24,96,0.75,0.0049875,20,OPTIMAL,5.625,,,,0.024846792221069336,0.0,125.0,10.0,160,26.875,430,,TIME_LIMIT,5.0000669956207275,0.42051920368781326,12984.0
889291899920662800,1,16,4,"[4, 4, 4, 4]","[[6, 10, 13, 19], [5, 6, 8, 10], [4, 6, 10, 12], [3, 4, 7, 7]]",0.4,1,2,4,4,PP,"[[3, 1], [4], [4], [4]]",5,9,96,0.90625,0.0040465,20,OPTIMAL,5.625,,,,0.0074651241302490234,0.0,17.0,11.375,182,32.25,516,,TIME_LIMIT,5.0000669956207275,0.42051920368781326,12984.0
889291899920662800,1,16,4,"[4, 4, 4, 4]","[[6, 10, 13, 19], [5, 6, 8, 10], [4, 6, 10, 12], [3, 4, 7, 7]]",0.4,1,2,4,5,PP,"[[3, 1], [4], [4], [4]]",5,9,96,0.90625,0.001372,20,OPTIMAL,5.625,,,,0.007109880447387695,0.0,17.0,11.375,182,32.25,516,,TIME_LIMIT,5.0000669956207275,0.42051920368781326,12984.0
6191148643381614957,2,16,4,"[4, 4, 4, 4]","[[2, 5, 18, 18], [1, 1, 2, 6], [6, 7, 7, 8], [2, 3, 3, 7]]",0.4,1,2,1,2,PP,"[[1, 1, 2], [2, 1, 1], [2, 2], [2, 1, 1]]",11,45,96,0.53125,0.004116,20,OPTIMAL,4.4375,0.0,0,np_gurobi_optimal,0.14441895484924316,0.0,1524.0,0.0,0,0.0,0,True,OPTIMAL,1.7660601139068604,0.0,9703.0
6191148643381614957,2,16,4,"[4, 4, 4, 4]","[[2, 5, 18, 18], [1, 1, 2, 6], [6, 7, 7, 8], [2, 3, 3, 7]]",0.4,1,2,1,3,PP,"[[1, 1, 2], [3, 1], [3, 1], [3, 1]]",9,30,96,0.6875,0.0040215,20,OPTIMAL,4.4375,0.0,0,np_gurobi_optimal,0.041903018951416016,0.0,275.0,0.0,0,0.0,0,True,OPTIMAL,1.7660601139068604,0.0,9703.0
6191148643381614957,2,16,4,"[4, 4, 4, 4]","[[2, 5, 18, 18], [1, 1, 2, 6], [6, 7, 7, 8], [2, 3, 3, 7]]",0.4,1,2,1,4,PP,"[[1, 1, 2], [3, 1], [4], [3, 1]]",8,23,96,0.7604166666666666,0.001382,20,OPTIMAL,4.4375,0.0,0,np_gurobi_optimal,0.020394086837768555,0.0,150.0,0.0,0,0.0,0,True,OPTIMAL,1.7660601139068604,0.0,9703.0
6191148643381614957,2,16,4,"[4, 4, 4, 4]","[[2, 5, 18, 18], [1, 1, 2, 6], [6, 7, 7, 8], [2, 3, 3, 7]]",0.4,1,2,1,5,PP,"[[1, 1, 2], [3, 1], [4], [3, 1]]",8,23,96,0.7604166666666666,0.0048425,20,OPTIMAL,4.4375,0.0,0,np_gurobi_optimal,0.02072000503540039,0.0,150.0,0.0,0,0.0,0,True,OPTIMAL,1.7660601139068604,0.0,9703.0
6191148643381614957,2,16,4,"[4, 4, 4, 4]","[[2, 5, 18, 18], [1, 1, 2, 6], [6, 7, 7, 8], [2, 3, 3, 7]]",0.4,1,2,2,2,PP,"[[1, 1, 2], [2, 1, 1], [2, 2], [2, 1, 1]]",11,45,96,0.53125,0.005028,20,OPTIMAL,4.4375,0.0,0,np_gurobi_optimal,0.14348506927490234,0.0,1524.0,0.0,0,6.5,104,True,OPTIMAL,1.7660601139068604,0.0,9703.0
6191148643381614957,2,16,4,"[4, 4, 4, 4]","[[2, 5, 18, 18], [1, 1, 2, 6], [6, 7, 7, 8], [2, 3, 3, 7]]",0.4,1,2,2,3,PP,"[[1, 1, 2], [3, 1], [3, 1], [3, 1]]",9,30,96,0.6875,0.0050325,20,OPTIMAL,4.4375,0.0,0,np_gurobi_optimal,0.04218697547912598,0.0,275.0,0.0,0,8.125,130,True,OPTIMAL,1.7660601139068604,0.0,9703.0
6191148643381614957,2,16,4,"[4, 4, 4, 4]","[[2, 5, 18, 18], [1, 1, 2, 6], [6, 7, 7, 8], [2, 3, 3, 7]]",0.4,1,2,2,4,PP,"[[1, 1, 2], [3, 1], [4], [3, 1]]",8,23,96,0.7604166666666666,0.004597,20,OPTIMAL,4.4375,0.0,0,np_gurobi_optimal,0.021068096160888672,0.0,150.0,0.0,0,9.75,156,True,OPTIMAL,1.7660601139068604,0.0,9703.0
6191148643381614957,2,16,4,"[4, 4, 4, 4]","[[2, 5, 18, 18], [1, 1, 2, 6], [6, 7, 7, 8], [2, 3, 3, 7]]",0.4,1,2,2,5,PP,"[[1, 1, 2], [3, 1], [4], [3, 1]]",8,23,96,0.7604166666666666,0.0047625,20,OPTIMAL,4.4375,0.0,0,np_gurobi_optimal,0.020992040634155273,0.0,150.0,0.0,0,9.75,156,True,OPTIMAL,1.7660601139068604,0.0,9703.0
6191148643381614957,2,16,4,"[4, 4, 4, 4]","[[2, 5, 18, 18], [1, 1, 2, 6], [6, 7, 7, 8], [2, 3, 3, 7]]",0.4,1,2,3,2,PP,"[[2, 2], [2, 1, 1], [2, 2], [2, 1, 1]]",10,37,96,0.6145833333333333,0.004241,20,OPTIMAL,4.4375,0.0,0,np_gurobi_optimal,0.08629894256591797,0.0,743.0,1.75,28,14.0,224,True,OPTIMAL,1.7660601139068604,0.0,9703.0
6191148643381614957,2,16,4,"[4, 4, 4, 4]","[[2, 5, 18, 18], [1, 1, 2, 6], [6, 7, 7, 8], [2, 3, 3, 7]]",0.4,1,2,3,3,PP,"[[2, 2], [3, 1], [3, 1], [3, 1]]",8,24,96,0.75,0.00345,20,OPTIMAL,4.4375,0.0,0,np_gurobi_optimal,0.024956941604614258,0.0,134.0,1.75,28,17.5,280,True,OPTIMAL,1.7660601139068604,0.0,9703.0
6191148643381614957,2,16,4,"[4, 4, 4, 4]","[[2, 5, 18, 18], [1, 1, 2, 6], [6, 7, 7, 8], [2, 3, 3, 7]]",0.4,1,2,3,4,PP,"[[2, 2], [3, 1], [4], [3, 1]]",7,18,96,0.8125,0.004066,20,OPTIMAL,4.4375,0.0,0,np_gurobi_optimal,0.020241975784301758,0.0,78.0,1.75,28,21.0,336,True,OPTIMAL,1.7660601139068604,0.0,9703.0
6191148643381614957,2,16,4,"[4, 4, 4, 4]","[[2, 5, 18, 18], [1, 1, 2, 6], [6, 7, 7, 8], [2, 3, 3, 7]]",0.4,1,2,3,5,PP,"[[2, 2], [3, 1], [4], [3, 1]]",7,18,96,0.8125,0.004867,20,OPTIMAL,4.4375,0.0,0,np_gurobi_optimal,0.02049708366394043,0.0,78.0,1.75,28,21.0,336,True,OPTIMAL,1.7660601139068604,0.0,9703.0
6191148643381614957,2,16,4,"[4, 4, 4, 4]","[[2, 5, 18, 18], [1, 1, 2, 6], [6, 7, 7, 8], [2, 3, 3, 7]]",0.4,1,2,4,2,PP,"[[2, 2], [2, 2], [2, 2], [2, 2]]",8,24,96,0.75,0.004497,20,OPTIMAL,4.625,0.1875,3,np_gurobi_optimal,0.022826194763183594,0.0,169.0,6.375,102,21.5,344,True,OPTIMAL,1.7660601139068604,0.0,9703.0
6191148643381614957,2,16,4,"[4, 4, 4, 4]","[[2, 5, 18, 18], [1, 1, 2, 6], [6, 7, 7, 8], [2, 3, 3, 7]]",0.4,1,2,4,3,PP,"[[2, 2], [3, 1], [3, 1], [3, 1]]",8,24,96,0.75,0.004116,20,OPTIMAL,4.4375,0.0,0,np_gurobi_optimal,0.025509119033813477,0.0,134.0,1.75,28,26.875,430,True,OPTIMAL,1.7660601139068604,0.0,9703.0
6191148643381614957,2,16,4,"[4, 4, 4, 4]","[[2, 5, 18, 18], [1, 1, 2, 6], [6, 7, 7, 8], [2, 3, 3, 7]]",0.4,1,2,4,4,PP,"[[2, 2], [4], [4], [4]]",5,9,96,0.90625,0.004937,20,OPTIMAL,5.625,1.1875,19,np_gurobi_optimal,0.009572982788085938,0.0,27.0,6.375,102,32.25,516,True,OPTIMAL,1.7660601139068604,0.0,9703.0
6191148643381614957,2,16,4,"[4, 4, 4, 4]","[[2, 5, 18, 18], [1, 1, 2, 6], [6, 7, 7, 8], [2, 3, 3, 7]]",0.4,1,2,4,5,PP,"[[2, 2], [4], [4], [4]]",5,9,96,0.90625,0.0048825,20,OPTIMAL,5.625,1.1875,19,np_gurobi_optimal,0.009566068649291992,0.0,27.0,6.375,102,32.25,516,True,OPTIMAL,1.7660601139068604,0.0,9703.0
2560400230500325425,0,16,4,"[4, 4, 4, 4]","[[5, 7, 8, 9], [5, 9, 9, 16], [1, 2, 2, 3], [6, 10, 11, 12]]",0.7,1,2,1,2,PP,"[[1, 2, 1], [1, 2, 1], [2, 2], [1, 2, 1]]",11,45,96,0.53125,0.0043165,20,OPTIMAL,2.8125,0.0,0,np_gurobi_optimal,0.0313260555267334,0.0,139.0,0.0,0,0.0,0,True,OPTIMAL,0.17116880416870117,0.0,978.0
2560400230500325425,0,16,4,"[4, 4, 4, 4]","[[5, 7, 8, 9], [5, 9, 9, 16], [1, 2, 2, 3], [6, 10, 11, 12]]",0.7,1,2,1,3,PP,"[[1, 3], [1, 2, 1], [3, 1], [1, 3]]",9,30,96,0.6875,0.004066,20,OPTIMAL,2.8125,0.0,0,np_gurobi_optimal,0.02415609359741211,0.0,102.0,0.0,0,0.0,0,True,OPTIMAL,0.17116880416870117,0.0,978.0
2560400230500325425,0,16,4,"[4, 4, 4, 4]","[[5, 7, 8, 9], [5, 9, 9, 16], [1, 2, 2, 3], [6, 10, 11, 12]]",0.7,1,2,1,4,PP,"[[1, 3], [1, 2, 1], [4], [1, 3]]",8,23,96,0.7604166666666666,0.004156,20,OPTIMAL,2.8125,0.0,0,np_gurobi_optimal,0.01811695098876953,0.0,36.0,0.0,0,0.0,0,True,OPTIMAL,0.17116880416870117,0.0,978.0
2560400230500325425,0,16,4,"[4, 4, 4, 4]","[[5, 7, 8, 9], [5, 9, 9, 16], [1, 2, 2, 3], [6, 10, 11, 12]]",0.7,1,2,1,5,PP,"[[1, 3], [1, 2, 1], [4], [1, 3]]",8,23,96,0.7604166666666666,0.001367,20,OPTIMAL,2.8125,0.0,0,np_gurobi_optimal,0.018039941787719727,0.0,36.0,0.0,0,0.0,0,True,OPTIMAL,0.17116880416870117,0.0,978.0
2560400230500325425,0,16,4,"[4, 4, 4, 4]","[[5, 7, 8, 9], [5, 9, 9, 16], [1, 2, 2, 3], [6, 10, 11, 12]]",0.7,1,2,2,2,PP,"[[2, 2], [1, 2, 1], [2, 2], [1, 2, 1]]",10,37,96,0.6145833333333333,0.001412,20,OPTIMAL,2.8125,0.0,0,np_gurobi_optimal,0.027685165405273438,0.0,69.0,0.8125,13,6.5,104,True,OPTIMAL,0.17116880416870117,0.0,978.0
2560400230500325425,0,16,4,"[4, 4, 4, 4]","[[5, 7, 8, 9], [5, 9, 9, 16], [1, 2, 2, 3], [6, 10, 11, 12]]",0.7,1,2,2,3,PP,"[[3, 1], [1, 2, 1], [3, 1], [1, 3]]",9,30,96,0.6875,0.001402,20,OPTIMAL,2.8125,0.0,0,np_gurobi_optimal,0.013724088668823242,0.0,65.0,0.8125,13,8.125,130,True,OPTIMAL,0.17116880416870117,0.0,978.0
2560400230500325425,0,16,4,"[4, 4, 4, 4]","[[5, 7, 8, 9], [5, 9, 9, 16], [1, 2, 2, 3], [6, 10, 11, 12]]",0.7,1,2,2,4,PP,"[[4], [1, 2, 1], [4], [1, 3]]",7,17,96,0.8229166666666666,0.004432,20,OPTIMAL,2.8125,0.0,0,np_gurobi_optimal,0.008595943450927734,0.0,24.0,0.8125,13,9.75,156,True,OPTIMAL,0.17116880416870117,0.0,978.0
2560400230500325425,0,16,4,"[4, 4, 4, 4]","[[5, 7, 8, 9], [5, 9, 9, 16], [1, 2, 2, 3], [6, 10, 11, 12]]",0.7,1,2,2,5,PP,"[[4], [1, 2, 1], [4], [1, 3]]",7,17,96,0.8229166666666666,0.0014725,20,OPTIMAL,2.8125,0.0,0,np_gurobi_optimal,0.008554935455322266,0.0,24.0,0.8125,13,9.75,156,True,OPTIMAL,0.17116880416870117,0.0,978.0
2560400230500325425,0,16,4,"[4, 4, 4, 4]","[[5, 7, 8, 9], [5, 9, 9, 16], [1, 2, 2, 3], [6, 10, 11, 12]]",0.7,1,2,3,2,PP,"[[2, 2], [1, 2, 1], [2, 2], [1, 2, 1]]",10,37,96,0.6145833333333333,0.004121,20,OPTIMAL,2.8125,0.0,0,np_gurobi_optimal,0.027540922164916992,0.0,69.0,0.8125,13,14.0,224,True,OPTIMAL,0.17116880416870117,0.0,978.0
2560400230500325425,0,16,4,"[4, 4, 4, 4]","[[5, 7, 8, 9], [5, 9, 9, 16], [1, 2, 2, 3], [6, 10, 11, 12]]",0.7,1,2,3,3,PP,"[[3, 1], [1, 2, 1], [3, 1], [1, 3]]",9,30,96,0.6875,0.0049075,20,OPTIMAL,2.8125,0.0,0,np_gurobi_optimal,0.014078140258789062,0.0,65.0,0.8125,13,17.5,280,True,OPTIMAL,0.17116880416870117,0.0,978.0
2560400230500325425,0,16,4,"[4, 4, 4, 4]","[[5, 7, 8, 9], [5, 9, 9, 16], [1, 2, 2, 3], [6, 10, 11, 12]]",0.7,1,2,3,4,PP,"[[4], [1, 2, 1], [4], [1, 3]]",7,17,96,0.8229166666666666,0.004802,20,OPTIMAL,2.8125,0.0,0,np_gurobi_optimal,0.008611917495727539,0.0,24.0,0.8125,13,21.0,336,True,OPTIMAL,0.17116880416870117,0.0,978.0
2560400230500325425,0,16,4,"[4, 4, 4, 4]","[[5, 7, 8, 9], [5, 9, 9, 16], [1, 2, 2, 3], [6, 10, 11, 12]]",0.7,1,2,3,5,PP,"[[4], [1, 2, 1], [4], [1, 3]]",7,17,96,0.8229166666666666,0.0049725,20,OPTIMAL,2.8125,0.0,0,np_gurobi_optimal,0.008558988571166992,0.0,24.0,0.8125,13,21.0,336,True,OPTIMAL,0.17116880416870117,0.0,978.0
2560400230500325425,0,16,4,"[4, 4, 4, 4]","[[5, 7, 8, 9], [5, 9, 9, 16], [1, 2, 2, 3], [6, 10, 11, 12]]",0.7,1,2,4,2,PP,"[[2, 2], [2, 1, 1], [2, 2], [2, 2]]",9,30,96,0.6875,0.001407,20,OPTIMAL,2.8125,0.0,0,np_gurobi_optimal,0.022578001022338867,0.0,29.0,6.1875,99,21.5,344,True,OPTIMAL,0.17116880416870117,0.0,978.0
2560400230500325425,0,16,4,"[4, 4, 4, 4]","[[5, 7, 8, 9], [5, 9, 9, 16], [1, 2, 2, 3], [6, 10, 11, 12]]",0.7,1,2,4,3,PP,"[[3, 1], [3, 1], [3, 1], [3, 1]]",8,24,96,0.75,0.004617,20,OPTIMAL,2.8125,0.0,0,np_gurobi_optimal,0.010843038558959961,0.0,20.0,6.1875,99,26.875,430,True,OPTIMAL,0.17116880416870117,0.0,978.0
2560400230500325425,0,16,4,"[4, 4, 4, 4]","[[5, 7, 8, 9], [5, 9, 9, 16], [1, 2, 2, 3], [6, 10, 11, 12]]",0.7,1,2,4,4,PP,"[[4], [3, 1], [4], [4]]",5,9,96,0.90625,0.0049175,20,OPTIMAL,2.8125,0.0,0,np_gurobi_optimal,0.0052509307861328125,0.0,1.0,6.1875,99,32.25,516,True,OPTIMAL,0.17116880416870117,0.0,978.0
2560400230500325425,0,16,4,"[4, 4, 4, 4]","[[5, 7, 8, 9], [5, 9, 9, 16], [1, 2, 2, 3], [6, 10, 11, 12]]",0.7,1,2,4,5,PP,"[[4], [3, 1], [4], [4]]",5,9,96,0.90625,0.001437,20,OPTIMAL,2.8125,0.0,0,np_gurobi_optimal,0.005237102508544922,0.0,1.0,6.1875,99,32.25,516,True,OPTIMAL,0.17116880416870117,0.0,978.0
4093044367343088416,1,16,4,"[4, 4, 4, 4]","[[1, 3, 4, 7], [4, 6, 6, 8], [4, 5, 5, 6], [5, 5, 6, 9]]",0.7,1,2,1,2,PP,"[[1, 2, 1], [1, 2, 1], [2, 2], [2, 1, 1]]",11,45,96,0.53125,0.0014275,20,OPTIMAL,5.9375,,,,0.11876392364501953,0.0,1311.0,0.0,0,0.0,0,,TIME_LIMIT,5.00010085105896,0.16654098825225733,20657.0
4093044367343088416,1,16,4,"[4, 4, 4, 4]","[[1, 3, 4, 7], [4, 6, 6, 8], [4, 5, 5, 6], [5, 5, 6, 9]]",0.7,1,2,1,3,PP,"[[1, 2, 1], [1, 2, 1], [3, 1], [3, 1]]",10,37,96,0.6145833333333333,0.001417,20,OPTIMAL,5.9375,,,,0.0621340274810791,0.0,607.0,0.0,0,0.0,0,,TIME_LIMIT,5.00010085105896,0.16654098825225733,20657.0
4093044367343088416,1,16,4,"[4, 4, 4, 4]","[[1, 3, 4, 7], [4, 6, 6, 8], [4, 5, 5, 6], [5, 5, 6, 9]]",0.7,1,2,1,4,PP,"[[1, 2, 1], [1, 2, 1], [4], [3, 1]]",9,29,96,0.6979166666666667,0.0042265,20,OPTIMAL,5.9375,,,,0.04283404350280762,0.0,326.0,0.0,0,0.0,0,,TIME_LIMIT,5.00010085105896,0.16654098825225733,20657.0
4093044367343088416,1,16,4,"[4, 4, 4, 4]","[[1, 3, 4, 7], [4, 6, 6, 8], [4, 5, 5, 6], [5, 5, 6, 9]]",0.7,1,2,1,5,PP,"[[1, 2, 1], [1, 2, 1], [4], [3, 1]]",9,29,96,0.6979166666666667,0.004096,20,OPTIMAL,5.9375,,,,0.0428619384765625,0.0,326.0,0.0,0,0.0,0,,TIME_LIMIT,5.00010085105896,0.16654098825225733,20657.0
4093044367343088416,1,16,4,"[4, 4, 4, 4]","[[1, 3, 4, 7], [4, 6, 6, 8], [4, 5, 5, 6], [5, 5, 6, 9]]",0.7,1,2,2,2,PP,"[[2, 1, 1], [2, 2], [2, 2], [2, 1, 1]]",10,37,96,0.6145833333333333,0.005288,20,OPTIMAL,5.9375,,,,0.11287617683410645,0.0,1287.0,2.3125,37,6.5,104,,TIME_LIMIT,5.00010085105896,0.16654098825225733,20657.0
4093044367343088416,1,16,4,"[4, 4, 4, 4]","[[1, 3, 4, 7], [4, 6, 6, 8], [4, 5, 5, 6], [5, 5, 6, 9]]",0.7,1,2,2,3,PP,"[[3, 1], [3, 1], [3, 1], [3, 1]]",8,24,96,0.75,0.0042165,20,OPTIMAL,5.9375,,,,0.03589797019958496,0.0,220.0,1.625,26,8.125,130,,TIME_LIMIT,5.00010085105896,0.16654098825225733,20657.0
4093044367343088416,1,16,4,"[4, 4, 4, 4]","[[1, 3, 4, 7], [4, 6, 6, 8], [4, 5, 5, 6], [5, 5, 6, 9]]",0.7,1,2,2,4,PP,"[[3, 1], [4], [4], [3, 1]]",6,13,96,0.8645833333333334,0.0040315,20,OPTIMAL,5.9375,,,,0.013075113296508789,0.0,63.0,2.3125,37,9.75,156,,TIME_LIMIT,5.00010085105896,0.16654098825225733,20657.0
4093044367343088416,1,16,4,"[4, 4, 4, 4]","[[1, 3, 4, 7], [4, 6, 6, 8], [4, 5, 5, 6], [5, 5, 6, 9]]",0.7,1,2,2,5,PP,"[[3, 1], [4], [4], [3, 1]]",6,13,96,0.8645833333333334,0.004867,20,OPTIMAL,5.9375,,,,0.01340484619140625,0.0,63.0,2.3125,37,9.75,156,,TIME_LIMIT,5.00010085105896,0.16654098825225733,20657.0
4093044367343088416,1,16,4,"[4, 4, 4, 4]","[[1, 3, 4, 7], [4, 6, 6, 8], [4, 5, 5, 6], [5, 5, 6, 9]]",0.7,1,2,3,2,PP,"[[2, 2], [2, 2], [2, 2], [2, 2]]",8,24,96,0.75,0.004051,20,OPTIMAL,6.1875,,,,0.051306962966918945,0.0,396.0,5.3125,85,14.0,224,,TIME_LIMIT,5.00010085105896,0.16654098825225733,20657.0
4093044367343088416,1,16,4,"[4, 4, 4, 4]","[[1, 3, 4, 7], [4, 6, 6, 8], [4, 5, 5, 6], [5, 5, 6, 9]]",0.7,1,2,3,3,PP,"[[3, 1], [3, 1], [3, 1], [3, 1]]",8,24,96,0.75,0.004647,20,OPTIMAL,5.9375,,,,0.03629183769226074,0.0,220.0,1.625,26,17.5,280,,TIME_LIMIT,5.00010085105896,0.16654098825225733,20657.0
4093044367343088416,1,16,4,"[4, 4, 4, 4]","[[1, 3, 4, 7], [4, 6, 6, 8], [4, 5, 5, 6], [5, 5, 6, 9]]",0.7,1,2,3,4,PP,"[[4], [4], [4], [4]]",4,6,96,0.9375,0.001637,20,OPTIMAL,7.3125,,,,0.007814884185791016,0.0,28.0,5.3125,85,21.0,336,,TIME_LIMIT,5.00010085105896,0.16654098825225733,20657.0
4093044367343088416,1,16,4,"[4, 4, 4, 4]","[[1, 3, 4, 7], [4, 6, 6, 8], [4, 5, 5, 6], [5, 5, 6, 9]]",0.7,1,2,3,5,PP,"[[4], [4], [4], [4]]",4,6,96,0.9375,0.001532,20,OPTIMAL,7.3125,,,,0.007708072662353516,0.0,28.0,5.3125,85,21.0,336,,TIME_LIMIT,5.00010085105896,0.16654098825225733,20657.0
4093044367343088416,1,16,4,"[4, 4, 4, 4]","[[1, 3, 4, 7], [4, 6, 6, 8], [4, 5, 5, 6], [5, 5, 6, 9]]",0.7,1,2,4,2,PP,"[[2, 2], [2, 2], [2, 2], [2, 2]]",8,24,96,0.75,0.001532,20,OPTIMAL,6.1875,,,,0.05083799362182617,0.0,396.0,5.3125,85,21.5,344,,TIME_LIMIT,5.00010085105896,0.16654098825225733,20657.0
4093044367343088416,1,16,4,"[4, 4, 4, 4]","[[1, 3, 4, 7], [4, 6, 6, 8], [4, 5, 5, 6], [5, 5, 6, 9]]",0.7,1,2,4,3,PP,"[[3, 1], [3, 1], [3, 1], [3, 1]]",8,24,96,0.75,0.004096,20,OPTIMAL,5.9375,,,,0.0355379581451416,0.0,220.0,1.625,26,26.875,430,,TIME_LIMIT,5.00010085105896,0.16654098825225733,20657.0
4093044367343088416,1,16,4,"[4, 4, 4, 4]","[[1, 3, 4, 7], [4, 6, 6, 8], [4, 5, 5, 6], [5, 5, 6, 9]]",0.7,1,2,4,4,PP,"[[4], [4], [4], [4]]",4,6,96,0.9375,0.004046,20,OPTIMAL,7.3125,,,,0.006918907165527344,0.0,28.0,5.3125,85,32.25,516,,TIME_LIMIT,5.00010085105896,0.16654098825225733,20657.0
4093044367343088416,1,16,4,"[4, 4, 4, 4]","[[1, 3, 4, 7], [4, 6, 6, 8], [4, 5, 5, 6], [5, 5, 6, 9]]",0.7,1,2,4,5,PP,"[[4], [4], [4], [4]]",4,6,96,0.9375,0.0040565,20,OPTIMAL,7.3125,,,,0.006901979446411133,0.0,28.0,5.3125,85,32.25,516,,TIME_LIMIT,5.00010085105896,0.16654098825225733,20657.0
8198348605161259877,2,16,4,"[4, 4, 4, 4]","[[0, 2, 3, 5], [1, 1, 2, 2], [1, 2, 2, 2], [3, 3, 3, 5]]",0.7,1,2,1,2,PP,"[[1, 2, 1], [2, 2], [2, 2], [2, 1, 1]]",10,37,96,0.6145833333333333,0.0043915,20,OPTIMAL,7.4375,,,,0.15510988235473633,0.0,1720.0,0.0,0,0.0,0,,TIME_LIMIT,5.000088930130005,0.26610644257704136,16657.0
8198348605161259877,2,16,4,"[4, 4, 4, 4]","[[0, 2, 3, 5], [1, 1, 2, 2], [1, 2, 2, 2], [3, 3, 3, 5]]",0.7,1,2,1,3,PP,"[[1, 2, 1], [3, 1], [3, 1], [3, 1]]",9,30,96,0.6875,0.004196,20,OPTIMAL,7.4375,,,,0.06237602233886719,0.0,703.0,0.0,0,0.0,0,,TIME_LIMIT,5.000088930130005,0.26610644257704136,16657.0
8198348605161259877,2,16,4,"[4, 4, 4, 4]","[[0, 2, 3, 5], [1, 1, 2, 2], [1, 2, 2, 2], [3, 3, 3, 5]]",0.7,1,2,1,4,PP,"[[1, 2, 1], [4], [4], [3, 1]]",7,17,96,0.8229166666666666,0.004046,20,OPTIMAL,7.4375,,,,0.022317886352539062,0.0,154.0,0.0,0,0.0,0,,TIME_LIMIT,5.000088930130005,0.26610644257704136,16657.0
8198348605161259877,2,16,4,"[4, 4, 4, 4]","[[0, 2, 3, 5], [1, 1, 2, 2], [1, 2, 2, 2], [3, 3, 3, 5]]",0.7,1,2,1,5,PP,"[[1, 2, 1], [4], [4], [3, 1]]",7,17,96,0.8229166666666666,0.0039105,20,OPTIMAL,7.4375,,,,0.02243494987487793,0.0,154.0,0.0,0,0.0,0,,TIME_LIMIT,5.000088930130005,0.26610644257704136,16657.0
8198348605161259877,2,16,4,"[4, 4, 4, 4]","[[0, 2, 3, 5], [1, 1, 2, 2], [1, 2, 2, 2], [3, 3, 3, 5]]",0.7,1,2,2,2,PP,"[[2, 2], [2, 2], [2, 2], [2, 2]]",8,24,96,0.75,0.0048025,20,OPTIMAL,7.6875,,,,0.07696080207824707,0.0,734.0,2.1875,35,6.5,104,,TIME_LIMIT,5.000088930130005,0.26610644257704136,16657.0
8198348605161259877,2,16,4,"[4, 4, 4, 4]","[[0, 2, 3, 5], [1, 1, 2, 2], [1, 2, 2, 2], [3, 3, 3, 5]]",0.7,1,2,2,3,PP,"[[3, 1], [3, 1], [3, 1], [3, 1]]",8,24,96,0.75,0.004066,20,OPTIMAL,7.6875,,,,0.04310107231140137,0.0,428.0,0.8125,13,8.125,130,,TIME_LIMIT,5.000088930130005,0.26610644257704136,16657.0
8198348605161259877,2,16,4,"[4, 4, 4, 4]","[[0, 2, 3, 5], [1, 1, 2, 2], [1, 2, 2, 2], [3, 3, 3, 5]]",0.7,1,2,2,4,PP,"[[4], [4], [4], [4]]",4,6,96,0.9375,0.003986,20,OPTIMAL,7.6875,,,,0.006368160247802734,0.0,28.0,2.1875,35,9.75,156,,TIME_LIMIT,5.000088930130005,0.26610644257704136,16657.0
8198348605161259877,2,16,4,"[4, 4, 4, 4]","[[0, 2, 3, 5], [1, 1, 2, 2], [1, 2, 2, 2], [3, 3, 3, 5]]",0.7,1,2,2,5,PP,"[[4], [4], [4], [4]]",4,6,96,0.9375,0.004492,20,OPTIMAL,7.6875,,,,0.00637507438659668,0.0,28.0,2.1875,35,9.75,156,,TIME_LIMIT,5.000088930130005,0.26610644257704136,16657.0
