N,L,demand_pattern,arrival_mode,target_dimension_reduction,method_family,cases,mean_end_to_end_seconds,ci95_end_to_end_seconds,mean_partition_time_seconds,ci95_partition_time_seconds,mean_model_construction_seconds,ci95_model_construction_seconds,mean_downstream_optimization_seconds,ci95_downstream_optimization_seconds,mean_actual_average_gap,ci95_actual_average_gap,mean_indexed_bound,ci95_indexed_bound,mean_ordering_variables,ci95_ordering_variables,mean_nodes,ci95_nodes,actual_gap_case_count,statuses,all_actual_gaps_within_bound
40,4,balanced,poisson,0.25,fixed_size_closest_dimension,5,30.0072319496423,0.00024221482857167417,3.0558183789253234e-05,1.3862235083854583e-05,0.006997035630047321,0.00023910367983048404,30.00014910697937,1.1872189869377327e-05,,,26.955000000000002,10.283189079269134,150.0,0.0,62464.2,4018.404810437097,0,"{""TIME_LIMIT"": 5}",N/A
40,4,balanced,poisson,0.25,proposed_bound_aware,5,30.0264430295676,0.002379484135721809,0.01798321809619665,0.002414947662729003,0.008154420368373393,0.0008509993799530729,30.000251054763794,0.00018920935522127725,,,0.0,0.0,211.4,43.74621647639942,53544.4,12847.494717776535,0,"{""TIME_LIMIT"": 5}",N/A
40,4,balanced,poisson,0.25,threshold_closest_dimension,5,30.011247024312617,0.0008982231389136911,0.00010621268302202225,3.5539561984108446e-05,0.010945821553468705,0.0009133033304993808,30.000136041641234,3.35340065526365e-05,,,0.0,0.0,354.0,47.0889745057163,25294.4,6900.814099482465,0,"{""TIME_LIMIT"": 5}",N/A
40,4,balanced,poisson,0.5,fixed_size_closest_dimension,5,30.007331370934843,0.00030218879713308757,3.9235688745975494e-05,1.8687083603520034e-05,0.00704265870153904,0.0002310541967454591,30.00019302368164,7.628149339866964e-05,,,26.955000000000002,10.283189079269134,150.0,0.0,62537.2,3888.7969450183423,0,"{""TIME_LIMIT"": 5}",N/A
40,4,balanced,poisson,0.5,proposed_bound_aware,5,30.025700454227625,0.0015631871842144516,0.017435810901224612,0.0017500394048264364,0.007905744761228562,0.0009001103733836311,30.000302934646605,0.00021417814134195044,,,0.0,0.0,211.4,43.74621647639942,53785.4,13009.062725879061,0,"{""TIME_LIMIT"": 5}",N/A
40,4,balanced,poisson,0.5,threshold_closest_dimension,5,30.008837320283057,0.0013809817877881217,9.094122797250747e-05,3.801415662644684e-05,0.00848789419978857,0.0013486731262880506,30.000202798843382,3.5966531666246375e-05,,,0.0,0.0,211.4,43.74621647639942,55188.8,11061.636971019432,0,"{""TIME_LIMIT"": 5}",N/A
40,4,balanced,poisson,0.75,fixed_size_closest_dimension,5,30.007567628473044,0.00028680719329106445,3.8892962038517e-05,1.7949848288281145e-05,0.007312582433223724,0.0002833923096288166,30.000159406661986,1.8089174318900263e-05,,,26.955000000000002,10.283189079269134,150.0,0.0,62466.4,4029.455149363993,0,"{""TIME_LIMIT"": 5}",N/A
40,4,balanced,poisson,0.75,proposed_bound_aware,5,30.055415244586765,0.03302739887646903,0.04796063471585512,0.03286282718688878,0.007131855748593807,0.00031594672897533165,30.000265264511107,0.000174906843611498,,,3.54,2.856603343133239,146.4,1.708688385867944,83393.6,13394.860399240299,0,"{""TIME_LIMIT"": 5}",N/A
40,4,balanced,poisson,0.75,threshold_closest_dimension,5,28.385088775120675,3.179202839717029,0.00010260511189699172,3.1011821676075906e-05,0.0066265838220715525,0.0003517075996999124,28.37830400466919,3.1789392310948923,,,5.6850000000000005,4.205205008082245,126.8,10.989991082798928,132107.8,47464.61496454536,0,"{""OPTIMAL"": 1, ""TIME_LIMIT"": 4}",N/A
40,4,balanced,poisson,0.9,fixed_size_closest_dimension,5,0.5974890984594822,0.15455634385905395,4.35657799243927e-05,3.952249639617536e-06,0.005413212440907955,0.00027355830676167707,0.5919827938079834,0.15451178839620627,,,35.205,11.351560440749983,54.0,0.0,4941.6,873.1681431293746,0,"{""OPTIMAL"": 5}",N/A
40,4,balanced,poisson,0.9,proposed_bound_aware,5,1.8554919086396695,1.387377157060515,0.1284138785675168,0.023954099664653165,0.0054300278425216675,0.00021811060984406428,1.7215903759002686,1.4037806449894246,,,24.605,8.846140872719584,54.0,0.0,11825.0,6667.596868713645,0,"{""OPTIMAL"": 5}",N/A
40,4,balanced,poisson,0.9,threshold_closest_dimension,5,0.8408136812970042,0.3375698116329633,8.385665714740753e-05,2.967152058172905e-05,0.004712576232850552,0.00013686217685145752,0.8359687328338623,0.33746532802403306,,,32.53,12.7607082852011,54.0,0.0,7054.4,2954.9024353869954,0,"{""OPTIMAL"": 5}",N/A
