N,L,demand_pattern,arrival_mode,hS,cases,optimal_case_count,mean_vehicle_level_average_delay,ci95_vehicle_level_average_delay,mean_vehicle_level_mip_gap,ci95_vehicle_level_mip_gap,mean_vehicle_level_nodes,ci95_vehicle_level_nodes,mean_vehicle_level_model_construction_seconds,ci95_vehicle_level_model_construction_seconds,mean_vehicle_level_downstream_optimization_seconds,ci95_vehicle_level_downstream_optimization_seconds,mean_vehicle_level_wall_time_seconds,ci95_vehicle_level_wall_time_seconds,statuses
40,4,balanced,poisson,2,5,0,,,0.7830205874520899,0.019053358264072395,11596.0,1444.9369384717104,0.017578795738518237,0.0035614960157052946,30.00093779563904,0.0009081602588834917,30.018577774614094,0.003477043025571529,"{""TIME_LIMIT"": 5}"
