seed,replication,N,L,counts,releases,arrival_rate,h_F,h_S,threshold,max_platoon_size,method,partition,number_of_platoons,ordering_variable_count,vehicle_level_ordering_variable_count,dimension_reduction_ratio,formation_time_ms,formation_repetitions,model_build_time_s,solve_time_s,end_to_end_time_s,status,objective,actual_optimality_gap,actual_gap_reference,terminal_mip_gap,node_count,partition_specific_upper_bound,scaled_partition_specific_upper_bound,rule_level_upper_bound,scaled_rule_level_upper_bound,np_optimal_objective,matching_chp_objective,pp_optimal_objective,D_NP,D_CHP,D_PP,bound_check_available,bound_valid,bound_slack,delay_order_check_available,np_pp_chp_delay_order_holds
6078376952289553649,0,24,4,"[6, 6, 6, 6]","[[3, 6, 7, 11, 14, 15], [2, 2, 5, 7, 7, 11], [4, 5, 11, 12, 14, 16], [1, 1, 2, 6, 6, 7]]",0.4,1,2,,1,NP,"[[1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1], [1, 1, 1, 1, 1, 1]]",24,216,216,0.0,0.0014575,20,0.019185608252882957,30.00749111175537,30.02676672393336,TIME_LIMIT,7.833333333333333,,,0.4712435465229646,189662.0,0.0,0,0.0,0,,,,,,,False,,,False,
6078376952289553649,0,24,4,"[6, 6, 6, 6]","[[3, 6, 7, 11, 14, 15], [2, 2, 5, 7, 7, 11], [4, 5, 11, 12, 14, 16], [1, 1, 2, 6, 6, 7]]",0.4,1,2,2,,CHP,"[[1, 2, 1, 2], [2, 3, 1], [2, 4], [3, 3]]",11,44,216,0.7962962962962963,0.0023035,20,0.00631510466337204,0.16438603401184082,0.17078425210368967,OPTIMAL,7.375,,,0.0,3498.0,2.25,54,20.125,483,,,,,7.375,,False,,,False,
6078376952289553649,0,24,4,"[6, 6, 6, 6]","[[3, 6, 7, 11, 14, 15], [2, 2, 5, 7, 7, 11], [4, 5, 11, 12, 14, 16], [1, 1, 2, 6, 6, 7]]",0.4,1,2,2,2,PP,"[[1, 2, 1, 2], [2, 2, 1, 1], [2, 2, 2], [2, 1, 2, 1]]",15,84,216,0.6111111111111112,0.002664,20,0.007904797792434692,1.5230810642242432,1.5310717639031066,OPTIMAL,7.375,,,0.0,40276.0,1.5,36,10.5,252,,7.375,7.375,,7.375,7.375,False,,,False,
6078376952289553649,0,24,4,"[6, 6, 6, 6]","[[3, 6, 7, 11, 14, 15], [2, 2, 5, 7, 7, 11], [4, 5, 11, 12, 14, 16], [1, 1, 2, 6, 6, 7]]",0.4,1,2,2,3,PP,"[[1, 2, 1, 2], [2, 3, 1], [2, 3, 1], [3, 3]]",12,53,216,0.7546296296296297,0.00329,20,0.008725888095796108,0.16690301895141602,0.17574491501841782,OPTIMAL,7.375,,,0.0,3391.0,1.5416666666666667,37,14.0,336,,7.375,7.375,,7.375,7.375,False,,,False,
6078376952289553649,0,24,4,"[6, 6, 6, 6]","[[3, 6, 7, 11, 14, 15], [2, 2, 5, 7, 7, 11], [4, 5, 11, 12, 14, 16], [1, 1, 2, 6, 6, 7]]",0.4,1,2,2,4,PP,"[[1, 2, 1, 2], [2, 3, 1], [2, 4], [3, 3]]",11,44,216,0.7962962962962963,0.0030795,20,0.007210578769445419,0.160783052444458,0.16809209770331812,OPTIMAL,7.375,,,0.0,3498.0,2.25,54,15.75,378,,7.375,7.375,,7.375,7.375,False,,,False,
6078376952289553649,0,24,4,"[6, 6, 6, 6]","[[3, 6, 7, 11, 14, 15], [2, 2, 5, 7, 7, 11], [4, 5, 11, 12, 14, 16], [1, 1, 2, 6, 6, 7]]",0.4,1,2,2,5,PP,"[[1, 2, 1, 2], [2, 3, 1], [2, 4], [3, 3]]",11,44,216,0.7962962962962963,0.002704,20,0.007098318077623844,0.16448712348937988,0.17168461289060497,OPTIMAL,7.375,,,0.0,3498.0,2.25,54,16.625,399,,7.375,7.375,,7.375,7.375,False,,,False,
6078376952289553649,0,24,4,"[6, 6, 6, 6]","[[3, 6, 7, 11, 14, 15], [2, 2, 5, 7, 7, 11], [4, 5, 11, 12, 14, 16], [1, 1, 2, 6, 6, 7]]",0.4,1,2,3,,CHP,"[[3, 3], [5, 1], [2, 4], [3, 3]]",8,24,216,0.8888888888888888,0.0023235,20,0.006166310049593449,0.03140401840209961,0.03765421159484243,OPTIMAL,7.375,,,0.0,316.0,7.416666666666667,178,42.166666666666664,1012,,,,,7.375,,False,,,False,
6078376952289553649,0,24,4,"[6, 6, 6, 6]","[[3, 6, 7, 11, 14, 15], [2, 2, 5, 7, 7, 11], [4, 5, 11, 12, 14, 16], [1, 1, 2, 6, 6, 7]]",0.4,1,2,3,2,PP,"[[2, 1, 2, 1], [2, 2, 1, 1], [2, 2, 2], [2, 1, 2, 1]]",15,84,216,0.6111111111111112,0.002649,20,0.00824437104165554,1.388213872909546,1.3965493723210802,OPTIMAL,7.375,,,0.0,36992.0,4.916666666666667,118,22.0,528,,7.375,7.375,,7.375,7.375,False,,,False,
6078376952289553649,0,24,4,"[6, 6, 6, 6]","[[3, 6, 7, 11, 14, 15], [2, 2, 5, 7, 7, 11], [4, 5, 11, 12, 14, 16], [1, 1, 2, 6, 6, 7]]",0.4,1,2,3,3,PP,"[[3, 3], [3, 2, 1], [2, 3, 1], [3, 3]]",10,37,216,0.8287037037037037,0.004642,20,0.005598763003945351,0.0868690013885498,0.09254888846496773,OPTIMAL,7.375,,,0.0,2134.0,5.916666666666667,142,29.333333333333332,704,,7.375,7.375,,7.375,7.375,False,,,False,
6078376952289553649,0,24,4,"[6, 6, 6, 6]","[[3, 6, 7, 11, 14, 15], [2, 2, 5, 7, 7, 11], [4, 5, 11, 12, 14, 16], [1, 1, 2, 6, 6, 7]]",0.4,1,2,3,4,PP,"[[3, 3], [4, 1, 1], [2, 4], [3, 3]]",9,30,216,0.8611111111111112,0.001898,20,0.005405480042099953,0.06252408027648926,0.06800385002231407,OPTIMAL,7.375,,,0.0,851.0,7.416666666666667,178,33.0,792,,7.375,7.375,,7.375,7.375,False,,,False,
