N,L,demand_pattern,arrival_mode,target_dimension_reduction,method_family,cases,mean_end_to_end_seconds,ci95_end_to_end_seconds,mean_partition_time_seconds,ci95_partition_time_seconds,mean_model_construction_seconds,ci95_model_construction_seconds,mean_downstream_optimization_seconds,ci95_downstream_optimization_seconds,mean_actual_average_gap,ci95_actual_average_gap,mean_indexed_bound,ci95_indexed_bound,mean_ordering_variables,ci95_ordering_variables,mean_nodes,ci95_nodes,actual_gap_case_count,statuses,all_actual_gaps_within_bound
30,4,balanced,poisson,0.25,fixed_size_closest_dimension,5,16.37894846778363,9.389975732335783,4.175473004579544e-05,1.3471773150073233e-05,0.005982561968266964,0.00024036140056275264,16.37286858558655,9.390046577774335,,,16.35333333333333,5.052028584418123,96.0,0.0,62950.8,35205.726417009835,0,"{""OPTIMAL"": 4, ""TIME_LIMIT"": 1}",N/A
30,4,balanced,poisson,0.25,proposed_bound_aware,5,15.797926771640778,7.263715384415108,0.010851753875613213,0.0002259602636223264,0.005996620841324329,0.0003354245277262298,15.781024360656739,7.263427370897546,,,0.0,0.0,117.4,16.311628244905535,65943.4,45700.47666601056,0,"{""OPTIMAL"": 4, ""TIME_LIMIT"": 1}",N/A
30,4,balanced,poisson,0.25,threshold_closest_dimension,5,30.009087250567973,0.00018812682024299797,9.833872318267822e-05,1.2977410321126644e-05,0.008666220493614674,9.653890024847482e-05,30.000269174575806,0.00015409474754143765,,,0.0,0.0,241.0,9.214084870457837,41745.8,6651.145318651817,0,"{""TIME_LIMIT"": 5}",N/A
30,4,balanced,poisson,0.5,fixed_size_closest_dimension,5,16.395845906808972,9.423245141620178,3.6390870809555055e-05,1.0440630681691227e-05,0.006127222441136837,0.00015568763610866843,16.389628219604493,9.423307457280474,,,16.35333333333333,5.052028584418123,96.0,0.0,63067.8,35382.014381061796,0,"{""OPTIMAL"": 4, ""TIME_LIMIT"": 1}",N/A
30,4,balanced,poisson,0.5,proposed_bound_aware,5,15.80743024777621,7.26054116505165,0.011092110350728036,0.00028539893921246656,0.0059550564736127855,0.0005004112844190795,15.790328359603881,7.260034874804248,,,0.0,0.0,117.4,16.311628244905535,66433.0,46623.72251251159,0,"{""OPTIMAL"": 4, ""TIME_LIMIT"": 1}",N/A
30,4,balanced,poisson,0.5,threshold_closest_dimension,5,15.967422076314687,7.143926123111802,8.791498839855194e-05,2.146475586459066e-05,0.006453567370772362,0.0003016892579799488,15.960826015472412,7.143826801844077,,,0.0,0.0,117.4,16.311628244905535,66385.0,46673.937506681395,0,"{""OPTIMAL"": 4, ""TIME_LIMIT"": 1}",N/A
30,4,balanced,poisson,0.75,fixed_size_closest_dimension,5,0.3624889260157943,0.2164223650173595,4.0038302540779116e-05,1.2410704425323766e-05,0.005427177995443344,0.00015286885329866424,0.35697379112243655,0.21636358887190363,,,20.53333333333333,7.7107173898844605,54.0,0.0,3046.0,1409.5593157011874,0,"{""OPTIMAL"": 5}",N/A
30,4,balanced,poisson,0.75,proposed_bound_aware,5,3.9226879198104143,2.105627230431822,0.0129547867923975,0.0018824061182857045,0.005135215260088444,0.00022580305441860561,3.904543972015381,2.1051107937216647,,,2.32,1.2644321061690544,83.0,1.2396128427860047,18286.8,5762.758002212482,0,"{""OPTIMAL"": 5}",N/A
30,4,balanced,poisson,0.75,threshold_closest_dimension,5,1.0182354886084795,0.4795103027571627,9.862929582595825e-05,1.110599574843259e-05,0.005245896242558956,0.0005535138281193688,1.0128378391265869,0.4792740859533325,,,4.946666666666667,1.3699139697238087,66.8,10.116334514042128,7588.2,3395.857582606196,0,"{""OPTIMAL"": 5}",N/A
30,4,balanced,poisson,0.9,fixed_size_closest_dimension,5,0.052381304651498796,0.014634713369361434,4.217363893985748e-05,9.806459406897438e-07,0.004319160617887974,0.0002029566690375817,0.04797616004943848,0.014565970165124287,,,25.873333333333335,5.65234911872931,24.0,0.0,449.8,206.24788596249903,0,"{""OPTIMAL"": 5}",N/A
30,4,balanced,poisson,0.9,proposed_bound_aware,5,0.12226712740957738,0.017315384859523376,0.04611446857452393,0.009030060581855334,0.004335090517997742,0.00021171695968606044,0.07176780700683594,0.014536275689291635,,,16.886666666666667,4.843734199515447,30.0,0.0,686.4,265.22689293508677,0,"{""OPTIMAL"": 5}",N/A
30,4,balanced,poisson,0.9,threshold_closest_dimension,5,0.08245021235197783,0.021220198403055824,7.4031762778759e-05,3.674565568569887e-05,0.00397688914090395,0.0002552726678266509,0.07835555076599121,0.0210820816175434,,,19.213333333333335,4.641775859397876,30.0,0.0,820.0,362.24649795408646,0,"{""OPTIMAL"": 5}",N/A
