N,L,demand_pattern,arrival_mode,hS,cases,optimal_case_count,mean_vehicle_level_average_delay,ci95_vehicle_level_average_delay,mean_vehicle_level_mip_gap,ci95_vehicle_level_mip_gap,mean_vehicle_level_nodes,ci95_vehicle_level_nodes,mean_vehicle_level_model_construction_seconds,ci95_vehicle_level_model_construction_seconds,mean_vehicle_level_downstream_optimization_seconds,ci95_vehicle_level_downstream_optimization_seconds,mean_vehicle_level_wall_time_seconds,ci95_vehicle_level_wall_time_seconds,statuses
40,4,balanced,poisson,2,5,0,,,0.763694325865562,0.029843201334451192,11707.6,1244.2867618423013,0.01780978385359049,0.003952770241319474,30.000225210189818,6.698676064981523e-05,30.01809604614973,0.003908229530424724,"{""TIME_LIMIT"": 5}"
