N,L,demand_pattern,arrival_mode,target_dimension_reduction,method_family,cases,mean_end_to_end_seconds,ci95_end_to_end_seconds,mean_partition_time_seconds,ci95_partition_time_seconds,mean_model_construction_seconds,ci95_model_construction_seconds,mean_downstream_optimization_seconds,ci95_downstream_optimization_seconds,mean_actual_average_gap,ci95_actual_average_gap,mean_indexed_bound,ci95_indexed_bound,mean_ordering_variables,ci95_ordering_variables,mean_nodes,ci95_nodes,actual_gap_case_count,statuses,all_actual_gaps_within_bound
40,4,balanced,poisson,0.25,fixed_size_closest_dimension,5,30.007534758001565,0.0003729202459146134,4.3283216655254364e-05,1.0396745812059643e-05,0.0071767114102840425,0.0003883455761510032,30.000258016586304,5.795305184190446e-05,,,20.45,7.157338604537303,150.0,0.0,52528.8,10407.749017991546,0,"{""TIME_LIMIT"": 5}",N/A
40,4,balanced,poisson,0.25,proposed_bound_aware,5,28.684470706433057,2.627436141878484,0.017290669679641723,0.001194280533794234,0.007025101967155933,0.0006608745657689072,28.6600989818573,2.626753326047618,,,0.0,0.0,160.2,40.41308976062088,68499.6,16121.702231854302,0,"{""OPTIMAL"": 1, ""TIME_LIMIT"": 4}",N/A
40,4,balanced,poisson,0.25,threshold_closest_dimension,5,30.011131430789828,0.0008962341859424657,8.466616272926331e-05,3.1216433645990814e-05,0.010764289647340775,0.0007937873902154289,30.00022439956665,0.00014023609933392386,,,0.0,0.0,358.8,32.6291437828209,20658.8,5383.839064093949,0,"{""TIME_LIMIT"": 5}",N/A
40,4,balanced,poisson,0.5,fixed_size_closest_dimension,5,30.007507528550924,0.00028026854759703176,4.43408265709877e-05,1.3903484302885348e-05,0.007145149447023868,0.00025727783187924684,30.000262355804445,8.917416818015753e-05,,,20.45,7.157338604537303,150.0,0.0,52828.0,10624.31875031618,0,"{""TIME_LIMIT"": 5}",N/A
40,4,balanced,poisson,0.5,proposed_bound_aware,5,28.656844517216086,2.6804307746794622,0.01695377118885517,0.0006942363381065357,0.006959184631705284,0.0007573185035857533,28.632874393463133,2.6799101220465302,,,0.0,0.0,160.2,40.41308976062088,68095.0,16018.02537113236,0,"{""OPTIMAL"": 1, ""TIME_LIMIT"": 4}",N/A
40,4,balanced,poisson,0.5,threshold_closest_dimension,5,28.548504159413277,2.8603370131342643,8.496809750795365e-05,3.443767428994993e-05,0.0071884127333760265,0.0008113106251476786,28.541171979904174,2.859684587543945,,,0.0,0.0,160.2,40.41308976062088,73158.2,9669.228399043224,0,"{""OPTIMAL"": 1, ""TIME_LIMIT"": 4}",N/A
40,4,balanced,poisson,0.75,fixed_size_closest_dimension,5,30.00753395073116,0.00044093634057916704,4.5040063560009004e-05,1.4593715662080137e-05,0.007152176275849342,0.00023089907831636388,30.00028004646301,0.0002871200989791681,,,20.45,7.157338604537303,150.0,0.0,52879.0,10271.52895779786,0,"{""TIME_LIMIT"": 5}",N/A
40,4,balanced,poisson,0.75,proposed_bound_aware,5,28.604362480156123,2.803402944349973,0.025314250960946083,0.014435093748538755,0.006633255816996098,0.00043444090688425467,28.572358655929566,2.7984549613301466,,,1.105,1.8313418140805937,139.6,16.487316822333465,76296.8,6790.41148280603,0,"{""OPTIMAL"": 1, ""TIME_LIMIT"": 4}",N/A
40,4,balanced,poisson,0.75,threshold_closest_dimension,5,27.375931519828736,3.1791155712103034,9.779185056686401e-05,2.8960154645219008e-05,0.0067281793802976605,0.0004671308404703268,27.369047975540163,3.1786607828772064,,,3.245,5.2324658661094,123.8,21.608055534915675,85493.4,11579.889726062851,0,"{""OPTIMAL"": 2, ""TIME_LIMIT"": 3}",N/A
40,4,balanced,poisson,0.9,fixed_size_closest_dimension,5,0.8191157918423414,0.32612498962602776,4.5116245746612546e-05,1.5830782797349537e-05,0.005245104432106018,0.0002365819935224675,0.8137746810913086,0.3261431872685928,,,26.689999999999998,9.575189285857485,54.0,0.0,7301.2,2668.41021072548,0,"{""OPTIMAL"": 5}",N/A
40,4,balanced,poisson,0.9,proposed_bound_aware,5,3.9052213301882146,2.972422679913856,0.11639872882515193,0.024389475515554513,0.005509772710502148,0.0001430247654474648,3.7832518577575684,2.959125183462513,,,18.244999999999997,4.973521724090485,54.0,0.0,20611.6,11800.931536204082,0,"{""OPTIMAL"": 5}",N/A
40,4,balanced,poisson,0.9,threshold_closest_dimension,5,1.0886045614257456,0.7533791545558328,9.441077709197998e-05,3.009040226689637e-05,0.004945445992052555,0.0002762350318675345,1.083514928817749,0.753275596630396,,,24.54,9.599881616978408,54.0,0.0,9384.0,5582.938810339945,0,"{""OPTIMAL"": 5}",N/A
